#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <Exponential id="Exponential.c:table" name="distr">
#                    <parameter id="UCExpLambda.c:table" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="136" id="expRateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
4111000	-840.6023678354551	-776.9671374836497	-63.63523035180536	-776.9671374836497	3.6737235711309246	-63.63523035180536	0.8965057498501668	0.9903889053050262	0.903107078754813	0.9450014613071466
4112000	-828.0757026240473	-762.9534459627317	-65.12225666131549	-762.9534459627317	3.7386626544558164	-65.12225666131549	0.9862219792095341	0.9699460027331865	0.8716669952840115	0.9080204415896377
4113000	-836.5951681148872	-782.7517518333884	-53.84341628149881	-782.7517518333884	3.1471662977709367	-53.84341628149881	1.0763545723251249	1.084226108566341	0.7970004063545335	0.8102005144183195
4114000	-823.6151563205561	-774.5753669624845	-49.03978935807163	-774.5753669624845	2.7357887475999574	-49.03978935807163	1.5096748114302876	1.0797658737131657	1.0097938062859142	0.8414072764905568
4115000	-834.0435920705557	-767.0948442625877	-66.94874780796805	-767.0948442625877	3.946102838286881	-66.94874780796805	0.941919296026877	1.047783496330666	1.0502254231146577	0.8386559968144075
4116000	-848.6737910510186	-786.7657714947997	-61.90801955621895	-786.7657714947997	3.990060479206111	-61.90801955621895	1.215542824454334	1.0066666077773099	1.1126236009120973	0.9522460129362771
4117000	-860.2763669433845	-776.6979598763058	-83.57840706707866	-776.6979598763058	5.453407562906845	-83.57840706707866	0.8229058313835403	0.8443172925335125	1.0094510999276867	0.9682911824470598
4118000	-847.4713477576723	-772.9939117354313	-74.47743602224106	-772.9939117354313	4.827450083880472	-74.47743602224106	1.0309179089614238	0.8303191020862919	0.9744316682131949	0.9557538090964095
4119000	-868.9070600272806	-786.7447620707642	-82.16229795651645	-786.7447620707642	5.011723666181301	-82.16229795651645	0.8849225005066925	0.8304684894787012	1.1888164976780864	1.053981321836805
4120000	-840.9861405624022	-770.5080811626271	-70.478059399775	-770.5080811626271	4.18994365936925	-70.478059399775	0.902892047683702	0.8148540846637307	1.0506933448316333	1.0131340073937758
4121000	-842.6558164552786	-770.3663786152065	-72.2894378400721	-770.3663786152065	4.421369599557936	-72.2894378400721	0.968104464267275	0.9618735693769042	1.0992372480650738	0.9556167282497459
4122000	-818.2127806555555	-763.2595073811231	-54.95327327443251	-763.2595073811231	4.07434753249584	-54.95327327443251	1.0790052129964922	0.9758758143938154	0.9905419655970787	0.9480814443895508
4123000	-830.4419775372103	-776.2199869305615	-54.2219906066488	-776.2199869305615	3.0292987552950295	-54.2219906066488	1.1827036214497506	1.0673134560224977	1.0657426913518846	0.9949995045839367
4124000	-816.0642398783214	-764.1012321893402	-51.96300768898122	-764.1012321893402	3.2633407996169286	-51.96300768898122	1.3596963608843924	1.1086128660950367	1.3362007341031268	0.9807280734493267
4125000	-827.0774832316243	-774.176813576935	-52.90066965468931	-774.176813576935	2.929094056331808	-52.90066965468931	1.385504302781303	1.0851149949572538	1.3324477642080839	0.9958715109819114
4126000	-823.4513004927836	-770.0579183576449	-53.39338213513867	-770.0579183576449	2.9340434655808423	-53.39338213513867	1.2910386154756068	1.156005868992037	1.2497876619138208	0.9895296201180414
4127000	-817.3406842157088	-770.1358741519429	-47.20481006376598	-770.1358741519429	2.741795125452481	-47.20481006376598	1.385654211441474	1.2658665105760958	1.2202947933301262	0.9250169959961664
4128000	-838.5767278739088	-780.3696961399528	-58.207031733956015	-780.3696961399528	3.259658249693754	-58.207031733956015	1.27230184380371	1.0760078120852172	1.2776633689468448	1.010455081593638
4129000	-829.2878282445027	-768.593872891337	-60.69395535316578	-768.593872891337	3.316898697655754	-60.69395535316578	1.0663098651161922	1.0567896502545882	1.2681388329796814	0.9837026781085164
4130000	-850.5886462114325	-785.0673278864426	-65.52131832498993	-785.0673278864426	3.408191087506935	-65.52131832498993	1.0583291123091036	1.0080375712881877	1.0499039424203231	0.9789393585457971
4131000	-843.6632228382915	-779.5884279513323	-64.07479488695921	-779.5884279513323	3.2881836932867765	-64.07479488695921	1.1763948255098544	1.0099577912174256	0.8000312478164623	0.8853745492324219
4132000	-829.7939583750581	-768.2542534554512	-61.53970491960688	-768.2542534554512	3.324579337377328	-61.53970491960688	1.0389573125909684	0.9584418239798237	0.8238321279994704	0.9045535305936756
4133000	-836.6920561951497	-769.0736328032087	-67.61842339194094	-769.0736328032087	4.048354003701719	-67.61842339194094	0.8629805929119024	0.9455390332182134	0.7408404435661969	0.9021613027401039
4134000	-839.2285653771974	-768.294619881449	-70.93394549574842	-768.294619881449	4.576616582873085	-70.93394549574842	0.9515315516472506	0.9250755730075094	0.7629336863382503	0.943226390474457
4135000	-842.2396741834549	-771.0399591585694	-71.19971502488546	-771.0399591585694	4.065656569585003	-71.19971502488546	0.921465032932823	0.890346508580593	0.721704292984309	0.9194788001935276
4136000	-831.9118932615767	-758.1050208160378	-73.80687244553886	-758.1050208160378	4.887796327092379	-73.80687244553886	0.9034105922788741	0.8662511863874396	0.7176617389018266	0.8995781523746179
4137000	-841.7496404628145	-768.9595179814569	-72.79012248135754	-768.9595179814569	5.8002860999907	-72.79012248135754	1.0601827658998855	0.8447711266705025	0.7700555184614636	0.9167638253613309
4138000	-859.679725537291	-782.7357196546441	-76.94400588264696	-782.7357196546441	5.002485030153437	-76.94400588264696	0.9028956733211765	0.860070354313633	0.7891085216431913	0.9334802677921052
4139000	-873.4404588783085	-787.8029148228685	-85.63754405544	-787.8029148228685	5.232852357386326	-85.63754405544	0.7099245992403913	0.7655281777545344	0.7539015044986493	0.8883537846407406
4140000	-846.6600944631164	-774.5992546181014	-72.06083984501488	-774.5992546181014	3.967015797448646	-72.06083984501488	1.4606223286385314	0.8967009664576213	0.6437754788555125	0.8543100775197513
4141000	-842.1519561028491	-782.7239688691194	-59.427987233729695	-782.7239688691194	3.554797917672359	-59.427987233729695	1.3390471812521256	0.9531271480924915	0.7248637801009785	0.8561646758450372
4142000	-836.6547787957334	-773.4374113790793	-63.217367416654014	-773.4374113790793	3.733753268658165	-63.217367416654014	0.9307427407836982	0.8945260822432947	0.800689346722676	0.9102985566702116
4143000	-848.9037883825767	-776.5609817787857	-72.34280660379099	-776.5609817787857	4.2422685730538925	-72.34280660379099	0.8892375646446482	0.8840536015097128	0.967621847790601	0.9776739579319093
4144000	-886.6360151457595	-797.6546607507611	-88.9813543949984	-797.6546607507611	4.916516609579411	-88.9813543949984	0.5738660784610149	0.7745863795741648	0.8355895351978446	0.923978493246885
4145000	-846.5755685202441	-768.2708117950169	-78.30475672522726	-768.2708117950169	4.695776497607357	-78.30475672522726	0.8051353435904239	0.7793537829013322	0.7130000171477702	0.8981336873585197
4146000	-850.4276644522032	-777.0538887743965	-73.37377567780673	-777.0538887743965	4.840194928072371	-73.37377567780673	0.9160524248916196	0.8583970600699053	0.5607431590572948	0.8391869905841514
4147000	-846.8404610272589	-775.6811244274692	-71.15933659978977	-775.6811244274692	4.535032092017615	-71.15933659978977	1.1248756270113422	0.8863711205792267	0.6574066941597901	0.7818189799954318
4148000	-843.1705557165353	-774.6457546507231	-68.52480106581224	-774.6457546507231	4.938230581206659	-68.52480106581224	0.9575364681614353	0.8605578466336239	0.6086518278901459	0.7447099067881036
4149000	-843.300049345964	-785.0574473370158	-58.24260200894818	-785.0574473370158	3.754227596114363	-58.24260200894818	1.1394206128841333	0.9951985470104118	0.5527075239050668	0.7208646237251484
4150000	-836.6925413821875	-772.2863712210972	-64.40617016109034	-772.2863712210972	4.211914742751629	-64.40617016109034	0.9884055449828945	0.9994274896523708	0.5943799892836296	0.7606337628449968
4151000	-841.3639440777571	-777.2378581029079	-64.12608597484913	-777.2378581029079	4.419711252959233	-64.12608597484913	1.0431588120445723	1.0030927616068386	0.6439116581327469	0.7898353732203994
4152000	-847.2024117056695	-780.8848462325793	-66.31756547309026	-780.8848462325793	5.1291542578623215	-66.31756547309026	1.1461155553625655	0.9968623893571398	0.8971134716272532	0.8768363642279374
4153000	-852.0460230744129	-781.9817818537108	-70.06424122070206	-781.9817818537108	5.52340201495078	-70.06424122070206	0.8813548044450504	0.9580650599588967	0.8599191721347321	0.8706843165414629
4154000	-829.418625715509	-771.1843479629907	-58.23427775251833	-771.1843479629907	3.8236497676595	-58.23427775251833	1.3224284986233195	1.1478474718750975	0.8788475590467534	0.8619941296599303
4155000	-835.8011470063506	-775.6873435551705	-60.11380345118005	-775.6873435551705	3.891468126003365	-60.11380345118005	1.3212760946616602	1.0862793274021467	0.7931892907187504	0.8244762273545795
4156000	-826.9194901108888	-766.4256362751257	-60.49385383576302	-766.4256362751257	3.73959122701155	-60.49385383576302	1.1739169017842954	0.9982264321127028	0.520416629772181	0.7277867872044548
4157000	-822.3222621983857	-771.8469959299726	-50.47526626841308	-771.8469959299726	2.9336047235707694	-50.47526626841308	1.587470816266328	1.0349508667770098	0.6978654528109803	0.777361505353462
4158000	-842.2987774349526	-776.3441833128985	-65.95459412205415	-776.3441833128985	3.9948296859081345	-65.95459412205415	1.0855365519829063	0.8923518351348663	0.8747685875066528	0.8828540912641483
4159000	-837.0075661931231	-778.5920038240976	-58.41556236902555	-778.5920038240976	3.7977372032493615	-58.41556236902555	1.240064578754813	0.9348916552573135	0.5443261797255697	0.7449265641591307
4160000	-830.4781860799644	-773.9953924908185	-56.48279358914585	-773.9953924908185	3.9757303766669114	-56.48279358914585	1.2577724052940127	0.9325529312811394	0.7623057763919193	0.8465264933135774
4161000	-827.3585568821012	-769.4180264123978	-57.940530469703425	-769.4180264123978	3.739299228094777	-57.940530469703425	1.0225771682860896	0.9512415386649937	0.8378964098865002	0.8851947781224726
4162000	-839.7282907976478	-777.673965659413	-62.054325138234745	-777.673965659413	4.214768486783113	-62.054325138234745	0.9200235576829581	1.0147906171579688	0.8325079268390394	0.9120549069131956
4163000	-836.6402018969352	-771.9305889675852	-64.70961292935002	-771.9305889675852	5.4730406225965895	-64.70961292935002	0.8500787516560193	0.9254058893895674	0.7493418503825873	0.8837745904470484
4164000	-825.0773904864784	-765.9627086458117	-59.11468184066671	-765.9627086458117	4.471259240178983	-59.11468184066671	1.2274226488734759	0.9257848736148221	0.9114810961032179	0.9291796280405403
4165000	-846.7710859380488	-772.2623936551153	-74.50869228293358	-772.2623936551153	6.0574382904680295	-74.50869228293358	1.0831899489153496	0.9093610785606039	0.9790038456182734	0.9383549735651422
4166000	-839.3890238979391	-775.507866524999	-63.881157372940095	-775.507866524999	4.223406560875941	-63.881157372940095	0.857332078114177	0.9517111534886704	0.9782773282934379	0.9387333043882095
4167000	-843.4747203014061	-779.4639581881709	-64.01076211323527	-779.4639581881709	4.4288630855019955	-64.01076211323527	0.9309317414728878	1.0526706447723972	0.8445147526184026	0.7976426871499444
4168000	-833.12339715763	-771.0540163001352	-62.06938085749479	-771.0540163001352	3.427412970045904	-62.06938085749479	1.1131024467957067	0.9473567258973195	0.7511188505350895	0.8432023036027416
4169000	-846.0928535217117	-779.0363557268872	-67.05649779482457	-779.0363557268872	3.580015716504434	-67.05649779482457	0.9246611249700198	0.9500821202622598	0.5111715367359971	0.7465394419760382
4170000	-854.6561409560212	-788.6680168256324	-65.98812413038877	-788.6680168256324	3.5695956482053943	-65.98812413038877	1.1023089377921595	1.0252534223132894	0.5181561121837428	0.7216627866856984
4171000	-839.4746807597318	-769.2149331021155	-70.25974765761624	-769.2149331021155	3.5446823802343244	-70.25974765761624	0.973278457706923	0.9179428356904348	0.6037808233722163	0.8014831241312889
4172000	-854.7767415344124	-779.522562592888	-75.25417894152436	-779.522562592888	4.0147844094770795	-75.25417894152436	0.8422868010541462	0.8957603418186181	0.7083784576968698	0.8321132303490658
4173000	-857.8816244814265	-776.3102637523639	-81.57136072906256	-776.3102637523639	4.780280848123055	-81.57136072906256	0.8138613876567291	0.7704320240025564	0.6184285458259238	0.8269781451406282
4174000	-831.0770447983194	-765.8337428868355	-65.24330191148394	-765.8337428868355	4.254674661486372	-65.24330191148394	0.9982324068809119	0.9146140601974694	0.6310491974945989	0.8121680029086618
4175000	-854.1666965768377	-776.1300180318037	-78.03667854503398	-776.1300180318037	5.122886368735853	-78.03667854503398	0.8292070868845319	0.8771558582355223	0.7154663892906575	0.8414366150526611
4176000	-848.6399880663654	-769.1156291059945	-79.52435896037096	-769.1156291059945	4.991626529191462	-79.52435896037096	0.8349876092460324	0.8246330685770169	0.6252771452652209	0.8825862466816408
4177000	-857.1357594566592	-774.0281545819702	-83.1076048746891	-774.0281545819702	5.345358140479615	-83.1076048746891	0.7375490113964025	0.805991681755917	0.561014479835274	0.8387574775522374
4178000	-852.1034447480375	-780.5718238655307	-71.5316208825068	-780.5718238655307	4.4484833817026095	-71.5316208825068	1.1005971615266124	0.8901594856987172	0.7567058999560456	0.8583130930313487
4179000	-866.5490804789437	-792.6580232185452	-73.89105726039851	-792.6580232185452	4.3722670804572425	-73.89105726039851	1.091047269068232	0.8642063303226191	0.7932453242072919	0.9000422296438848
4180000	-853.364577596474	-791.4049304380734	-61.95964715840061	-791.4049304380734	3.5553311113001844	-61.95964715840061	0.9276418952311735	0.8935974883533163	1.018339596141989	0.9386908317064863
4181000	-860.2360339922467	-783.9806313596998	-76.25540263254689	-783.9806313596998	4.546661475378092	-76.25540263254689	0.7748734152067055	0.9518386699754013	1.022113852812699	0.9062376100628939
4182000	-840.0881599338163	-783.1195210822253	-56.96863885159094	-783.1195210822253	4.132761295144294	-56.96863885159094	1.3468107101206184	0.9455529711880105	1.0326902455315852	0.9758721176202791
4183000	-845.2721510440456	-778.2048294258962	-67.06732161814949	-778.2048294258962	4.148526320192919	-67.06732161814949	1.0338987754311153	0.8501088337258029	0.8272731655317197	0.9471226467750562
4184000	-843.6574256381089	-774.1804224006845	-69.47700323742433	-774.1804224006845	4.456169276604181	-69.47700323742433	0.9279672120228692	0.9294183249432931	0.8423695382031336	0.918572251940303
4185000	-846.0822062755664	-772.0286087015468	-74.0535975740196	-772.0286087015468	4.527872188991021	-74.0535975740196	0.9253976639906224	0.8942486888379488	0.7977217359971762	0.9272269581020762
4186000	-829.6174522081016	-772.6247883386118	-56.99266386948978	-772.6247883386118	3.658007419146757	-56.99266386948978	1.1016233141910445	0.9387617635411696	0.7731717264118743	0.8514657583945661
4187000	-836.7002696955751	-767.081154963016	-69.61911473255913	-767.081154963016	4.031132096401353	-69.61911473255913	1.0357788854779242	0.9381558393919505	0.7826738849848871	0.8694339114698589
4188000	-837.250661609084	-771.4845967076901	-65.76606490139386	-771.4845967076901	3.7010362724044805	-65.76606490139386	0.9234955390488043	1.0107438569757115	0.7446865304378699	0.8607851452510085
4189000	-835.8313517188285	-769.6577981303295	-66.17355358849903	-769.6577981303295	4.319960155878444	-66.17355358849903	1.017207806511737	0.9325030610919244	0.8030844626728534	0.899816016326454
4190000	-835.5055599994046	-763.9305304513772	-71.57502954802743	-763.9305304513772	4.442783635377418	-71.57502954802743	1.1461151557173077	0.9303873395923254	0.8498133540209507	0.8919269072897368
4191000	-842.254053134679	-774.3098380237491	-67.94421511092996	-774.3098380237491	4.8414486228456575	-67.94421511092996	0.9495571172010104	1.0175969531852884	0.645637559698343	0.8313655044980642
4192000	-821.4158878251895	-762.4529697318683	-58.96291809332125	-762.4529697318683	4.266880164377995	-58.96291809332125	0.9863115555466836	1.024786767089774	0.7276892291049462	0.8560168543341422
4193000	-829.9849272267733	-763.1611516560799	-66.8237755706933	-763.1611516560799	4.455730281977828	-66.8237755706933	1.3786505694455835	0.9502841906829732	0.7321462222542526	0.8645480258233819
4194000	-840.0375392866262	-770.9257032543836	-69.11183603224251	-770.9257032543836	5.177664089297829	-69.11183603224251	1.12952700332635	0.9616749857521376	0.8221114202823526	0.8864267245227241
4195000	-841.1393785189979	-775.4793739087504	-65.66000461024746	-775.4793739087504	4.755470208802332	-65.66000461024746	0.907863367907929	0.9455068822644079	0.7090836392044675	0.817885379394743
4196000	-829.9578206897526	-769.1839410756803	-60.773879614072214	-769.1839410756803	4.014849494302379	-60.773879614072214	0.94815753708899	0.8842431798806083	0.623604198831987	0.7783534843141879
4197000	-834.4878567366262	-767.6596594495101	-66.82819728711617	-767.6596594495101	4.555888243527519	-66.82819728711617	0.9990682868421381	0.9465028615891856	0.623011833286491	0.7959669907480048
4198000	-833.7992539872391	-772.1145399244517	-61.68471406278741	-772.1145399244517	4.387666025559812	-61.68471406278741	1.4062128268011602	1.0270684544627044	0.6134968088149148	0.7764889826469595
4199000	-833.4352604268563	-762.0777611678635	-71.35749925899282	-762.0777611678635	4.705978156246161	-71.35749925899282	0.9817499534534607	0.8989510714858461	0.6577692942411458	0.8154928591485413
4200000	-822.1316279242209	-768.2370760341327	-53.89455189008825	-768.2370760341327	4.243253687227813	-53.89455189008825	1.5557372398973328	1.0850693651577916	0.6494587622011021	0.7443113431477197
4201000	-817.5133750856476	-758.0688102688382	-59.44456481680936	-758.0688102688382	4.2950330618510675	-59.44456481680936	0.8286111510853044	1.0476642241026328	0.6659771900562362	0.7723163938062708
4202000	-824.1616189905291	-762.8329134259211	-61.32870556460793	-762.8329134259211	4.30276558295194	-61.32870556460793	1.386094907861572	1.0719141692172138	0.8907336268387692	0.8020406027545554
4203000	-835.4362274129861	-768.3458967767851	-67.090330636201	-768.3458967767851	4.242722074537191	-67.090330636201	1.0066031193042975	1.0946670902056472	0.8021045949089226	0.7742301742512235
4204000	-834.4011910956482	-767.5234390728705	-66.87775202277767	-767.5234390728705	4.001817946710817	-66.87775202277767	0.7285501572268841	1.0027020436625786	0.8505732551894534	0.8492359551466704
4205000	-817.5704150181016	-769.0172526985056	-48.553162319595984	-769.0172526985056	3.9524197071998195	-48.553162319595984	1.2993064569801651	1.1169018946708424	0.890870565931269	0.8193488038950245
4206000	-825.0672561775921	-764.9882390888099	-60.07901708878221	-764.9882390888099	3.937317188918062	-60.07901708878221	1.0929920786053346	1.038637233585829	0.8576121122432273	0.8280284341334134
4207000	-833.5294275669557	-775.9255517487368	-57.60387581821894	-775.9255517487368	3.5086613486037495	-57.60387581821894	1.2511830284612422	1.03856958555498	0.7469004141913638	0.7817165552047421
4208000	-836.4121650746047	-772.1719908116959	-64.24017426290877	-772.1719908116959	3.654683821720687	-64.24017426290877	1.287154122149146	1.0179664825443235	0.666858131466968	0.7312986755438577
4209000	-822.3232738820508	-771.5992448422851	-50.72402903976571	-771.5992448422851	3.063356297027981	-50.72402903976571	1.365398988288517	1.1193353760049982	0.6842189237515469	0.7189798657223885
4210000	-843.2600351218598	-779.487875349588	-63.77215977227188	-779.487875349588	3.9133296809973555	-63.77215977227188	1.1404982066234544	1.0760872700751847	0.9189267484102852	0.8546339033630573
4211000	-830.9289768565283	-770.8127000503322	-60.116276806196105	-770.8127000503322	3.5900997535975105	-60.116276806196105	1.0001775478853172	1.151118318733053	0.86797328641071	0.8075071716325064
4212000	-854.2502213966295	-785.415440546789	-68.8347808498405	-785.415440546789	4.348859821994126	-68.8347808498405	0.879483198337807	1.004505206307142	0.8868838732814711	0.817866462330641
4213000	-864.9041398147153	-791.6428171290124	-73.26132268570295	-791.6428171290124	4.813923810344579	-73.26132268570295	0.8947909876795994	0.9163769076657402	0.7293528812567942	0.8155276709396907
4214000	-850.5110996008237	-773.875566080715	-76.63553352010878	-773.875566080715	5.009928665462315	-76.63553352010878	0.9268587140602451	0.8552637167772007	0.7216752402029212	0.853885404430831
4215000	-861.3109170970807	-782.2763915276744	-79.03452556940634	-782.2763915276744	5.23507563493323	-79.03452556940634	1.0969821547378387	0.8488120142787883	0.8626481208441105	0.903815757134816
4216000	-844.6736202273688	-768.2397834647617	-76.4338367626071	-768.2397834647617	5.463567284186949	-76.4338367626071	0.7221720135939635	0.8425369311221371	1.011989862817613	0.940489683380633
4217000	-848.8565888618356	-766.0360660771705	-82.82052278466509	-766.0360660771705	5.942593223364142	-82.82052278466509	1.0351869450504654	0.7634263998653564	1.150398749488781	1.0051462324432958
4218000	-841.8707137011776	-765.1591094666427	-76.71160423453487	-765.1591094666427	5.929247623797804	-76.71160423453487	0.9052312565079764	0.8610163914844108	1.1057697755400526	0.9972779196484926
4219000	-876.0703538259899	-795.3820288953589	-80.68832493063096	-795.3820288953589	4.283254717219456	-80.68832493063096	1.0512886769794518	0.8676285263077518	1.1817194082484301	0.9878378781407351
4220000	-851.3722394220902	-776.6050322374826	-74.7672071846075	-776.6050322374826	4.2953811290043	-74.7672071846075	0.9107997940684522	0.881652637297876	0.7375374975553625	0.8660436617947215
4221000	-844.4883823234227	-776.9246914352826	-67.56369088814012	-776.9246914352826	4.0100850126385525	-67.56369088814012	1.209643778917206	0.8725761251498754	0.7790218117022979	0.8947267277902655
4222000	-832.6083594958569	-763.8998845690393	-68.70847492681766	-763.8998845690393	4.258059700902264	-68.70847492681766	1.0820955362782867	0.8253363548684065	0.6392287368967958	0.9093008467389962
4223000	-852.8406480283469	-779.3825184127003	-73.4581296156466	-779.3825184127003	4.204871559723156	-73.4581296156466	0.8441400018507954	0.832838660528312	0.7443708402417019	0.947189282586105
4224000	-840.2779019533219	-775.3148301928704	-64.96307176045147	-775.3148301928704	4.681511197544969	-64.96307176045147	1.225136498093974	0.9220825931397619	0.5982413102673824	0.8399816221866199
4225000	-842.0275484555877	-777.369754505209	-64.6577939503787	-777.369754505209	3.7339386608801326	-64.6577939503787	0.838941008293117	0.9070833501675745	0.6005551745088672	0.8023862240848393
4226000	-854.2793108663863	-776.1333000111397	-78.14601085524656	-776.1333000111397	4.538702694396775	-78.14601085524656	1.3255722345300334	0.8970932004294075	0.6432481683579161	0.8575804395026417
4227000	-830.7380103318437	-762.0988400342999	-68.63917029754379	-762.0988400342999	4.590010351807277	-68.63917029754379	0.8767153159206205	0.8614769179538845	0.6372727037081729	0.8502815733673358
4228000	-836.2111071287641	-762.5166386975537	-73.6944684312104	-762.5166386975537	4.300966765479019	-73.6944684312104	0.8287721225595681	0.9275674661506317	0.6569494542182382	0.9211543454135053
4229000	-840.2075094965398	-771.5318120863626	-68.67569741017728	-771.5318120863626	4.493535771971476	-68.67569741017728	1.0160585661456791	0.9030097479190639	0.5691395883731292	0.8297605317281522
4230000	-836.8781423717037	-777.220955597037	-59.657186774666656	-777.220955597037	3.913833060936478	-59.657186774666656	1.0884069595008958	0.958493303821642	0.6845968853160128	0.8441486636804018
4231000	-851.618266538617	-776.4246886852869	-75.19357785333017	-776.4246886852869	4.793691117418172	-75.19357785333017	1.1613769696824348	0.9509359770697411	0.5767662589247233	0.8027273826953262
4232000	-855.5860482063973	-786.138789092007	-69.44725911439035	-786.138789092007	4.430519667487628	-69.44725911439035	1.0905585144426593	0.8167020891305778	0.5114922346697789	0.7866442362605837
4233000	-849.6260249183915	-783.862606558188	-65.76341836020354	-783.862606558188	3.556656870162539	-65.76341836020354	0.9879006745613135	0.9136382712084608	0.38277260345265557	0.7024409349364907
4234000	-844.868031309307	-774.3674028405787	-70.50062846872821	-774.3674028405787	3.731245010274794	-70.50062846872821	1.0704649114192961	0.8858472429282501	0.5451402952838617	0.7753743727454645
4235000	-846.7226422367573	-791.530614447424	-55.19202778933338	-791.530614447424	3.4274583723646694	-55.19202778933338	1.014033665782553	0.9588882125960042	0.6880225228877326	0.8458261785428867
4236000	-842.420926805806	-774.1753598678711	-68.24556693793484	-774.1753598678711	3.7161661137632436	-68.24556693793484	1.0628006241011556	0.8893712064546516	0.6712703792974386	0.8653252775508298
4237000	-862.8117672896699	-791.2427476220275	-71.56901966764238	-791.2427476220275	4.004624840677815	-71.56901966764238	1.1628721124145966	0.9025961006695672	0.7135442439217797	0.8842707682416543
4238000	-838.077677178453	-780.4231034779036	-57.6545737005494	-780.4231034779036	3.8243474967907987	-57.6545737005494	1.1751979359491973	0.9728920176938096	0.8813836835303012	0.873525379751833
4239000	-836.508969782182	-781.0773130210022	-55.43165676117988	-781.0773130210022	3.8919052148431375	-55.43165676117988	1.4070817320061189	1.0457655089221534	0.7590337190444708	0.7921803225797219
4240000	-820.8579984344333	-768.5192744060196	-52.33872402841374	-768.5192744060196	4.052052210618265	-52.33872402841374	1.2376603133799347	1.067943893788876	0.9371559622138408	0.8080597518661933
4241000	-810.5344047629083	-758.47172948631	-52.06267527659821	-758.47172948631	4.034654630872152	-52.06267527659821	1.21824732190275	1.0474111217637045	0.9559012259925553	0.7966892767042975
4242000	-828.2066316508416	-780.3665762618172	-47.84005538902444	-780.3665762618172	3.500037239530991	-47.84005538902444	1.587661062656629	1.1497003650292568	0.9680796090920047	0.812203531397946
4243000	-829.6489562319309	-772.419980847139	-57.22897538479195	-772.419980847139	3.818999258805945	-57.22897538479195	1.0325211866880635	1.111683685776152	0.8036777859670926	0.7959683478657746
4244000	-818.3051084031042	-772.528681215165	-45.77642718793922	-772.528681215165	3.4704034167182343	-45.77642718793922	1.3327882129499085	1.103891594847146	0.990700752824559	0.8491852010990103
4245000	-831.7648747894135	-774.6332820180198	-57.13159277139364	-774.6332820180198	4.526770116148439	-57.13159277139364	1.2105936655409515	0.9976383494907853	1.0505495501103586	0.9047723478731385
4246000	-823.3764336953966	-772.6101704056044	-50.76626328979214	-772.6101704056044	3.8641106495998883	-50.76626328979214	1.1502058543533604	1.05324731936697	1.117369012827997	0.9496749847909631
4247000	-834.0748385900075	-771.8253330372737	-62.24950555273382	-771.8253330372737	4.229843304168131	-62.24950555273382	1.2722396306808168	0.9824613856885245	0.9738773048353013	0.9501690367218759
