#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:ruhlen" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:ruhlen" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:ruhlen" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:ruhlen" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ruhlen" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:ruhlen" name="distribution" x="@ePopSize.t:ruhlen">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:ruhlen" name="distribution" x="@growthRate.t:ruhlen">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="ucldStdevPrior.c:ruhlen" name="distribution">
#            <parameter id="ucldStdev.c:ruhlen" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <LogNormal S="@ucldStdev.c:ruhlen" id="LogNormalDistributionModel.c:ruhlen" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
1835000	-3233.815656519814	-3165.1735739960527	-68.6420825237617	-3165.1735739960527	0.40975823512045906	0.18399886519158867	1.0152221238531072	0.039349144786494566	0.19188648628480007	-61.39357193963284	18.4455271223276	16.42373985910873
1836000	-3236.765640577117	-3172.1126513535805	-64.6529892235366	-3172.1126513535805	0.39169793322028407	0.03891433367275677	1.0098721564772313	0.0018282671905475551	0.042569722733238724	-58.18233233113607	22.952157338176537	19.454567825725192
1837000	-3235.2913483026027	-3173.045970139226	-62.24537816337663	-3173.045970139226	0.3482034200459262	0.1505731104215723	1.0181698487054232	0.031341546701012156	0.17504523161208224	-55.30011369748874	14.920591935521633	19.145696026688658
1838000	-3245.021494227882	-3183.80022790239	-61.22126632549207	-3183.80022790239	0.37082383565416993	0.2044719315789915	1.0179130412083928	0.04206694104690718	0.20508731064310562	-53.88303450970226	17.026276213692253	18.49926445995271
1839000	-3240.6207016250555	-3173.9662899057644	-66.65441171929115	-3173.9662899057644	0.365893009639889	0.26459850378001387	0.9895670244047332	0.08038928352913186	0.28046474614302436	-58.70313963906629	23.016292597701547	19.58829135000623
1840000	-3221.2154076836778	-3157.4699185455647	-63.74548913811284	-3157.4699185455647	0.3590364794283998	0.3554493684880878	1.0354503534403319	0.16075835991368964	0.3757926921473677	-55.617029903673306	19.55183015305561	18.560814155481864
1841000	-3239.073414170911	-3167.4519900934865	-71.62142407742444	-3167.4519900934865	0.42745095738257916	0.18238901306099195	1.0139646637923359	0.03954159619256363	0.19306050057718602	-64.30711587267204	19.439906933851162	17.085434475053408
1842000	-3242.911424140217	-3165.411652785987	-77.49977135423008	-3165.411652785987	0.42293121340030027	0.10894549257962928	1.0010212656651212	0.012158520953049576	0.10967475852526191	-70.53239677225595	23.143886216683978	14.267562507312173
1843000	-3244.4134687623637	-3167.5594089549613	-76.85405980740218	-3167.5594089549613	0.4856080848085803	0.23601383611171595	0.9441060510385134	0.06288912374212376	0.25422340629430334	-69.56799589738866	16.19826751111823	13.864765589841323
1844000	-3237.217317519109	-3165.638961729399	-71.57835578971024	-3165.638961729399	0.4447268445486222	0.1913670844882638	0.9642801125322169	0.046673400416060926	0.21856879073433816	-64.89544809829893	11.264268401826373	13.053145304848023
1845000	-3241.6462464179276	-3167.3358616077703	-74.31038481015747	-3167.3358616077703	0.45751321872903083	0.29118131980109324	0.9276023208863068	0.08604119716281987	0.30648730022819143	-67.0940742261004	12.465108954171194	12.362022916618074
1846000	-3243.1094963455907	-3170.7792921179757	-72.33020422761524	-3170.7792921179757	0.3982891868089002	0.354949169681727	0.9151196571447442	0.14291349989211552	0.3932227205903982	-64.68697735961908	13.629936653787121	14.800724574825216
1847000	-3228.7475273931786	-3161.0203900858296	-67.72713730734901	-3161.0203900858296	0.378746415659099	0.2234451719948872	0.9774322872583144	0.052000474437161284	0.22697114503727128	-60.53171560004554	14.586334686781647	16.08393431710774
1848000	-3224.127297058818	-3158.8822967352626	-65.24500032355553	-3158.8822967352626	0.37105865045515574	0.305891921128789	1.0077935344198792	0.1132829507012546	0.32911566697860145	-57.9436625153136	11.147348527067146	16.523511919733128
1849000	-3234.0117813867128	-3163.539585396644	-70.47219599006874	-3163.539585396644	0.38790179090039756	0.363088614861783	0.9488533932283807	0.1895017254946366	0.42023475183862613	-62.65671707692001	15.65625003052011	14.859028367081432
1850000	-3230.8833479597038	-3161.379200131603	-69.50414782810114	-3161.379200131603	0.3801767779387491	0.28406418091642915	0.9796066192165191	0.09507928474363454	0.3057201192577479	-62.469951072059025	10.119425435484118	14.09331875499035
1851000	-3239.4455949777002	-3168.002166338609	-71.44342863909118	-3168.002166338609	0.41269047998843567	0.23342369331485835	0.9644984764373641	0.06547745916487588	0.2549918966584476	-64.00658332513558	18.0818268936954	15.480909042279213
1852000	-3236.2763965458453	-3170.799832847795	-65.47656369805004	-3170.799832847795	0.34094646508715243	0.2062331831941213	0.9660353165985895	0.037640053696544246	0.19818343946062375	-58.03253882874678	19.02974782115119	18.06904559030036
1853000	-3224.387305585398	-3157.583482934052	-66.80382265134598	-3157.583482934052	0.3478326356300055	0.2104510308885531	0.9893855023234233	0.03715920524339792	0.19390171855508545	-59.01496083563937	25.5833620580002	18.94503328548934
1854000	-3219.5509477519354	-3149.8811678944608	-69.66977985747471	-3149.8811678944608	0.41536190678397816	0.2472350975222104	1.0322161512487371	0.06528347425451164	0.2458391667635445	-62.89214280278531	8.708590264477968	15.749801431717373
1855000	-3242.450148869057	-3173.411959217861	-69.03818965119606	-3173.411959217861	0.4383181007837596	0.2634967414518901	1.0196642937998106	0.07310422414518475	0.2627452899310253	-62.07086160412585	10.30225642640584	14.206424654334457
1856000	-3239.687698435906	-3162.7772250596813	-76.91047337622459	-3162.7772250596813	0.4590871334728732	0.35107315937054856	0.9613776996239771	0.11070365838496765	0.33259999553101494	-69.5853823282077	11.234872129101417	11.433261660767108
1857000	-3232.6002955578942	-3158.7005921603654	-73.89970339752904	-3158.7005921603654	0.46244754918692055	0.33750315527838126	0.9206386214233975	0.08643448599384869	0.30265664635791145	-66.58379348859955	11.347734805167718	12.492603531726566
1858000	-3234.6032433883493	-3162.044123995661	-72.55911939268859	-3162.044123995661	0.4407071244478686	0.23109481723421954	0.9476781046615678	0.05382292705663634	0.23792410824357027	-65.8145439357571	9.95820089140005	12.869953762025443
1859000	-3260.839137486252	-3188.6950534530306	-72.14408403322169	-3188.6950534530306	0.44569155578048725	0.19959931489490515	0.9797642395218463	0.03663228935762871	0.19295355701068317	-64.8818224351356	17.55729474183254	15.956634591005239
1860000	-3233.680521729524	-3159.5698005292093	-74.11072120031486	-3159.5698005292093	0.41605469353614777	0.26678070631107326	0.948320916638998	0.07364496819964841	0.2729405599681096	-66.53291409114956	17.037753511589774	17.064970420508608
1861000	-3236.465754072513	-3164.0135204697326	-72.45223360278025	-3164.0135204697326	0.46278098270320334	0.2670686791206934	0.962251695176631	0.08347459385169853	0.291128268909889	-65.11013730494425	14.588517647709201	14.554702892999138
1862000	-3229.243525538396	-3159.90526993339	-69.3382556050058	-3159.90526993339	0.4011260287722002	0.30168236262586856	0.9274731892808327	0.09638472673745356	0.31623527795420064	-61.53135699633039	19.01186544746043	16.18892159220266
1863000	-3237.931261806561	-3168.9027681425237	-69.02849366403736	-3168.9027681425237	0.4074571682867851	0.20946708133193787	0.9890958307673043	0.040466489322941925	0.19897894680530145	-61.1679556888182	26.476843540184607	20.236996401474585
1864000	-3237.702453049929	-3166.981182815015	-70.72127023491365	-3166.981182815015	0.37577553374164774	0.29892100407985134	0.9873860895112386	0.08121548146333853	0.2830259893513132	-62.53070895409225	24.48448347258918	20.553102729276045
1865000	-3221.345165157768	-3152.2531605669533	-69.09200459081485	-3152.2531605669533	0.3743819483402934	0.3244434813696304	0.9618526605096319	0.11979710540411007	0.34531508047038006	-60.52187733573594	31.511643626090656	21.24991676199295
1866000	-3236.3288186239083	-3161.944851310953	-74.38396731295535	-3161.944851310953	0.4237175436702187	0.3936136886790203	0.9249188774882222	0.18435855306859233	0.43978004062463044	-66.01321979749015	23.360820694330204	16.025184580294333
1867000	-3242.501239171674	-3171.6320195255894	-70.86921964608493	-3171.6320195255894	0.42507074086311	0.30587841148783007	0.9666247376811822	0.07777560374845804	0.2789348789533066	-63.58115095350649	12.052238066607417	13.721661500524482
1868000	-3237.1252790226417	-3165.6301021225468	-71.49517690009513	-3165.6301021225468	0.38013601533929	0.3588368668323903	0.9412349585690114	0.13360242913560966	0.3641717754182244	-63.55828240226224	17.741806807403343	15.25563122035068
1869000	-3237.9232313247185	-3169.35009383725	-68.5731374874687	-3169.35009383725	0.41088834163028054	0.1912287791640204	0.9792444207320985	0.038498968444598214	0.19733017822040766	-61.827686965817335	11.255390353533985	15.018825803814579
1870000	-3248.616193571332	-3172.221952044108	-76.39424152722384	-3172.221952044108	0.3938632998681384	0.20449832939055904	0.964844176651315	0.04054381795948637	0.20636140322432042	-70.24874755772349	6.625629276897521	10.853025651661103
1871000	-3243.1359312920563	-3173.6255113945704	-69.5104198974857	-3173.6255113945704	0.37969202155901094	0.12797290097281105	0.9746312531451714	0.016471734089379426	0.13003903554820134	-62.74112702626828	15.789984540407584	16.120041478199525
1872000	-3247.5863921695304	-3177.4291743460394	-70.15721782349102	-3177.4291743460394	0.3730019275125054	0.18258678027583172	0.9703049862349341	0.02531032492406785	0.16244716122703523	-62.91496004481494	18.96214611170649	15.606134194201989
1873000	-3242.092913511718	-3166.1754129397304	-75.91750057198755	-3166.1754129397304	0.41538411335972003	0.21029563856159955	0.9534914363100536	0.02961737254554415	0.17878754838119262	-68.37709641008273	22.522192665530667	15.252619148447181
1874000	-3240.8461264695948	-3166.97984917276	-73.86627729683451	-3166.97984917276	0.4067551207228388	0.13899826623759745	0.9729450808343356	0.016987474703769607	0.13262424048393007	-66.90908601405806	18.022060861683403	15.77493231668981
1875000	-3246.531866176678	-3181.403319811988	-65.12854636469022	-3181.403319811988	0.372209225010459	0.139041572325376	0.9933153999460497	0.019796389496550097	0.14110032151017024	-58.52838331614771	12.177517728231958	16.840879363392855
1876000	-3250.274083051187	-3180.067893834787	-70.20618921640036	-3180.067893834787	0.3571499906553143	0.23227133284987697	0.991505008817129	0.053791301871836054	0.22868065212871963	-63.69625661608301	7.633674033483947	13.66098837263105
1877000	-3243.9590266572086	-3179.2624454141833	-64.69658124302521	-3179.2624454141833	0.3605575476951243	0.10317668756226692	1.025959010980616	0.010956966823972724	0.10282375824321638	-58.48830052531646	11.0106584171453	15.002133974617632
1878000	-3240.991732636262	-3174.9236878558204	-66.06804478044143	-3174.9236878558204	0.4243505659633105	0.03759655948220525	1.0012954226413084	0.0015259286311934948	0.03895121032630812	-60.256644600401366	13.66737638232629	15.722995946108215
1879000	-3245.2978297636323	-3178.782602916368	-66.51522684726447	-3178.782602916368	0.39581362035499856	0.0032491064953034886	1.0003811363952995	1.0179384585671291E-5	0.0031892225915522306	-61.83099065633697	14.844177039441417	15.952725104365904
1880000	-3241.674852550888	-3177.1950988171097	-64.47975373377827	-3177.1950988171097	0.4031208689265398	0.0449861838493893	0.997666738094678	0.001861689186467944	0.043073514581553084	-58.47873662944181	14.52326852459779	16.54920682046739
1881000	-3244.282289763886	-3176.358323370531	-67.9239663933553	-3176.358323370531	0.4223193868193254	0.02391532037055728	0.9964971285137971	5.472052555728169E-4	0.023437374874253604	-62.086528911706736	17.242462249390197	16.882882779418356
1882000	-3234.559757346847	-3171.0331028312276	-63.526654515619704	-3171.0331028312276	0.3604509487250076	0.07494426267735546	0.9899965912335312	0.005843260382724163	0.0768221735024832	-56.823351146705484	19.852687066751816	18.890811498820938
1883000	-3238.26234979501	-3173.3464386585533	-64.91591113645674	-3173.3464386585533	0.36197909534957134	0.07394057597669064	0.9916634108657287	0.004813086804011221	0.0697652692828524	-58.019177088914546	24.530976515679818	18.604341038099527
1884000	-3243.631953260218	-3179.6192677878144	-64.01268547240366	-3179.6192677878144	0.33744978180171065	0.10726126163956379	0.9983846301901994	0.011343617527148853	0.10574702658306935	-56.99188974959321	20.74683073074787	19.62004512077779
1885000	-3250.545942663402	-3185.6949971420004	-64.85094552140163	-3185.6949971420004	0.35642636209872264	0.13139859148698557	0.9700677774192862	0.016557104434967215	0.1302230222366005	-57.98407127399394	15.340156946770207	19.354429174595225
1886000	-3252.6303824928477	-3181.3121973684897	-71.31818512435811	-3181.3121973684897	0.4044980476229207	0.017278899986644267	0.9973868233531807	3.0357481975314024E-4	0.017451344818897156	-65.69521929022572	16.632721060925043	16.531482953418614
1887000	-3245.873111907706	-3177.4901924974247	-68.38291941028118	-3177.4901924974247	0.4218283815591888	0.09660705833221027	0.9893470176765196	0.00980593512390962	0.09982341985663372	-61.88261301954488	14.59549930261008	16.77263555713391
1888000	-3244.5730210647644	-3174.5801660143857	-69.99285505037851	-3174.5801660143857	0.42227871497821134	0.2286934964470977	0.9665310951667214	0.05295049896912355	0.230332364422918	-63.024496585509596	11.667733621680178	15.217028164620036
1889000	-3245.231761728832	-3176.184138306117	-69.04762342271535	-3176.184138306117	0.3862250476338805	0.15265997974839804	0.9870277651106061	0.021897988931322696	0.14771689395634618	-62.385743192333415	11.927478083157101	16.957063334340507
1890000	-3239.4466318667296	-3172.278099583958	-67.16853228277147	-3172.278099583958	0.38020366096755237	0.22322550968332877	1.0101291042894174	0.050815207856539486	0.21777822292711133	-60.4091491054108	9.822332959893034	14.86865827601692
1891000	-3231.025081258635	-3163.647382434423	-67.37769882421205	-3163.647382434423	0.4096839084019578	0.19072161201787996	0.9655007285203921	0.04132182122167999	0.20882030197232546	-60.525674563693535	12.388899492208788	15.423181472854644
1892000	-3228.283844985699	-3158.410343713259	-69.87350127244007	-3158.410343713259	0.44669615986232136	0.30733391185378034	0.9294092832499222	0.11525953771080939	0.3501174670073939	-62.46308191887696	12.932781294892495	15.128969883830951
1893000	-3249.8345052436016	-3174.3005982767	-75.53390696690182	-3174.3005982767	0.47657298824486066	0.24266240479192522	0.9875271748265559	0.07041282357143644	0.265569309767835	-68.4259668596771	13.666962971033767	12.685829091584406
1894000	-3249.100873318804	-3182.8383903011877	-66.26248301761665	-3182.8383903011877	0.357235195533974	0.15302259720884015	0.9825300684394348	0.023634412376369197	0.15643818870649992	-59.49193581081258	13.994516185936778	15.323899034382773
1895000	-3252.229725783453	-3184.9186113133596	-67.31111447009313	-3184.9186113133596	0.3668126742509666	0.16855714856590315	0.9917322413816442	0.03189375732138848	0.17935047185472613	-60.24856472435003	16.061075690280717	17.444630957660113
1896000	-3240.2023259662237	-3172.1232894222976	-68.07903654392607	-3172.1232894222976	0.4188140240670996	0.036955181902126225	1.0048215346464997	0.0018483098371365008	0.042861844749087344	-62.52612172130379	11.294905323783256	13.93545210573468
1897000	-3244.676879456658	-3175.586197396403	-69.09068206025498	-3175.586197396403	0.4342138774644882	0.025376590994313757	0.9979702582780051	7.352545682705025E-4	0.027222265230217067	-63.332966121967914	15.359033857769676	17.030802410223167
1898000	-3246.8524793457445	-3182.8635775650487	-63.98890178069569	-3182.8635775650487	0.3765907879827159	0.03217033586779955	0.9991488573882449	9.850006539838879E-4	0.03142083757908511	-58.358186304131344	12.538346082635952	15.462201446178428
1899000	-3241.7706661615625	-3180.0043948578154	-61.76627130374688	-3180.0043948578154	0.36585375057707936	0.019780797040915076	1.003147555623299	3.69152364046273E-4	0.01913868501652664	-56.22918952245884	13.340882159692127	18.553019801192963
1900000	-3239.09913744594	-3174.516335819189	-64.58280162675081	-3174.516335819189	0.38208318627706445	0.1013560507430336	1.0092513553464215	0.009241678894146833	0.09498038172443476	-58.223548067976985	12.161839817276082	16.982277526402104
1901000	-3238.8020920163826	-3169.2393240384527	-69.56276797793011	-3169.2393240384527	0.43318627317516584	0.36766621966923074	0.9569656415053471	0.09614092326461919	0.3148192432390925	-62.030570613118186	11.779626228124815	14.351312743445478
1902000	-3240.5900883147256	-3167.752883882808	-72.83720443191757	-3167.752883882808	0.4686824792184841	0.1317532558870953	0.9984566117264092	0.01688879836494849	0.1288654020620043	-66.73581882007441	9.251544010158321	11.311506571670204
1903000	-3240.8280122674837	-3171.5673231358637	-69.26068913161991	-3171.5673231358637	0.4166210429256563	0.11120278956967346	1.0103166019028247	0.009381236412802802	0.09594493086617584	-63.03548136981465	10.777769050062965	14.474050876392692
1904000	-3235.410692046981	-3169.4671841467834	-65.94350790019749	-3169.4671841467834	0.3677601023072492	0.24075494248738596	1.009951965360337	0.040749543981782176	0.1986011586123892	-58.85804526537429	12.102423199158446	15.993147355886649
1905000	-3241.6239034715295	-3171.3123726698705	-70.31153080165895	-3171.3123726698705	0.39801476530710117	0.135225122914866	1.0091738299685258	0.015135692077904293	0.12101456943706669	-64.0604075518317	9.935851058331556	13.07106502703425
1906000	-3228.1366057869664	-3158.125010307179	-70.01159547978752	-3158.125010307179	0.3895746571618793	0.20489923409793992	0.9982919302982115	0.048293710102798794	0.21690439474071596	-63.22462652619368	11.622645800685968	13.23277670935136
1907000	-3230.1019968994196	-3163.1537076960876	-66.94828920333205	-3163.1537076960876	0.39636396405667224	0.2711144115132855	1.039644039016956	0.08206850867245019	0.2722252976974772	-59.73462260650532	11.948337114176331	16.203264856779228
1908000	-3228.8382765496353	-3160.5905172040466	-68.24775934558875	-3160.5905172040466	0.383335837637427	0.34192709731577553	0.9787064968768964	0.10962834112134974	0.331101460274803	-60.419483870710955	15.798785769582693	17.52362761415184
1909000	-3240.011166332327	-3170.2188079883244	-69.7923583440025	-3170.2188079883244	0.389324141691393	0.33005896537313234	0.9911169047138942	0.12274644387079793	0.34282048520823344	-61.771486932283935	19.996553901829817	17.655943627401747
1910000	-3234.182173619205	-3169.5597091146587	-64.62246450454609	-3169.5597091146587	0.34107827687608927	0.26878010490573956	0.9715035392920807	0.07104742747425352	0.2711029115039837	-56.81219107012213	19.431951413454787	19.898878345171845
1911000	-3230.6576758176575	-3163.9471517119578	-66.71052410569963	-3163.9471517119578	0.37272466371650625	0.26878010490573956	0.9859283026679647	0.06941210508788141	0.259545389306293	-59.030763449070975	18.341853760625035	17.664461233879578
1912000	-3242.7896369050104	-3174.786542299156	-68.0030946058546	-3174.786542299156	0.3771291003380779	0.10042983729222558	0.9829051910423383	0.008593393112874511	0.09360331071338299	-61.62966161216642	13.465077786604319	14.49655861839128
1913000	-3252.1689965539795	-3184.679240570896	-67.48975598308333	-3184.679240570896	0.3699140752400636	0.12782724129496778	0.9895396259628599	0.015806984118633967	0.12609945562666694	-60.30684693371353	22.153668172535557	18.450094157558507
1914000	-3247.0111972389336	-3178.3327844329124	-68.67841280602109	-3178.3327844329124	0.3673792339827735	0.09570458019096847	0.9973974286992167	0.007357540570182061	0.08577978688937415	-61.4888626549857	27.408151334102556	18.792794527109656
1915000	-3251.0132316725544	-3183.2809543836365	-67.732277288918	-3183.2809543836365	0.36410459954692764	0.15383613223159118	1.0000889324420987	0.025112176392145323	0.15709988462926477	-60.484687839173894	19.196218063924352	20.1262650195785
1916000	-3240.273997191449	-3179.1588083975103	-61.1151887939388	-3179.1588083975103	0.3532456746879828	0.20048453377200356	0.9949147649296562	0.0515545899573885	0.22575887470086947	-53.755941510021344	17.302411492347197	19.249455228838304
1917000	-3234.076459483598	-3168.83837271021	-65.23808677338793	-3168.83837271021	0.39720165455946055	0.16413720850757627	0.991701795643313	0.029538207014639214	0.17091099015146619	-57.92649382953062	20.398423503562345	18.482072377965984
1918000	-3220.6639385320336	-3156.077048778783	-64.58688975325028	-3156.077048778783	0.36901478731545634	0.215197629976485	0.9860352230096254	0.07136893103674503	0.2629473686874369	-57.08374454764641	19.228641754953205	18.24280929068291
1919000	-3218.711143478476	-3155.689632390341	-63.02151108813478	-3155.689632390341	0.33331896138077377	0.22739010348445987	0.9931176070699261	0.06000877479158742	0.24158751807107803	-55.34416711429124	19.715655369198128	21.0638782719584
1920000	-3223.3948172025257	-3158.206858074839	-65.18795912768678	-3158.206858074839	0.38166240492568215	0.34579300781258404	1.0076980538727118	0.1458627734991046	0.3637807877458492	-57.600735197455336	12.581283422500787	16.644723317892776
1921000	-3229.137806146573	-3163.540661313552	-65.59714483302102	-3163.540661313552	0.36779362175792696	0.2862894273023292	1.0135664350799571	0.08675846227200094	0.2850196367797656	-57.818541099082225	17.884895416289115	19.173988913345383
1922000	-3233.2031475199014	-3173.247756866025	-59.95539065387609	-3173.247756866025	0.3643216154672684	0.22095239216484563	1.0074662960223764	0.05031001706401908	0.22282569150539744	-53.18432153937367	9.399995501374708	16.904138384474457
1923000	-3231.7142177645023	-3165.159414703481	-66.55480306102099	-3165.159414703481	0.3746108910132956	0.274554604951859	1.002019129528864	0.06968588356728353	0.2615615804359409	-59.06727466575218	14.117039301584803	19.03568970783236
1924000	-3221.6744513781587	-3160.921549778106	-60.75290160005249	-3160.921549778106	0.3363797393459497	0.36801726736697854	1.045204794485686	0.11757926942120725	0.3215239148764636	-53.24101350793404	9.895930914702264	19.03568970783236
1925000	-3241.642971031492	-3174.3529790338193	-67.28999199767269	-3174.3529790338193	0.4017090544865254	0.35413752872353693	1.044129234915932	0.13489920074978448	0.3397915589163341	-59.099520869224605	20.568657631241667	19.06583864773241
1926000	-3228.257221178206	-3165.430687721714	-62.82653345649191	-3165.430687721714	0.3401097558349995	0.25327680409874237	0.9933250810791441	0.06013176962226184	0.23867720768024048	-54.96423520690604	22.16272765300474	19.545182655934568
1927000	-3234.6933892499897	-3170.532317527763	-64.16107172222677	-3170.532317527763	0.3441916600331814	0.30319002616728147	1.0337712413263134	0.08965716961784378	0.2872580399829599	-56.516973477248385	15.748549355155934	16.780585782063664
1928000	-3244.792877764181	-3182.4094713684644	-62.38340639571648	-3182.4094713684644	0.3429984443154214	0.25502338916945355	1.0131343366742684	0.06126632387481927	0.24039302828121603	-54.60143575241044	20.59955399644618	19.08704504873207
1929000	-3237.811243582316	-3176.8692011080416	-60.94204247427417	-3176.8692011080416	0.345284631064967	0.1608317903094344	1.0151600203668942	0.024342501897733754	0.1519703891697589	-53.63089894589288	19.972942868038032	19.668705755851178
1930000	-3226.4632346703656	-3160.8863601524713	-65.57687451789435	-3160.8863601524713	0.3857145279994689	0.21002455436339357	1.0162260532020615	0.04820275257048585	0.2129007627986253	-58.38142301323766	14.553818417591765	18.107788188780184
1931000	-3237.7826654595315	-3173.6020823542367	-64.18058310529497	-3173.6020823542367	0.36176927929961966	0.21260242370303492	1.0321978940584826	0.04372023569583726	0.200792165768412	-57.57594023417802	9.035095624057844	14.225983485188664
1932000	-3247.5570420278273	-3179.091693604145	-68.46534842368219	-3179.091693604145	0.44915697187497805	0.15058528739968619	0.9925395298202441	0.023829056105848984	0.15346305838303478	-62.06363932366857	10.020143050744949	14.679307595839251
1933000	-3232.1253886619315	-3168.0667632010186	-64.0586254609128	-3168.0667632010186	0.376307200174425	0.3028449255671268	0.9978603830893742	0.10766881088353117	0.3182361053770836	-56.29036201494004	16.554660538067296	19.103856523286318
1934000	-3242.41873950986	-3175.9965481081776	-66.42219140168272	-3175.9965481081776	0.39462524581182573	0.13031666477839854	1.009097273712982	0.017128660363957958	0.12838090265170946	-59.166567464520796	22.969053360126505	19.10008616669669
1935000	-3242.189772752808	-3177.5009294446036	-64.68884330820455	-3177.5009294446036	0.3837559821640338	0.09301890552540282	1.0013174635065023	0.007798807639444002	0.08754045049843807	-58.24033050554538	13.968222536589979	17.35460402976037
1936000	-3249.8055123369195	-3179.6823118226635	-70.12320051425598	-3179.6823118226635	0.39565898798293403	0.08281361123904135	0.996473915063387	0.007103597058100742	0.08455804145265401	-63.412726926455335	19.969871642765792	16.88630900175608
1937000	-3246.097812523837	-3178.95651740781	-67.14129511602702	-3178.95651740781	0.38924589516918234	0.07579433181970205	0.9874539106608625	0.0058260324210297745	0.0771343001559014	-60.82595415340134	14.58610543154514	16.21640171991448
1938000	-3237.829244812326	-3170.687590741989	-67.14165407033711	-3170.687590741989	0.3817785979056938	0.19676622779464698	0.9806331159961293	0.041135487661291235	0.20286850346217242	-60.624502299198234	9.142968537576625	13.542747210780611
1939000	-3240.8690317727273	-3170.218592138162	-70.65043963456557	-3170.218592138162	0.39744778284462756	0.2967294123097405	0.9331196208907223	0.08433933250098523	0.2995828637473115	-62.94351776529868	16.931465838493338	17.309619757661896
1940000	-3227.798214515847	-3159.2203320197464	-68.57788249610095	-3159.2203320197464	0.3909195872306218	0.33317482027613726	0.9192780638421505	0.08792949374611234	0.3143789872016832	-60.87955776493733	15.065325670968283	16.063559663944417
