#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:table" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:table" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:table" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:table" name="distribution" x="@popSize.t:table">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
5788000	-1010.5022776218789	-771.0869342750798	-239.41534334679906	-771.0869342750798	4.113362209988339	0.01389887732284092	1.002876529330615	1.7830829556597804E-4	0.013361605787342636	12.040184481989778	-238.88044827715487
5789000	-1023.1904974202389	-775.2775396640774	-247.91295775616146	-775.2775396640774	4.091936251080568	0.0820533874627408	1.01304640075563	0.0063340723275399835	0.07917200221112969	12.535807324683354	-246.34179288767592
5790000	-1019.5580522810415	-781.8219297540211	-237.7361225270203	-781.8219297540211	4.001967085935729	0.08262559520400051	1.0206097639194411	0.005581309488691452	0.07431153803998214	12.038601279667377	-236.20073071144364
5791000	-1011.5160156633832	-771.5388768249393	-239.9771388384439	-771.5388768249393	4.10292997466336	0.05447174760828811	0.9972830014996026	0.002806216446971849	0.053126422376150104	15.639919508189054	-238.44557899030042
5792000	-1015.2478511979939	-778.7198825485191	-236.52796864947484	-778.7198825485191	4.461832186271904	0.014965592661398698	0.9997597517788465	2.3139996617347648E-4	0.015217555381373815	12.21321275820006	-235.9419671948694
5793000	-1011.051261068417	-771.5618576867757	-239.48940338164124	-771.5618576867757	3.9391957195216056	0.15086524290234465	0.985993811962508	0.0223886996212558	0.14978126526822413	11.080649479372832	-237.581053052768
5794000	-1010.8853665006437	-770.6538589328245	-240.2315075678192	-770.6538589328245	4.300310120322725	0.12873424927494465	0.9954829530410936	0.0164810948643305	0.12947243850333476	13.353692975696875	-238.26755065795368
5795000	-1009.0904387553123	-768.0552473335573	-241.03519142175506	-768.0552473335573	4.110898531500805	0.02501197191803564	1.0004338703167979	6.097489718536668E-4	0.024708433806904483	11.434252931142343	-240.25232671540525
5796000	-1006.2608809850836	-772.6075350227222	-233.6533459623614	-772.6075350227222	4.220719096707614	0.10779478655752131	0.9993735718859518	0.011837188318184758	0.1084250564325563	11.991874639586445	-231.93351304307114
5797000	-1007.0857845558087	-772.1994389098826	-234.88634564592616	-772.1994389098826	4.295430979715946	0.010546760051872849	1.0025156607811505	1.0083396888500257E-4	0.010027805083507424	10.906084221387689	-234.58622249475798
5798000	-1013.575884548427	-777.9520769496982	-235.62380759872877	-777.9520769496982	4.5697816459646265	0.0016377383405459223	0.999955142604571	1.6420492259552906E-6	0.0012814731756633445	10.698536384834577	-236.22372261552852
5799000	-1037.0675176810323	-791.173474609417	-245.8940430716154	-791.173474609417	5.031816910978049	0.016828343226426637	0.9983350554955644	2.277865371148899E-4	0.015109319134701872	16.81883281352164	-244.9291732484846
5800000	-1034.4762047479576	-790.3658324465729	-244.11037230138473	-790.3658324465729	4.819455315575612	0.05857816909046801	0.9828341851405855	0.0029104535155829096	0.05423557179061681	13.610007430099877	-242.6736192387772
5801000	-1031.4809390516923	-786.0974643596177	-245.38347469207457	-786.0974643596177	5.125165438985129	0.002061120631965176	1.0003132099117773	4.0390114006911844E-6	0.002009971604187293	11.916123809614769	-245.76863417853994
5802000	-1017.748526518944	-781.04568606012	-236.70284045882397	-781.04568606012	4.788615818150663	1.9491346919457673E-5	0.9999970963905991	3.826537738827313E-10	1.956155995530019E-5	12.635336328453409	-239.18068126923288
5803000	-1022.03523973693	-789.8060125687811	-232.22922716814884	-789.8060125687811	4.146646145885121	3.508609994149237E-4	1.0000222395951137	1.445705360859331E-7	3.8021597940807633E-4	7.754656720037374	-233.86365497724879
5804000	-1023.1302818550796	-791.4901917300386	-231.64009012504093	-791.4901917300386	4.465386223292212	0.03560793704068562	1.0050261111173668	0.0012677830884045079	0.0354401596614956	10.536172757465652	-230.74865944445224
5805000	-1017.8747444118205	-790.8653982663133	-227.0093461455073	-790.8653982663133	5.659250896013649	0.1524431383496256	0.9428511120515591	0.025295006013430498	0.1602842043909516	11.784140357911486	-225.03051952196336
5806000	-1012.69451293178	-785.7871191521796	-226.9073937796004	-785.7871191521796	4.266396770517331	9.844063881486128E-4	0.9998722016715351	1.0837010904843415E-6	0.0010410511222021153	10.04372579931686	-227.80653699729893
5807000	-1017.5631886277135	-786.3470968864691	-231.2160917412444	-786.3470968864691	4.225656801919276	0.1643531857099383	0.998243099397972	0.033201530072529295	0.17809471215509975	10.47994615632912	-229.28873580836728
5808000	-1031.916035488944	-788.3085448862217	-243.60749060272246	-788.3085448862217	4.418784997524077	0.012719410553034464	1.0035044888702271	1.904686711321659E-4	0.013783993867450469	16.64350196755777	-242.79274158855674
5809000	-1020.0038477179926	-788.110720768635	-231.8931269493576	-788.110720768635	4.043918959681491	0.031689951735949407	1.0031161846774725	0.001001896346112416	0.031653714098105114	12.78055665028295	-230.87251314477024
5810000	-1003.221750384041	-775.7906582635886	-227.43109212045235	-775.7906582635886	3.6004145719200635	0.016181202645645543	1.0021171962293967	3.048472009357501E-4	0.017476924375981716	8.97115074312989	-227.11445640436042
5811000	-996.9098492064841	-765.0273674839214	-231.88248172256266	-765.0273674839214	3.827879122783873	0.14388839862500474	1.0005045867522482	0.02088424001753087	0.1420427600531245	11.84752467438012	-229.94728099344402
5812000	-1018.0261428438661	-772.751293721453	-245.27484912241314	-772.751293721453	4.412163279786536	0.10078861088455866	0.9977287808074042	0.009609783377508292	0.09857636195669259	15.552749103248672	-243.3442943633274
5813000	-1014.7199712903716	-780.6426653151377	-234.07730597523397	-780.6426653151377	3.7235579913892294	0.07122902956993243	0.9978039424621229	0.004486593623393423	0.06683564566593145	12.799303060881702	-232.57881558197522
5814000	-1012.7569510196861	-776.137945141213	-236.6190058784731	-776.137945141213	3.822865363836251	0.08692280330514107	1.0185191107497864	0.007312082045630072	0.08361027910369187	10.051848061930361	-235.2293809409433
5815000	-1028.4323951415413	-783.0170379065881	-245.41535723495318	-783.0170379065881	4.185147455839042	0.03102319994336301	1.004321176064907	0.0010221007907417177	0.031788885903171554	11.368720490858056	-244.5233386501835
5816000	-1006.3363066001534	-772.9910594271506	-233.34524717300275	-772.9910594271506	4.13976826382318	0.033379081350829065	1.0003996514220554	0.0013438883709510061	0.036707886452866774	12.877165468407792	-232.2887713303734
5817000	-1009.8583359549843	-769.5142212347149	-240.34411472026937	-769.5142212347149	3.7496734837544494	0.1280179090692451	0.9745205437028853	0.018036290478169514	0.1359122642779066	9.09367882112246	-238.7688160191519
5818000	-1006.6540068840762	-774.1681780938842	-232.48582879019204	-774.1681780938842	4.141295023044596	0.09982634025216264	0.9934743397614684	0.009435495639023397	0.09868624813256797	11.58037283695947	-230.85713621727982
5819000	-1016.4180449329585	-778.0163529531249	-238.40169197983369	-778.0163529531249	4.397111659837806	0.31156128182323206	0.9156752581488651	0.07515867162848709	0.2845206261711488	13.429472262879415	-235.54642357916947
5820000	-1008.4627032382048	-777.1020314284469	-231.3606718097579	-777.1020314284469	4.926814595647731	0.31156128182323206	0.9252382600349582	0.07783040835499337	0.29110988824780987	8.614770352948609	-228.94937691049103
5821000	-1017.8931319722558	-780.1241961191931	-237.7689358530627	-780.1241961191931	5.338195860508058	0.31107163827729256	0.9158203516576419	0.08006143599714756	0.296307273161803	11.508670982091987	-235.07002466678287
5822000	-1002.8882577216248	-776.9572713311401	-225.93098639048466	-776.9572713311401	4.666211613795339	0.25834827294372925	0.9193499203625846	0.05283194245210662	0.23443634915017553	9.227341214532576	-223.6765634584508
5823000	-1011.4625560666041	-769.97569377277	-241.48686229383404	-769.97569377277	5.988658085842713	0.4827801662366023	0.8686861508853545	0.15687937931344578	0.4070052411554834	12.290075875887776	-238.07027991971856
5824000	-1019.0841353409604	-777.4754857960776	-241.60864954488284	-777.4754857960776	5.428810551680667	0.4827801662366023	0.866732234616216	0.17014225098637206	0.42305418170725556	11.807141008125122	-238.23215474950686
5825000	-1034.875458337063	-789.4892651087522	-245.38619322831082	-789.4892651087522	5.763597501904322	0.49901891424650413	0.8814632457543471	0.1883548647057686	0.44543116174895164	13.644766838695846	-241.80729471732354
5826000	-994.8398839552214	-765.7141252875754	-229.125758667646	-765.7141252875754	4.3047185395311685	0.34020096264193145	0.9753601024231551	0.07971423246590051	0.29079791142186917	11.485586121082997	-226.31136870740536
5827000	-1014.2323648465859	-777.1475155064671	-237.0848493401188	-777.1475155064671	4.843466579412207	0.11779769520917477	0.9908067272158505	0.011541610264636007	0.10682964617518528	10.451623374666362	-235.4354403086429
5828000	-1008.985138581568	-770.0529257207052	-238.9322128608628	-770.0529257207052	4.727597559385134	0.11693051023191811	0.9881792267604823	0.012466718258917927	0.11153084440861448	11.844750163225026	-237.16334894852707
5829000	-1011.2425787089137	-777.3938768246802	-233.8487018842335	-777.3938768246802	4.719463892528785	0.10641925012718038	0.9935862653669352	0.010376760587848931	0.10187248947147386	13.289080584977327	-232.0356702370459
5830000	-1011.7304626933776	-779.3721950087705	-232.3582676846071	-779.3721950087705	4.7014007325294696	0.10188439683708488	0.9753275681346166	0.01053185570565634	0.10325123769841886	9.754320457802624	-230.88639221853987
5831000	-1029.649567794509	-782.8931566845671	-246.756411109942	-782.8931566845671	5.805941295962794	0.2549208366168536	0.9186557008532737	0.06376124049715956	0.256331610708255	12.710272168526167	-244.19687220315785
5832000	-1009.2522712088729	-775.1763002409784	-234.07597096789445	-775.1763002409784	4.26791363647335	0.07104425183102024	0.9980383334583953	0.0053478821329939995	0.07345723801483026	12.140795469260265	-232.6319797173015
5833000	-1020.7145819709194	-779.8185391545305	-240.89604281638887	-779.8185391545305	4.549689453164069	0.01609296357723793	0.9979739754486618	2.739303330652751E-4	0.016603824415180476	15.332199447201264	-240.04621446914376
5834000	-1014.044207346454	-778.2352623250321	-235.80894502142183	-778.2352623250321	4.84125870043175	0.0673249183340051	0.9845627784168275	0.004262493692779926	0.0654368361915101	12.35453955665344	-234.38199740192596
5835000	-1027.829246570487	-790.8869335059804	-236.94231306450644	-790.8869335059804	5.044198433371108	0.14438739908158782	1.0045557418207691	0.01850875163121559	0.1364845246669888	10.763154062998545	-235.1002021360498
5836000	-1027.562467472896	-789.38017660837	-238.18229086452607	-789.38017660837	4.624826436895781	0.07148444337087353	1.003032645791853	0.004401799166394309	0.06604734452612519	10.702781970907052	-236.86037073550975
5837000	-1023.796086646675	-784.0624432383435	-239.73364340833155	-784.0624432383435	4.538671126372687	0.19690934519319983	1.0512286073840689	0.04151889944886731	0.19812881842646232	13.680470861430104	-237.37132767963524
5838000	-1028.2322315639155	-788.3821789836778	-239.85005258023781	-788.3821789836778	4.951681170981736	0.03755783723544504	1.007779150688746	0.0013834934066124325	0.03684352316856321	12.333423885867928	-238.77147196856416
5839000	-1009.8508055162494	-781.699452900173	-228.1513526160763	-781.699452900173	3.6775478935658845	0.28145586200819267	1.0240777069435756	0.07654841784842804	0.26983860718149116	9.156480189292457	-225.80469075663663
5840000	-1003.5466701533686	-776.7574905406543	-226.78917961271432	-776.7574905406543	3.7329685518979305	0.08878981401335492	1.0169703735691318	0.008124866619578907	0.08982639252078094	10.321041285948423	-225.3584535780328
5841000	-1015.2012697514795	-770.0066932971895	-245.19457645428997	-770.0066932971895	4.697291924768111	0.16097381793483276	1.026710431796963	0.02700508679036138	0.16383730701361404	13.767025750412568	-243.01282184589675
5842000	-1009.4112818064616	-771.3732230050769	-238.03805880138475	-771.3732230050769	3.7098337793010567	0.03991514934229808	0.9964599267569286	0.00163972691432224	0.04057006594187752	12.520899048041736	-236.91019306699292
5843000	-1009.3902333589499	-783.567359595543	-225.8228737634068	-783.567359595543	3.440502666344495	0.09915506920179155	0.9778667459509718	0.00958977722919049	0.09917412367692462	10.867565550526038	-224.2625742214921
5844000	-1020.5947867068905	-774.0863647889695	-246.50842191792105	-774.0863647889695	5.056833654497167	0.019496345163073782	0.9964589146090581	3.201408388889979E-4	0.01790914532818396	13.829267366627022	-245.66452446096937
5845000	-1010.4210169251544	-768.6793587796643	-241.7416581454901	-768.6793587796643	4.798019924142177	0.009908455369585518	0.9990573538780647	9.374191147382787E-5	0.009683755541340518	13.921014914688776	-241.22787052441157
5846000	-1013.8600886756229	-768.4882537647521	-245.3718349108708	-768.4882537647521	4.905251495428097	0.1170448372916807	0.9751430995192574	0.01258999371912162	0.11326736631010798	13.892588728907706	-243.4427509376121
5847000	-1022.1903740733449	-777.4008587198008	-244.78951535354406	-777.4008587198008	4.357307863064285	0.27989008123211406	0.9629333239963186	0.07301462126937018	0.2741951017270883	11.95886781603946	-242.1825106606572
5848000	-1021.8579045782316	-781.0424930128107	-240.81541156542087	-781.0424930128107	4.625299277519972	0.15841628099106803	0.977533103540485	0.021991993072647105	0.14941289794954377	13.141956525633937	-238.69419375048437
5849000	-1015.7450659022969	-774.8812096849514	-240.8638562173455	-774.8812096849514	4.279569584838879	0.016650917995057746	0.9978115532957491	2.6382378502538026E-4	0.016251945579409607	13.279545107356597	-240.1406052268256
5850000	-1012.5341478878025	-773.258866844418	-239.27528104338455	-773.258866844418	4.919000684817822	0.015084726475531716	0.999427472071837	2.4119060308548966E-4	0.015548618611140326	14.37264011913246	-238.52250909957448
5851000	-1014.1656887303608	-775.6132183007521	-238.5524704296087	-775.6132183007521	3.689922245653678	0.026453434968910568	1.004415349684227	7.195432785865716E-4	0.026790047774174364	11.474184475727176	-237.73654821139652
5852000	-998.2435517221223	-771.8839317818937	-226.3596199402286	-771.8839317818937	4.145975602220898	0.0028496230680465566	1.0001829327054592	8.503629939255117E-6	0.002916270648068112	10.121970940132375	-226.75675821915792
5853000	-1002.559155503211	-766.1005012377514	-236.45865426545956	-766.1005012377514	4.601785153106135	0.059117493014947946	0.9997558248696743	0.003159546973256138	0.056188508745614506	12.467622951718159	-235.10393976599528
5854000	-995.8557262204588	-768.8487413271048	-227.00698489335397	-768.8487413271048	4.1571561551770415	0.0701709465981599	0.9965177378081308	0.0043859374777557225	0.06668080630228604	10.259136111112216	-225.73937755068928
5855000	-1008.3091228349731	-774.9825018099776	-233.3266210249954	-774.9825018099776	4.692810419783115	0.07300785949527863	0.9975949206882373	0.005716043148957295	0.07610905121741898	9.940610486867135	-232.06487855100087
5856000	-1027.7803303473113	-788.2402865377044	-239.54004380960697	-788.2402865377044	5.333931718758297	0.022153625494198054	0.9959982961664601	4.675241582956477E-4	0.021670450477806955	10.39927912891646	-238.91541176588814
5857000	-1010.7632917212339	-786.085993601816	-224.67729811941794	-786.085993601816	4.779305532524629	0.024818116713887846	0.9995046032903199	5.616830764428833E-4	0.02375203618390991	10.544457005705633	-223.97953642300112
5858000	-1024.6326848967612	-784.9403677648816	-239.6923171318796	-784.9403677648816	5.311796397218474	0.05195047685034373	0.9998064474401346	0.0021041118180660408	0.04591558749924457	9.043995802433168	-238.73690363998912
5859000	-1010.9966047110435	-775.503224861729	-235.49337984931444	-775.503224861729	4.658139095584014	0.06970089297834368	0.9968776578502585	0.003874965673393838	0.06265829217475039	12.4821582074828	-234.0339661451413
5860000	-1022.7746256520438	-784.1886820000842	-238.5859436519596	-784.1886820000842	4.8021272790254645	0.15124110690235706	0.9824206816643578	0.021946152987331494	0.15062601736917536	15.3327724631004	-236.35067128749714
5861000	-1007.1813831851707	-777.0285376652527	-230.15284551991803	-777.0285376652527	4.6709882972939925	0.07922023882232877	0.9951940853552406	0.0055828472672135535	0.07499140935577328	10.570203444427444	-228.7758269721721
5862000	-1013.1939135842927	-783.4577695730394	-229.7361440112533	-783.4577695730394	4.979418249253906	0.04124452637184937	1.0024841103760307	0.0015616450058831622	0.03948129864026031	10.076199326572313	-228.8069365088166
5863000	-1016.2967325947336	-782.116289672396	-234.18044292233768	-782.116289672396	5.332298787605547	0.017982460520364167	1.003176332001956	2.660428398995862E-4	0.016275182683874956	12.222923025315144	-233.50119779923492
5864000	-1020.798410543346	-782.392584765987	-238.405825777359	-782.392584765987	4.251236683608487	0.013739915813133514	1.0022471585829786	1.7705773320415618E-4	0.01330725608730908	13.243589995368518	-237.78137898637826
5865000	-1012.497641671255	-777.2816042313985	-235.2160374398564	-777.2816042313985	4.272459813384213	0.11000787306656805	0.9943007316318109	0.01208905562937865	0.1094054977934714	11.52994752181742	-233.5203345635219
5866000	-1014.8760235348759	-784.6433073685974	-230.23271616627852	-784.6433073685974	4.423015492930707	0.12089302234438092	0.9750381624462765	0.012834162236921154	0.11298337159663199	12.029340866502297	-228.42266908850465
5867000	-1026.91156441336	-787.0020237759564	-239.90954063740364	-787.0020237759564	5.099287883509287	0.06097189635486314	1.0038941778894814	0.003600760511409827	0.05986568620872126	9.748911660869481	-238.7817298802181
5868000	-1003.2704447163519	-786.1382256797417	-217.1322190366102	-786.1382256797417	3.755709379957582	0.03252930463855003	0.9981225769533821	0.0011457410987851173	0.033858693286988845	9.906940108115368	-216.35206122464444
5869000	-1013.9288039296057	-785.1772262043005	-228.7515777253052	-785.1772262043005	4.492866964697962	0.05491255631278127	0.994338464856079	0.0028270989576770194	0.0531453990030973	10.211097493775883	-227.64150433606943
5870000	-1004.9554040328632	-779.253155805797	-225.70224822706618	-779.253155805797	4.9376405051510925	0.003331126525201493	0.9988144346134151	1.084032965381142E-5	0.0032930161874923985	10.619322162394836	-225.9782795063185
5871000	-1014.7448020410844	-780.269345296884	-234.4754567442004	-780.269345296884	4.955137008148742	0.13803196407148205	1.0316119431927637	0.014492608580815752	0.11823109698814295	8.917276220790145	-232.8588502904977
5872000	-1010.972117687344	-778.6491941804458	-232.3229235068983	-778.6491941804458	4.636781382262315	0.16904053040885134	1.0198751766379754	0.02589249702707059	0.15912577449407622	10.241959438221206	-230.39331758460483
5873000	-1012.129294824836	-770.0924646182892	-242.03683020654682	-770.0924646182892	5.5250597334331095	0.1911052764713218	0.9595933551822718	0.0298671988318751	0.1745830794373474	11.844210368579358	-239.84761721346732
5874000	-1011.034289270815	-780.860179776626	-230.17410949418894	-780.860179776626	4.117937293967393	0.04646117588105094	1.0060886953579677	0.0019126995147067715	0.04368821534938966	12.389075362954086	-228.96977033311177
5875000	-1007.0066466886137	-775.9778544301454	-231.02879225846834	-775.9778544301454	4.847535351507934	0.022619930775132243	1.0008127752128446	5.822105672502776E-4	0.024105135498264253	12.708184710703883	-230.19283919237907
5876000	-1009.2003156953325	-775.6906797061986	-233.50963598913395	-775.6906797061986	4.499011005753457	0.013454213875260334	0.9986862360323809	2.032528832189539E-4	0.014261636009156838	10.452219861865109	-233.1323108781193
5877000	-1003.6410770761128	-767.7286346348019	-235.9124424413109	-767.7286346348019	4.5827056485092905	0.11351316183133882	0.9679514512258014	0.012422901800748704	0.11280332551850486	11.707865517432714	-234.1778066131384
5878000	-1012.0170281271536	-770.9484952887499	-241.06853283840374	-770.9484952887499	4.912923986608932	0.15018986992422279	0.9739245234777456	0.023070761119255035	0.15170629089171267	10.73837929905437	-239.19539277017498
5879000	-1014.5128114259364	-769.2064195289151	-245.30639189702129	-769.2064195289151	4.948571789420182	0.17208759994548692	0.9667538141546789	0.03460282570713126	0.1877443663075835	13.367790448030842	-243.0942269918219
5880000	-1017.7247226913046	-776.9622469974051	-240.7624756938994	-776.9622469974051	5.115294194971957	0.19247131112595034	0.9630841430121364	0.035322818979080836	0.19006197584016615	14.159405557032143	-238.38786655529358
5881000	-1014.7551137170213	-774.2018929546749	-240.5532207623464	-774.2018929546749	4.413061562166663	0.3130582408764862	0.9474341578038834	0.07570419508637781	0.2769824620557392	13.319682141634965	-237.70003471990327
5882000	-1010.9848171705554	-775.6124774952102	-235.3723396753452	-775.6124774952102	4.237358794959085	0.10932606067926763	0.9638612861484513	0.009757257381377274	0.09910732612819972	10.360244142103666	-233.78825646596653
5883000	-1019.7894783527694	-777.9327818365358	-241.85669651623357	-777.9327818365358	4.06365684662955	0.06699884269809592	1.0088348220947627	0.0041214292666538485	0.06379222102828057	12.597385186095414	-240.41337230350805
5884000	-1026.6598972190181	-788.4778753578906	-238.1820218611274	-788.4778753578906	4.309383643476353	0.05267763776455634	1.0030929710064538	0.003332569714089293	0.05765996423386922	11.422689201624856	-236.984804116626
5885000	-1016.6290715661528	-777.7705729064271	-238.8584986597257	-777.7705729064271	4.709696263255271	0.040359857787516336	0.9913601383393101	0.0018908355958457519	0.04351641328063801	10.686694837193793	-237.88276702871178
5886000	-1029.389769877159	-776.6292722707014	-252.7604976064576	-776.6292722707014	4.939802223199569	0.09720541030069424	1.0019271687814746	0.010180866922266883	0.10122845629652817	12.792585535084717	-251.05136309121403
5887000	-1012.3597617332133	-774.0010790825033	-238.35868265071	-774.0010790825033	4.3385138066906945	0.013404200289099926	0.9988611611404703	1.7159829677924665E-4	0.013106478425708711	11.152214024431228	-237.91837947895246
5888000	-1007.3899161930937	-772.7182435733607	-234.67167261973293	-772.7182435733607	4.4132524522159	0.0015263527530796762	1.0000708637491411	2.0848356976978566E-6	0.0014439803372899315	11.204249788512163	-235.25812144039298
5889000	-995.1915762359504	-765.8259126357269	-229.3656636002234	-765.8259126357269	4.036863567250201	0.02020195024786558	1.000702379004818	3.82890210778544E-4	0.019620763298561657	12.933657735399674	-228.57050445674818
5890000	-996.0479003878106	-766.7289117673367	-229.31898862047393	-766.7289117673367	4.576917291811361	5.220191387609543E-4	1.0000243081225682	2.5924891536547024E-7	5.091769298668478E-4	10.61626962501132	-230.45595066898633
5891000	-1002.2250303706978	-769.3086214828274	-232.91640888787043	-769.3086214828274	4.087563136152092	0.001352524825145693	0.9999310895161873	1.7481541592343296E-6	0.0013222753897413166	9.951807664149092	-233.67751785156588
5892000	-1009.8156746501301	-764.9965050773533	-244.81916957277676	-764.9965050773533	4.992923476271419	0.0020646751510701527	1.0003179302358607	4.0487973846260945E-6	0.0020120786716952385	15.716357609245875	-244.9267168188819
5893000	-1000.5741406931863	-766.8984021912376	-233.67573850194873	-766.8984021912376	4.392783066431278	0.01868048716169246	1.0041416607829285	2.9081267481123916E-4	0.01703220132631804	11.09091520312992	-233.07431915819492
5894000	-1005.7631448448856	-767.2984068667995	-238.4647379780861	-767.2984068667995	4.363191816719828	0.07739529270495553	0.98904917463641	0.005598869745120084	0.07518358269251282	13.065504368501497	-236.89129158284152
5895000	-996.5616134359692	-766.3757646644873	-230.1858487714819	-766.3757646644873	4.044870576024323	0.014399546195635991	1.003104285836455	1.9859827442587907E-4	0.014098640068055132	10.11592425993001	-229.8074887056072
5896000	-1012.0639154239046	-776.2985596732487	-235.7653557506559	-776.2985596732487	4.628100198269704	0.008223116776895066	1.0009553410003664	5.465983158273433E-5	0.007392236606459074	11.481915578724765	-235.53444408025828
5897000	-1026.482091035101	-778.1425928552212	-248.33949817987957	-778.1425928552212	5.046896437731478	0.1411212796487199	1.009450422934039	0.016560489296037307	0.12877483563551675	14.130227651362224	-246.2442859631493
5898000	-1004.6162572118794	-775.7518874858819	-228.8643697259976	-775.7518874858819	3.7160674655399455	0.293754501699097	0.9191585943218146	0.06913414813101068	0.2720537001462867	10.234125888046146	-226.354547346316
5899000	-1018.0829917675134	-782.0269105736862	-236.0560811938271	-782.0269105736862	3.999853792245654	0.07001672352129444	0.9859037895329764	0.004111757893993088	0.06436340108914233	10.845843504754646	-234.73427738894404
5900000	-1005.063904937278	-771.9707991744501	-233.09310576282795	-771.9707991744501	4.013606978998398	0.1829434862360503	0.999731590330958	0.029310961667817444	0.17353947096359643	9.812034397678774	-231.13358900648728
5901000	-991.0423085757733	-757.2126693727989	-233.82963920297436	-757.2126693727989	3.8916170197849485	0.18794429034726529	0.9804794044564058	0.04346247820249356	0.21236895917611462	11.296321114935012	-231.70374422565072
5902000	-999.162187290859	-770.0474644122979	-229.11472287856117	-770.0474644122979	3.8319652170069354	0.06527971548272495	0.9950079947441525	0.005304479421726286	0.07273719668671141	10.204202390895794	-227.89855744499215
5903000	-1020.7634952044127	-778.7784181270706	-241.98507707734208	-778.7784181270706	4.842046925852797	0.03341576510654281	0.9975542337152592	0.0011393688177672274	0.03378221859279384	11.254472051115567	-241.06268953383469
5904000	-1019.1923368562685	-782.9902623890878	-236.20207446718078	-782.9902623890878	4.332635243086191	0.007444411563728158	0.9992426962412922	5.830706653228585E-5	0.007636839332756598	10.157678812708255	-236.14154832033026
5905000	-1024.5150558784098	-786.7687430788039	-237.7463127996058	-786.7687430788039	4.315174035839409	0.18467805524424996	0.9957020269930004	0.03276617432771515	0.18210050291044497	9.334523187392849	-235.8277993383267
5906000	-1013.941305205613	-778.0439855334904	-235.89731967212265	-778.0439855334904	4.523605365461262	0.10083880963764774	1.0170785134648153	0.009435578453275726	0.09671052752608128	12.876264246396417	-234.15525599722397
