#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" name="populationSizes" spec="beast.core.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:ruhlen" spec="beast.evolution.tree.coalescent.TreeIntervals">
#        <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#            <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#            </taxonset>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18	demographic.alltrees.times.19	demographic.alltrees.times.20	demographic.alltrees.times.21	demographic.alltrees.times.22	demographic.alltrees.times.23	demographic.alltrees.times.24	demographic.alltrees.times.25	demographic.alltrees.times.26	demographic.alltrees.times.27	demographic.alltrees.times.28	demographic.alltrees.times.29	demographic.alltrees.times.30	demographic.alltrees.times.31	demographic.alltrees.times.32	demographic.alltrees.times.33	demographic.alltrees.times.34	demographic.alltrees.times.35	demographic.alltrees.times.36	demographic.alltrees.times.37	demographic.alltrees.times.38	demographic.alltrees.times.39	demographic.alltrees.times.40	demographic.alltrees.times.41	demographic.alltrees.times.42	demographic.alltrees.times.43	demographic.alltrees.times.44	demographic.alltrees.times.45	demographic.alltrees.times.46	demographic.alltrees.times.47	demographic.alltrees.times.48	demographic.alltrees.times.49
3995000	0:5.755626946748975	0.028986240100314798	0.03993489382601181	0.04063232962659246	0.05440190818979302	0.05699118120498621	0.06269237650913807	0.07124065720355116	0.07269769157609014	0.07529606221761757	0.07701984183437874	0.09163993421267662	0.09430203083404418	0.09451604816814212	0.09660286916666588	0.09662404471464883	0.10829821204068311	0.11029952666064172	0.1154425902055964	0.1180826217046057	0.11939206095356401	0.12004500830425259	0.12130877259762504	0.12547962170135102	0.12595780877962082	0.13740821193266375	0.13836299532803337	0.1487878161672524:1.6576044798910574	0.1519341403444132	0.15369462954582885	0.1575660353320962	0.16026017874800075	0.16038486226186116	0.1842032291965193	0.19574298618833835	0.19885805136157547	0.2054342926051414	0.20867838787889306	0.21050658815761558:0.17468016212036822	0.22161067193435569	0.22325252336040485	0.22351068681140962	0.23116165210117703	0.24188299450299613	0.2497355587058821	0.25882417290585313	0.2690652989306702	0.2806320585471411	0.29755179105409185	0.31949572136191207	0.4265750469498524
4000000	0:19.049831859615782	0.026191301760045492	0.037588997366548554	0.040405905972104306	0.04714321466313187	0.0712251740719483	0.07171235489876532	0.07452579913736554	0.07640209182305012	0.079767743046863:1.9189815925366058	0.08320881574553111	0.08585124821025444	0.09119743130908109	0.09193827806205347	0.09243725162848318	0.09566070935878207	0.10093923919986247	0.1041124921638345	0.1086269543261961	0.10985020192257612	0.11071071400143899	0.11221185067842514	0.12023677933947333	0.1226490572059271	0.12357185630416262	0.12888298531092982	0.13834313658230035	0.14220177585852706	0.14377127244663707	0.15443389353223877	0.1573765674906952	0.1574672076050836	0.1590342713289209	0.1742638027164985	0.1795462518623733	0.1858998390171217	0.18907094164239002	0.18973506879067467	0.2064325677964209	0.2073180329514008	0.21030521109691375	0.21666520069344086	0.21940337863166692	0.22002660309295016	0.22170345459593943	0.2361698227078784	0.23805387000108863:0.13666708819343215	0.24546249386394925	0.274625392161875	0.27978366656210757	0.42756160318441516
4005000	0:17.336932558773242	0.02225723837506178	0.04937643759483614	0.05471295861344912	0.05676241077936425	0.061624487962733815	0.0621374053074936	0.08068145272334266	0.08216614397399652	0.08637204183820828:1.6605640940452562	0.08712575357429755	0.08861443635094171	0.09084487768255028	0.09146053530734269	0.09212329185938298	0.09528114378281956	0.09653861280125071	0.09714447353295858	0.09981087515297517	0.1046523079131597	0.10550622146945723	0.10837483004037694	0.11064993921710967	0.12195804419400105	0.12451407078596785	0.13373400088947754	0.14120724415110641	0.14364118647918603	0.15130890775226513	0.15159471462396043	0.16024326520523602	0.16332326631133856	0.16520622952009262	0.16701494594462768	0.16706959901005886	0.2000052176605266	0.20005146818485042	0.20553711352570478	0.21295147555070415	0.21917335761064669	0.2210086446162322	0.22151513864270353	0.22171876397706855	0.2267709030882964	0.22797772319888962	0.22999753055438665	0.23023150858094404:0.08019062884139465	0.23415777097868734	0.2593884661674298	0.27676387354311205	0.33516664384751615
4010000	0:8.544847150835535	0.022480352026509443	0.02397367945524718	0.02400613671776538	0.04069238299004297	0.0499809543790805	0.05277989099447821	0.06702324489156951	0.07135719356486744	0.07205743757562542	0.07673411521814459	0.07714708404559603	0.08553832243964905	0.08889905064978049:2.049681068924883	0.09132981127065162	0.09587047258060621	0.10464475131122614	0.10865902892071813	0.1114110728191051	0.11429151419862048	0.11597522220101769	0.11779234539800792	0.11797576474922572:1.25656928017226	0.12599490815989525	0.12998124657675295	0.134360061811136	0.13981303377738855	0.1511939072802697	0.15267751341880342	0.16017191516728418	0.16434682935115746	0.16659711619548997	0.17579739591439064	0.17710735215019435	0.18278167645322624	0.18830301473317168	0.19497553556474134	0.20279495386613533	0.20604146393354883	0.2263769139569113	0.2281677272480009	0.2289914603969858	0.23629766394030113	0.24498717306447632	0.2565972365118451	0.2592593978622609	0.2647280987767625:0.052551651348120273	0.26783616966194396	0.2974805145053203	0.3295989352801388	0.4124941829386636
4015000	0:11.111499784778642	0.002750408227949367	0.018736087558909344	0.04548381752217372	0.05710211618438696	0.06315223402834175	0.06509679681134262	0.07576697778707282	0.08011098437600762	0.08619390817240094	0.09042448687213428	0.09215312195880968	0.09250694139090519	0.09254813996995653	0.10038596679361438	0.10241202178197979	0.10293334843817237	0.1053891063314945	0.10598200604581853	0.10604313641772137:1.6145640740946818	0.10802422678018968	0.10967371690893898	0.11058409503637243	0.11491148155020803	0.11764005937774076	0.1188059295247853	0.12007008535114064	0.12607357834427224	0.12695944870518439	0.13852293353325185	0.14181037447165723	0.1724687123481816	0.17601806751212712	0.1763736684441152	0.18798061851850867	0.19636339775543044	0.20494686076539956	0.21046468903667973	0.2106217378954116	0.21435172757960186	0.21511651208859764	0.23364567994410979	0.23370475015646558	0.24597909252122502	0.26143186342729335	0.2678867519438109	0.27240558320577746:0.10475103102176038	0.2991744720697612	0.3016366652304982	0.3093006788286405	0.37878637023154726
4020000	0:11.134897275957343	0.026624127968848853	0.03739911868230471	0.03908678294603986	0.039313639821465074	0.04829836855994178	0.05201044322553073	0.05895143208469009	0.0620603087275119	0.07416114558769962	0.07564433119915585	0.08007106039834685	0.08214107873889245	0.08507124348169727	0.08964759493298434	0.08990617636828253	0.09301694224628468	0.09306846786970863	0.0960658026534434	0.09702078660191561:1.9309412617975459	0.10359485197023635	0.10504632789099604	0.10592683968450095	0.10618753621112106	0.10810634040975507	0.11903503564957649	0.1224929190025014	0.1258895979144823	0.1271251882957609	0.12750965417992136	0.12996814919425742	0.14811386133830146	0.15959943204083665	0.16700893081429063	0.17038272342540586	0.17394894802627522	0.18950454375766862	0.18991116007937953	0.1910331481135632	0.20123424634770284	0.2170609538585022	0.2251106780988043	0.2265646901450437	0.24219384942667427	0.2441938324140847	0.24556915859965342	0.2739526372581691:0.13015913755973335	0.27507529485037174	0.318484620867397	0.32107084362846927	0.41051401782054786
4025000	0:15.315654713089923	0.008326207295300998	0.04447525987186371	0.052704371034806054	0.0652259298031547	0.06869455657535249	0.07007148060789999	0.07178618405273314	0.07405746212066328	0.07817271468768335	0.0815053112233682	0.08276647646618926	0.08280401320386434	0.0835130989841928	0.08353184588423353	0.08705030191111839	0.09059787736230021	0.0926949036373122	0.09475712492945806	0.09525145145636386	0.10274099392905266:1.90622060222426	0.10704333878932935	0.12200786890428178	0.12472896734986011	0.13105108958404574	0.13440079421293152	0.1378260946730025	0.13887116186396614	0.14954989838826532	0.159331874002043	0.16282063994732404	0.16482253883859269	0.16690642730593058	0.16995966404143217	0.17438501657780983	0.19917978360150743	0.20162725632518674	0.2096797778185412	0.2125899127683181	0.25111703403203883	0.2577044152769143	0.2606564576690708	0.2622555359137636	0.26717036225875496	0.2704594837278456	0.27299547249721284	0.29142842524703727:0.17146864890876953	0.2960345566236221	0.31275693519357395	0.3127651094227918	0.39642790372126424
4030000	0:9.511211778428649	0.01968050253193619	0.025196702977314214	0.03855136607523655	0.04183284323783925	0.046440399833935025	0.05278403247560425	0.05513696534644854	0.06144916664778578	0.06241010942849374	0.06356015279654982	0.07812954276497641	0.08288991336818728	0.08317218534438213	0.08461879266990596	0.09682542114329203	0.10218721150293136	0.10463882771101127	0.10698245580053842	0.11137336288094948	0.11187001975470548	0.11285738307257105	0.11449424583609073	0.11829956549421457:1.2540116896674305	0.1219812364496545	0.12549767692331076	0.12779531835766372	0.1367494377436308	0.13899384488464123	0.14200833110053226	0.14574540043436168	0.14816557600144367	0.1488050227440517	0.15359386178169604	0.17086516867500637	0.172933181760628	0.189155962860617	0.1932308193995334	0.19331906806685298	0.20754195938455228	0.2080847911644172	0.2092036195348538	0.22782153043984632	0.22901757828399671	0.23095670084713743	0.24680860045971648	0.27464786056478435:0.13286157025783832	0.27662235950975	0.2964233762854137	0.3211171281445865	0.4909452803635937
4035000	0:19.14427093859283	0.006616308439506739	0.014223017161350604	0.03320233827690462	0.05564867899897402	0.06088156707097423	0.06755455057852433	0.06808520812368846	0.07083122682997674	0.07177753884557815	0.07496193822184423	0.07816297994314829:2.0759877860892937	0.08365214648179772	0.08661154846486536	0.0897652519263559	0.09090773665683576	0.09513878019423183	0.0953512007068139	0.10412965091384763	0.10619570765618873	0.10859045810003287	0.11532866378426358	0.11718232077597283	0.11890095562097493	0.1264052243940738	0.1283686931347314	0.1344922248613748	0.13725080925966032	0.1421146644665792	0.14523434197049226	0.15249041869004507	0.16249781255444887	0.16874766597052415	0.16913158110244927	0.17007916440556617	0.1820614373448953	0.18534526539770482	0.19511657593584342	0.19794344513706727	0.21276293221765372	0.22400541291409506	0.25540565755735517	0.25612156426561566	0.2594711462596007	0.26331495875958255	0.27762343064269	0.2980825818918669:0.031790327580339096	0.2981593069891274	0.3002978400082883	0.3364474821739414	0.3747111339114022
4040000	0:27.506021652846208	0.007918879740716497	0.016372179630729594	0.04054846634305962	0.0555283973940789	0.06277805323900486	0.06806034870724287	0.07072385658197729	0.07107158329595241	0.08408607866782139	0.08682607363226498	0.090359440246573	0.09167042175394619:1.4929303075720732	0.09208990416546214	0.09303710596882035	0.09310643251802912	0.0933645505232201	0.09583530261691756	0.10011882162933511	0.10885716169230242	0.10893917999210914	0.10940673702885818	0.10949677545607706	0.10998501200329494	0.11778423800146241	0.12033332895249689	0.12126014604782655	0.1318977680071126	0.1487317051046056	0.15247414652441174	0.16103803913156556	0.16381091659976357	0.1653296968173325	0.16792910109731538	0.16876114547242527	0.17696656282531328	0.1810547591123648	0.19387309621521626	0.20164866323046493	0.20242563276239214	0.20905225311940778	0.24178967182708205	0.2610499990333553	0.2621647835569919	0.2720801555883335	0.2750210291633566	0.30925681425366486:0.21955937147820845	0.33647902329952917	0.3535136866887521	0.35392863186100554	0.49746193211048423
4045000	0:8.873772987243429	0.010424814117571155	0.01357833105430342	0.0220017465483673	0.06515604064289007	0.06572582902091402	0.06841070664494422	0.07041271035284032	0.07278985823684458	0.07424109879551959	0.07535941917236486	0.07648596542799238	0.0815664104916905	0.08344063899407092	0.08353062174330293	0.09439489075316529	0.09698835883048403	0.09958597239825076	0.10464638004991382	0.10706285677362919	0.10976670687650847	0.11008293902838383:2.3531964364969737	0.1218043286661895	0.12450261066920443	0.12467954268943895	0.13125051023292494	0.13139564163779244	0.14274070651299764	0.14277207733660155	0.15188317435873017	0.1597182461594848	0.1621298345803946	0.1641151455197062	0.1704593669725679	0.17414298487052568	0.17734972703855204	0.1923558204428202	0.1949611868531632	0.20751036461411662	0.20751892257857607:0.6633296267595856	0.21618571790358626	0.22433153819124976	0.2313154256217327	0.25158089388542104:0.05560286144112068	0.25288649849746164	0.2555358909325587	0.267370323470251	0.27012672230125234	0.27087502524255536	0.2954605663567461	0.3726223856487185
4050000	0:14.451301288626274	0.007106562871782828	0.013426469989383011	0.034145791342878234	0.052184702705571816	0.05523413085838291	0.06369312974904436	0.06555495655158673	0.06990345185611602	0.0716742338334285	0.07338414089121448	0.07872401384969333	0.08154966109620743	0.08267522376368912	0.09188043697452629	0.09556594697598297	0.10239369159410983	0.10897631526094664	0.11559150728680334	0.11959374814895878	0.12088987519510275	0.13043764657467746	0.1446974230847139:0.6305791466226806	0.14835016377978136	0.1492876419015523	0.15308449986893222	0.15453881750465764	0.15464667106318852	0.1558830791841608	0.15947022021878807	0.16613022962977078	0.17159894683473767	0.1733835559147701	0.17748183375832752	0.17978957629206446	0.18070551187138725	0.19280366892059747	0.20082668844180918	0.20942407084330966	0.23677230711576833	0.23888572392313567	0.24695220993561476	0.24971972324365796	0.24992630093483809	0.250400672532483	0.28542108416315726	0.3216239152911551	0.32517762206117073	0.34361452608813203	0.35722410774720975	0.43644181382538394
4055000	0:13.517340059387497	0.015627038075122997	0.018850345630663425	0.03997669549535972	0.045821905971985044	0.055002275541350724	0.06314079808595878	0.06519322858111959	0.07257073779644574	0.07637921758066929:3.5204959607327546	0.07755708237261365	0.08139611960991086	0.08248973783480074	0.08313517571464982	0.08660979755411118	0.09698542058257405	0.09742443855665077	0.09780343443952624	0.10490654939435415	0.10576402536882692	0.10754026872336687	0.10755614777363283	0.12161020794555523	0.122669525427175	0.12462868089216267	0.12540046775759348	0.1308792671980322:0.8036308338196148	0.13246717118709603	0.1332098700485499	0.13345251247370277	0.14495635774586274	0.1453467162827644	0.1456461813592276	0.1461710626885003	0.16699911885652133	0.1692899778627014	0.17749095598132328	0.18045693189701728	0.18328286706591965	0.19638796694719793	0.21128495034236075	0.2329167587805643	0.2333688634848584	0.24260728061284131	0.25076201550674687:0.04156614288958192	0.25127691088549997	0.2640714354618771	0.28632366708986245	0.29903993321577904	0.3121642702401382	0.45034969393963803:0.34379698063342573
4060000	0:13.831733679520958	0.044270947815736726	0.04782175133730117	0.055264159003349196	0.05814642529845653	0.06150163130416853	0.06980888591542642	0.07262085561886317	0.07782547437807848	0.0798733542727281	0.08018869959611584	0.08303772740042804	0.08508878124115682	0.08578215691022896	0.08593891371076053	0.09020905240631934	0.09128055974312171	0.09136912042020649:0.9144465434418361	0.09451189729623095	0.09534722745166589	0.0985460287702719	0.10054031670725605	0.10456750977312841	0.1072925022458066	0.10919872293108329	0.11566984972377968	0.1179967087067219	0.1221143409251916	0.12371091040442964	0.12688612016652712	0.1401997445775765	0.15012056002313812	0.15258220890230378	0.1569957251060088	0.16889248475674276	0.1691812913657442	0.1791228418331681	0.1921330217523644	0.19357971840898694	0.19769132382154153	0.2060008057220925	0.21147662249317872	0.22447091797484786	0.23689160482135402	0.2383468567895073	0.23875056627963587	0.23950068127928914	0.2609829115922787	0.2866213896182158	0.30594015219578136	0.3912550087151689:0.012676702951760566
4065000	0:21.183647635107118	0.002864745182374501	0.02772817629842763	0.028370327877885668	0.054648113085815866	0.05921033116966401	0.06005971146710938	0.0682345280806177	0.06979824991479923	0.07403606151830008	0.07870030041218842	0.07907285572643391	0.08198121551900792	0.08955423865242113	0.10137220943000853	0.10213222671651999	0.10845522680008873	0.11269870417522804	0.11372570792066383:2.3693585266569217	0.11375407139388874	0.11413198516517632	0.11678637057678684	0.11884213912207378	0.1194192068517435:1.4457375527711245	0.1211207364706252	0.12725027809254053	0.1472792082633627	0.15077187580664467	0.1524866729707222	0.1570324355790765	0.15719034002093366	0.1793934150470727	0.18014803413780983	0.18253933161824187	0.18376413350858883	0.18484614789293827	0.19146884274584844	0.2043808355034658	0.2181716807494365	0.22620862932293348	0.24097514060670136	0.24892713217843934	0.2502543928628922	0.266678261859531	0.27324510203952596	0.2861709360534596	0.2940414907053841	0.312232441649286	0.3374407192689367	0.34194605442504217	0.4160647657070521:0.03300749053122305
4070000	0:17.382689807274037	0.027484361392474132	0.039040267640851646	0.039381097633177584	0.0395753361238874	0.050038929306941184	0.054947074179690615	0.06364773048573265	0.06850837261819957	0.07101894173650687	0.07400403986209238	0.07952608502036985	0.08018546680071037	0.0878595738536186	0.09001158218161105	0.09050260761672028:2.002329885428041	0.0919297320338972	0.09502438450639171	0.10544611409390327	0.10548410418287829	0.10590773639202442	0.11162735011354784	0.11503527256746739	0.12029258610573454	0.13077681829858248	0.1339977943172006	0.1341262647125048	0.14784703931394275	0.15621051124518423	0.15823548279540398	0.15867800795329626	0.16326854246746922	0.1648256569417214	0.17314293843167763	0.18047459823306497	0.20489914146471758	0.20908540806968873	0.21518908100496095	0.22172376443946445	0.22869932984199165	0.23547041429904414	0.24335491620256816	0.24681364941072453	0.2531778273602495	0.2610356618406388:0.1136939714357683	0.2612158215986588	0.26598268451279555	0.28027755957313566	0.3060445545064055	0.31664068904890497	0.3723001371677136
4075000	0:13.870544150344749	0.02629025352365522	0.02691936191593473	0.03322392640955035	0.037492862289450875	0.04192124432179967	0.05769370931909034	0.06831906755590932	0.07608193640747889	0.07625797106110759	0.0805527717960534	0.08242383841250227	0.08343367936745665	0.10077323628792764	0.10473069584735498	0.10631482478218592:2.243383683090424	0.10652464291730097	0.10984596779959137	0.11068514506177957	0.11678324552338191	0.11974187759709926	0.13092459547757826	0.13233702198069264	0.132756641265441	0.13598724071357113	0.14241391955267246	0.14835925438360792	0.16056169846510868	0.1613900883673493	0.16776637232581126	0.17015887294928123	0.17615581708477818	0.18076288859644435	0.19621858505411646	0.19770991079230404	0.1985101322782969	0.21274066095106303:1.2085075226711688	0.2234195244367051	0.22649562005281015	0.2315693616022824	0.24306221072589476	0.25180205947033035:0.11958890813355158	0.2519832212069806	0.25199734219559355	0.2628870155835502	0.2692896530696187	0.2780261244864597	0.30172851333143147	0.31653900111727157	0.3375251721080623	0.4301324332832708
4080000	0:35.577403675626655	0.005459384065780274	0.021381701911880307	0.03978853565369295	0.049573272089203875	0.055740324489318135	0.05816572211225215	0.0733680586744757	0.07342443567043057	0.07376927883424082	0.07498835836744283	0.08336798120228209	0.08904391637533754	0.08947750873146801	0.09162294968423561	0.09372632324372117:2.4455648923664923	0.09455045922015332	0.09845283637456183	0.10632320970679261	0.10786202810561335	0.11868815000479926	0.1199464467667097	0.12359100266615322	0.1274490712561319	0.1348659290650604	0.14189296415452615	0.14724282684122553	0.15357868084715487	0.15737201096101952	0.1636194170950082	0.1737098919686871	0.1800315430189848	0.18144667327377964	0.1820354811382	0.18647361316465755	0.19489105374527146	0.19694757246450081	0.21370395248118781	0.22052919295449513	0.2356970491477899	0.2361066229341555	0.23774503682696502:0.2564440371187699	0.24162518451907689	0.2479033074242412	0.24905828157718035	0.2590250449438449	0.27634363059810924	0.29355059130991085	0.30591915114056245	0.3354016452680484	0.4291039292131083
4085000	0:24.09158779210364	0.022627056283005247	0.024517553404629758	0.030327863609178635	0.03606814897749712	0.06415315030146328	0.06866850967816253	0.08107772314603745	0.0813247628429268	0.08148735862786256	0.08412558293687056	0.08427544127086509	0.0849838720798888	0.08505005611054772	0.08612477811701377	0.09385803746934282:2.5682533888187664	0.0981084546586261	0.10284711318012904	0.10948413684346361	0.11015859664112859	0.11093038613382268	0.11115239156721692	0.11917057482238004	0.12044929519771537	0.1274796997732805	0.12898361583465345	0.1338361533921704	0.13479850075329564	0.13843080167089183	0.14264794129231068	0.1429896677929998:1.2045782614980185	0.15218180970141898	0.17874484658651393	0.1832143937932299	0.1919609789030592	0.19313830653907335	0.19557748725066695	0.19673371076243193	0.1973403946647526	0.19772872670955807	0.22230157281771926	0.22285349947883332	0.24694265248801878	0.2581351625414358	0.2590585347427138	0.27142167771306835	0.2748634065719394:0.07653828990519707	0.28137060732655317	0.29965457984052213	0.30994738859664184	0.4179254705733877
4090000	0:9.338604090329701	0.017075831879922496	0.03187961634097571	0.03248685586905302	0.045623494064932095	0.054973727746796465	0.05684404430799616	0.06153156895148027	0.07071855438386539	0.07449031159245743	0.08177567384090398	0.08479801621579222	0.09099638111408999	0.09393826807883615	0.09486076197972877	0.1006783556605323:4.569478561583879	0.10104854015782412	0.10182199225104514:1.432838240753743	0.10243751895961205	0.10674765816505835	0.10916134710828515	0.11187130326977682	0.11267898157867452	0.11821501138772952	0.12573171973758993	0.13013095202587038	0.1303879580705823	0.13286830076207043	0.14678506039740133	0.15402654986034758	0.15688469573682232	0.16944258133164025	0.1708133187117729	0.1799060533070622	0.18322714217079	0.18490774666607968	0.18841251145615912	0.1946831340433667	0.1973355771983427	0.1983662416590319	0.22328057535537413	0.23316130706049773	0.24023208229481635	0.24425711758884028	0.2562441630277607	0.25669285956435095	0.26481622433649044:0.15970568884498043	0.2792095311114922	0.30081183629283537	0.30342100318499365	0.393587067753035
4095000	0:16.357954792820504	0.004639402690609499	0.020929047689168874	0.030617387810249024	0.05338404764013597	0.05370425012703143	0.05509889723687885	0.06318967607392535	0.07111642246404488	0.07694768518927472	0.07895454575741026	0.08023232608657586	0.08090865609312264	0.08335478532331235	0.08388414377064432	0.08399839706065537:1.7501315651042986	0.08589342335405256	0.08963360894756006	0.09380521272481662	0.09409475195274238	0.09702040920996319	0.10808686965446415	0.10896415696793256	0.10997660648848455	0.11772384930717293	0.11772628612106331	0.12207642374278321	0.13825618444500737	0.15340338896057557	0.16005801205611273	0.16253693931389881	0.16544005326030214	0.16672679963146483	0.1672750032241119	0.18012931695076756	0.1965683923322032	0.19919047395294842	0.20972362405177639	0.21382417830292266	0.21695574769912504	0.2191319814332966	0.2219835233272658	0.22228572279330386	0.2240284533743102	0.22641278729385964	0.23028939216573488	0.23934341503679388:0.08846256690335064	0.26477156085548653	0.29485464331578415	0.30016020281849126	0.4108092389893339
4100000	0:6.981299835756798	0.008168553643178608	0.04219688057981056	0.044473515247441656	0.04581623536471666	0.0532790224419589	0.061257265158486	0.06900428246725676	0.06970424999676217	0.07820610518833344	0.07895422737019152	0.07996054869844381	0.08309086758471446	0.08475859660054376	0.09922751075493419	0.1003345139890452	0.1016624012796659	0.10641806261611848	0.10904183403249369	0.11761634786951572	0.12211691664284575	0.12328221407298905	0.12508241697569583:1.3731640245062946	0.12969044171032781	0.1374384258355086	0.14113836090909976	0.14302338141253376	0.14605657151391216	0.15551955538600623	0.16005046862151834	0.16358089693262634	0.16908183559318865	0.1790078309933618	0.1797489202719508	0.18615467915854925	0.18723810517168102	0.19122739699268074	0.19910827863878283	0.2021915460166903	0.20652540330474256	0.2118672006002889	0.22989624344951262	0.2361362981176518	0.24479515573773444	0.2523505154656025	0.2602765433975095	0.2638528767160028:0.15086351687844918	0.28080973817882315	0.29537524023547024	0.3568585729806171	0.42027018955868295
4105000	0:11.450615743450692	0.0321268315899299	0.033379634398631695	0.04065422497894826	0.04881162307277325	0.05019270638457175	0.05558713928311886	0.05578799545182974	0.06018129872278286	0.06879288765849309	0.07282422846485254	0.07601163991119135	0.08935387951701244	0.10482912756277264	0.10728630351278114	0.11766732010032972	0.12138151168846621	0.12323969787630004	0.12647804513519012	0.1267006641879994	0.12773518100733916	0.1305717692700987	0.13165756203346599	0.1380161614551204	0.1419450642068655	0.14302937180481615	0.15050600453157328	0.15684207592385702	0.156966824416993:0.7897031272101054	0.16228947061986018	0.16740109774295622	0.1730392906908402	0.17623962625217843	0.1791105268567619	0.1793422717110275	0.18584685150824118	0.18913045625682895	0.20213855879135992	0.20869030333916097	0.2345949153258897	0.2353387993837104	0.2448175838652814	0.24532058755410346	0.25803221639716384	0.25912210977340655	0.27255312826833555	0.3037136257474075	0.32358552957109193	0.3615002140772522	0.36185570764921365:0.076850531049786	0.48346746084257186
4110000	0:5.998059262263646	0.004214917820621839	0.028361624896954218	0.03205610768073097	0.04896330245776865	0.05690293382284047	0.06416839122150755	0.0706090878835935	0.07217673518813623	0.07889606416220733	0.07987921123964127	0.08118749092157536	0.08221746728210369	0.0852894252100203	0.08921154066332723	0.0978942826883501	0.101573741590431	0.10935961347489435	0.11156500363112187	0.12194285729707642	0.12381240300602031	0.13168328608118376	0.13425592564515465	0.1382008268507912	0.1418276622390623	0.14345566966863524	0.14897626539866152	0.1495188023277536	0.1521571932158302	0.15812976834037568	0.17475375400286414	0.17742339180810882	0.18805597614033137	0.19249303814259616	0.1929633466065882	0.19630812543253903	0.198003553103338	0.21075391493009907	0.2184788806126057	0.22380074366311123	0.23139094220564482	0.23342779684772175	0.23442514801515918:0.1188103076132712	0.24478283009919918	0.24566175105883714	0.24927469923476583	0.26360142370940204	0.27359430644122956	0.2782255143446551	0.3022064770857694	0.446306384102952
4115000	0:17.915324876587704	0.012878344687820053	0.01779928830001226	0.03108383408009345	0.03815219651035343	0.05499201947564761	0.057500528599276846	0.06678843560435245	0.0686121443754669	0.07148584841978789	0.0774780439870963	0.08000276680902717	0.08453391713091561	0.08866353275750673	0.08994400786937395	0.09028040828518541	0.09443847820712015:2.1017456566418375	0.11254102692830117	0.11710278030070657	0.11787818627969729	0.11864587516214323	0.1216351379668158	0.12406668067234389	0.12474942677943647	0.13038396874308475	0.13819736593292906	0.13879843419475751	0.13898452058565267	0.1412459731452337	0.1419835927276387	0.16110678209073698	0.16385198396118728	0.16917633123972917	0.16956246848308998	0.1716195271119713	0.17346280565805086	0.18828420912541016	0.19633796363238343	0.19710604149348568	0.2062196834373155:1.9081341840400292	0.22931449934273948	0.233035842637435	0.23503161901207914:0.09268786283408398	0.23695819290704137	0.2413596260634414	0.2419098248822643	0.2724118796432502	0.2787102550080203	0.29438577834666874	0.31816506313765514	0.3731271714963811
4120000	0:27.023031214436692	0.011317870636744	0.03307897613298148	0.04728605258730939	0.05051313114986881	0.057489200697878384	0.058109039411755534	0.059962308994608846	0.0601467934662026	0.06670964792379813	0.06848348782494951	0.0856385394527492	0.09750557998115464	0.1011120781350638	0.10201323984635635:1.7102604035147742	0.1026939444056616	0.10697775923877355	0.10917119254611904	0.1122799608287348	0.11596890710081886	0.11917948565927271	0.12332276715809685	0.12755652496267508	0.12812823054382014	0.12862580144447594	0.13167047817628	0.14243959029739883	0.14871122364281847	0.15093084349423042	0.15172718127698878	0.16199249109702674	0.1676503972867053	0.17298618721543335	0.1852063945778309	0.19124860941292068	0.19446808608015376	0.20583155469726244	0.21239187231022866	0.2191332902983164	0.22408915873379445	0.2505517076474886	0.252425191433838	0.25413690297815783:0.12807203001125428	0.25469545778962593	0.2610153020867289	0.2628275876057545	0.2666065874675977	0.30223580714083836	0.326249186839973	0.3609067920990591	0.4226933472084852
