#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:table" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
5032000	-839.216487738039	-774.5724303386867	-64.64405739935229	-774.5724303386867	3.9795461734387083	-64.64405739935229	1.2676166604265193
5033000	-848.4994931964077	-785.5788799744673	-62.92061322194037	-785.5788799744673	4.315825785851631	-62.92061322194037	1.1178139250467394
5034000	-833.5230491900965	-780.6530362057167	-52.87001298437971	-780.6530362057167	3.4038073210671698	-52.87001298437971	1.2288144371601306
5035000	-856.050875831096	-786.2387859490397	-69.81208988205644	-786.2387859490397	4.131871850751797	-69.81208988205644	1.3177253044956079
5036000	-837.9512647157072	-777.5196787193184	-60.43158599638877	-777.5196787193184	4.222473878192719	-60.43158599638877	1.101800983382356
5037000	-844.3454076775328	-781.949100128611	-62.39630754892173	-781.949100128611	3.4991561198754537	-62.39630754892173	1.0885095155283737
5038000	-848.6431994559148	-786.6958430794903	-61.94735637642454	-786.6958430794903	3.851893634456289	-61.94735637642454	1.021011193979394
5039000	-839.2865479105235	-778.5927472115922	-60.693800698931334	-778.5927472115922	3.884041394419251	-60.693800698931334	1.2679228641331466
5040000	-846.3711436235429	-785.3823888910351	-60.98875473250784	-785.3823888910351	4.230628046363612	-60.98875473250784	1.074131056183214
5041000	-839.0378519907572	-778.3124775487331	-60.72537444202405	-778.3124775487331	3.797554892915991	-60.72537444202405	1.0124212961118217
5042000	-838.8907889734066	-783.3709385336302	-55.51985043977636	-783.3709385336302	3.6838034389160232	-55.51985043977636	1.13971060943289
5043000	-834.733726409021	-775.120076201909	-59.613650207111974	-775.120076201909	3.6406470216306146	-59.613650207111974	1.0632442698416478
5044000	-840.6089965653957	-778.8069563358939	-61.80204022950183	-778.8069563358939	4.151576180821348	-61.80204022950183	0.9537061851776522
5045000	-847.1840085682252	-788.036830631773	-59.147177936452195	-788.036830631773	3.983306168461773	-59.147177936452195	1.4916804962398773
5046000	-846.5016092101937	-784.257793149891	-62.243816060302706	-784.257793149891	4.414492089139493	-62.243816060302706	1.0118472205254974
5047000	-845.6637369695926	-787.8049897150646	-57.85874725452795	-787.8049897150646	3.3488525395292816	-57.85874725452795	0.9864181893926828
5048000	-843.6691395089167	-780.3785654423956	-63.29057406652116	-780.3785654423956	4.033130696115668	-63.29057406652116	1.6121859168716095
5049000	-852.2069791190775	-794.928234037392	-57.27874508168547	-794.928234037392	3.5088941431024643	-57.27874508168547	1.3566405463978666
5050000	-850.8624554662388	-787.3746405582725	-63.487814907966225	-787.3746405582725	3.6480061937966393	-63.487814907966225	1.2140009645355154
5051000	-856.3399039708836	-794.2722179942378	-62.06768597664572	-794.2722179942378	3.8582499991325188	-62.06768597664572	1.0672606596589729
5052000	-845.2255301441483	-782.6569095715172	-62.56862057263103	-782.6569095715172	3.7601447418041505	-62.56862057263103	1.0700102544911125
5053000	-850.6306246486029	-783.2712259297855	-67.35939871881733	-783.2712259297855	4.011942743133048	-67.35939871881733	0.884770380018082
5054000	-852.55421934548	-785.5137391262141	-67.04048021926585	-785.5137391262141	4.015897678256794	-67.04048021926585	0.8515996614716876
5055000	-839.5015980684652	-782.6106719245485	-56.890926143916815	-782.6106719245485	3.8543246758349827	-56.890926143916815	0.9871264768817253
5056000	-822.6242776040455	-763.4650205850606	-59.15925701898487	-763.4650205850606	4.133486335424414	-59.15925701898487	1.3075362855632409
5057000	-851.4881517063862	-777.8734116202802	-73.61474008610607	-777.8734116202802	5.308455281107233	-73.61474008610607	1.2077865910979835
5058000	-847.371572163936	-788.5976252154097	-58.7739469485262	-788.5976252154097	3.927150065311786	-58.7739469485262	1.136404089967299
5059000	-859.7428933404144	-794.3939129829092	-65.34898035750524	-794.3939129829092	4.214835900841144	-65.34898035750524	0.9093031609153792
5060000	-846.6240768675312	-784.9069521626374	-61.71712470489392	-784.9069521626374	4.211726686981217	-61.71712470489392	1.168276397836004
5061000	-827.7291930036552	-773.4537588842826	-54.27543411937252	-773.4537588842826	4.169386233345519	-54.27543411937252	1.1433294020038276
5062000	-849.3401503056479	-778.6880189909691	-70.65213131467871	-778.6880189909691	4.218489413843371	-70.65213131467871	1.0310535874654563
5063000	-827.2982752870741	-782.3503773838247	-44.94789790324945	-782.3503773838247	3.410848384750457	-44.94789790324945	1.3832826815141364
5064000	-852.1546954785138	-782.2508077745853	-69.90388770392853	-782.2508077745853	4.555120089701224	-69.90388770392853	1.0219921648174395
5065000	-840.6160703263378	-775.8446902703178	-64.77138005602004	-775.8446902703178	3.9705562407892008	-64.77138005602004	1.2056036568030921
5066000	-836.2640288672801	-778.6431118700739	-57.620916997206166	-778.6431118700739	3.7967213489930973	-57.620916997206166	1.2536512162560627
5067000	-842.5405125805529	-778.4743300849032	-64.06618249564976	-778.4743300849032	4.47557914538884	-64.06618249564976	1.0407580490706114
5068000	-835.4454100962638	-782.4463400508594	-52.999070045404395	-782.4463400508594	3.7025650384542015	-52.999070045404395	1.2343940110453895
5069000	-839.7682035107744	-782.6700029360148	-57.09820057475952	-782.6700029360148	4.04124363221794	-57.09820057475952	1.1288426112788623
5070000	-849.7669647283782	-784.5003140936911	-65.26665063468707	-784.5003140936911	4.3245743389967695	-65.26665063468707	0.9909297357679204
5071000	-842.4073754428296	-785.0108005669305	-57.39657487589907	-785.0108005669305	4.276459394570528	-57.39657487589907	0.9958447004742532
5072000	-846.2971134601813	-776.5432288639743	-69.75388459620709	-776.5432288639743	4.300459269213448	-69.75388459620709	1.122809467714647
5073000	-828.1713761841908	-771.7260875125811	-56.445288671609624	-771.7260875125811	4.216644496403911	-56.445288671609624	1.2036070170510387
5074000	-823.7518152512696	-770.0456316260544	-53.70618362521523	-770.0456316260544	4.3232826354459855	-53.70618362521523	1.3147839657948226
5075000	-828.2188021347257	-769.1786521703341	-59.04014996439165	-769.1786521703341	4.201536799937001	-59.04014996439165	1.161973200885777
5076000	-833.9796916765308	-775.939763846032	-58.039927830498854	-775.939763846032	3.911563405706015	-58.039927830498854	1.1443449603594107
5077000	-832.2152917697064	-776.2707088687193	-55.94458290098708	-776.2707088687193	3.6573838744948803	-55.94458290098708	1.5620732700808195
5078000	-848.6778712606803	-781.2492603141465	-67.42861094653377	-781.2492603141465	4.1705829209639536	-67.42861094653377	0.9142341762378795
5079000	-837.8708241428584	-779.3913500426277	-58.47947410023072	-779.3913500426277	3.7918208886011784	-58.47947410023072	1.2218619407364926
5080000	-837.1627645944986	-777.8963414930683	-59.2664231014303	-777.8963414930683	3.237234712217934	-59.2664231014303	1.2462878624440707
5081000	-835.3045435999795	-776.0169873944307	-59.287556205548825	-776.0169873944307	3.4128949729549776	-59.287556205548825	1.347856163612728
5082000	-836.5989387390791	-774.2524700660204	-62.34646867305876	-774.2524700660204	3.834160695723846	-62.34646867305876	1.126183305005937
5083000	-841.5329605227305	-788.0450724940305	-53.4878880287	-788.0450724940305	3.0984307856766735	-53.4878880287	1.3046598905349043
5084000	-849.8276814966945	-789.8097078208423	-60.01797367585224	-789.8097078208423	3.6024120817989678	-60.01797367585224	1.2515109096386456
5085000	-845.6686136822844	-784.9084583695915	-60.760155312692945	-784.9084583695915	4.386502391351695	-60.760155312692945	1.1686594159340646
5086000	-839.8645707057711	-776.2110461024582	-63.6535246033129	-776.2110461024582	3.976608789475362	-63.6535246033129	0.9944022937990123
5087000	-846.3198381313337	-779.4542991016374	-66.86553902969628	-779.4542991016374	3.9740692689974417	-66.86553902969628	1.1733034077466635
5088000	-838.2812693737999	-774.2104461708196	-64.0708232029802	-774.2104461708196	4.011156469433193	-64.0708232029802	1.1699931049015753
5089000	-838.6044710971543	-779.7988220511745	-58.8056490459797	-779.7988220511745	4.2951310840388	-58.8056490459797	0.9835000312729748
5090000	-828.5499481935815	-773.146391457595	-55.40355673598649	-773.146391457595	3.584626360122308	-55.40355673598649	1.2298194243142169
5091000	-830.7040060405352	-773.482490331736	-57.221515708799245	-773.482490331736	3.6682359584899586	-57.221515708799245	1.4306942407585745
5092000	-827.3609922788462	-778.3266214808084	-49.03437079803781	-778.3266214808084	3.5171408732482647	-49.03437079803781	1.3609255649826622
5093000	-847.4446033332166	-782.2285415722038	-65.21606176101288	-782.2285415722038	4.367099600566169	-65.21606176101288	1.2033526643754395
5094000	-834.3271093971626	-775.241973718611	-59.08513567855162	-775.241973718611	4.446156255033588	-59.08513567855162	1.0279873023869857
5095000	-830.4650257421258	-771.6003527987441	-58.86467294338172	-771.6003527987441	4.523909938857172	-58.86467294338172	1.3228385816307742
5096000	-834.7375146825981	-778.2245395125792	-56.51297517001887	-778.2245395125792	3.9645799247728544	-56.51297517001887	1.2586731958254354
5097000	-839.1107315205605	-778.7174598907994	-60.39327162976106	-778.7174598907994	3.7791814840087006	-60.39327162976106	1.2019968879315197
5098000	-826.6957081571289	-762.0245334437308	-64.67117471339813	-762.0245334437308	4.354776058766269	-64.67117471339813	1.1405750348066501
5099000	-843.9708775271247	-779.3370412173322	-64.63383630979251	-779.3370412173322	4.317290525224573	-64.63383630979251	1.2518891980753224
5100000	-834.1144935322578	-779.1915708321688	-54.92292270008898	-779.1915708321688	3.8250997032345473	-54.92292270008898	1.1258911570253691
5101000	-843.5168614851698	-780.8648069189524	-62.65205456621739	-780.8648069189524	4.08215396673921	-62.65205456621739	1.255072480418178
5102000	-846.2514688163864	-784.781628346585	-61.469840469801404	-784.781628346585	4.0513932291095225	-61.469840469801404	0.9451326963057967
5103000	-833.3461419420358	-778.3777588406717	-54.9683831013641	-778.3777588406717	3.1189441084631455	-54.9683831013641	1.0856498691190035
5104000	-838.5348064489416	-778.7089007893821	-59.82590565955942	-778.7089007893821	3.3514296411415314	-59.82590565955942	1.1038029061447119
5105000	-844.1747481336596	-780.9444778020269	-63.23027033163269	-780.9444778020269	3.531016979404712	-63.23027033163269	1.0866760977699332
5106000	-833.2442078405813	-776.611977386055	-56.63223045452635	-776.611977386055	3.5348901009409572	-56.63223045452635	1.3374525807904838
5107000	-858.1700227638527	-784.7540096522688	-73.41601311158384	-784.7540096522688	4.423156175686803	-73.41601311158384	0.8969740975998081
5108000	-830.5887571138122	-765.8347872066814	-64.75396990713078	-765.8347872066814	3.8546968822739425	-64.75396990713078	1.4455391313155086
5109000	-831.0230290183376	-768.5865724559419	-62.436456562395776	-768.5865724559419	4.028047102668186	-62.436456562395776	1.1167111509732215
5110000	-834.6506894954239	-777.9731716723512	-56.67751782307272	-777.9731716723512	3.962821794974907	-56.67751782307272	1.1797338818761027
5111000	-842.1433197605854	-779.963457772044	-62.17986198854142	-779.963457772044	4.207345926518784	-62.17986198854142	1.2605792458968799
5112000	-837.0034970488128	-783.2572855198048	-53.74621152900803	-783.2572855198048	3.4170622121118157	-53.74621152900803	1.4570993804992638
5113000	-853.2326963867118	-789.0958277346814	-64.13686865203042	-789.0958277346814	4.246039018833856	-64.13686865203042	1.3577638994987056
5114000	-839.8589066114959	-781.9241199062028	-57.9347867052931	-781.9241199062028	3.445116318079402	-57.9347867052931	1.0700576020236998
5115000	-838.720989682489	-775.3863052380268	-63.334684444462106	-775.3863052380268	3.8536454116447993	-63.334684444462106	1.2618326691136856
5116000	-850.2811561103147	-792.3456051291943	-57.93555098112043	-792.3456051291943	3.890305877713616	-57.93555098112043	0.9561926469560638
5117000	-837.0990943411527	-780.943064264055	-56.15603007709776	-780.943064264055	3.881341102017798	-56.15603007709776	1.4629171448675347
5118000	-831.7637375403193	-780.3991059237604	-51.364631616558896	-780.3991059237604	3.3977301858295075	-51.364631616558896	1.48858215580918
5119000	-832.8572508577638	-777.9311006567821	-54.92615020098176	-777.9311006567821	3.546534630923439	-54.92615020098176	1.1485896387924055
5120000	-839.6924200572074	-791.4279781599367	-48.264441897270686	-791.4279781599367	3.3304128410798137	-48.264441897270686	1.4408184802180515
5121000	-833.5602192508159	-770.6736920326565	-62.88652721815941	-770.6736920326565	3.780041356267312	-62.88652721815941	1.251780340679199
5122000	-856.2512107199768	-789.3066270821791	-66.94458363779773	-789.3066270821791	4.294803093207451	-66.94458363779773	1.2298089468917395
5123000	-852.1816909709737	-788.6707160208671	-63.51097495010662	-788.6707160208671	3.740803098951979	-63.51097495010662	1.0720457797035596
5124000	-853.4000049709559	-793.1939355520135	-60.20606941894244	-793.1939355520135	3.785428551241302	-60.20606941894244	1.2810351701152656
5125000	-857.2257485554758	-785.3498710708776	-71.87587748459816	-785.3498710708776	4.843332314728979	-71.87587748459816	0.973491522080734
5126000	-822.1572800168844	-774.704874296112	-47.45240572077239	-774.704874296112	3.5362185298594726	-47.45240572077239	1.376266954490294
5127000	-826.0467160270387	-763.8031281515886	-62.24358787545005	-763.8031281515886	4.107345804327521	-62.24358787545005	1.0578098552977713
5128000	-832.0784025235741	-775.3469380086831	-56.73146451489104	-775.3469380086831	3.383475631541642	-56.73146451489104	1.2213635876781241
5129000	-828.9837244335757	-771.9005406311122	-57.0831838024635	-771.9005406311122	3.7077743657435573	-57.0831838024635	1.0851534813886656
5130000	-824.382584956586	-770.1622586360595	-54.220326320526475	-770.1622586360595	3.6817994402423	-54.220326320526475	1.2258894234456068
5131000	-839.4324415846422	-775.7966341529086	-63.63580743173358	-775.7966341529086	4.199145311565012	-63.63580743173358	1.1801310498294133
5132000	-840.7909013908754	-779.5654903866313	-61.22541100424411	-779.5654903866313	3.921545066972876	-61.22541100424411	1.0635834026885
5133000	-840.3004013102075	-776.9787612739605	-63.32164003624701	-776.9787612739605	3.5887375348349444	-63.32164003624701	1.2000035652032734
5134000	-836.6835288200502	-777.5114398264789	-59.172088993571386	-777.5114398264789	3.404516435245989	-59.172088993571386	1.0264842686530646
5135000	-845.7211588451224	-783.5775371795291	-62.14362166559327	-783.5775371795291	3.9586613335644976	-62.14362166559327	1.0662612852785027
5136000	-841.9968251948148	-782.7033189978528	-59.2935061969621	-782.7033189978528	3.710891688617043	-59.2935061969621	1.3223348019468766
5137000	-848.656787404755	-780.2463249135536	-68.41046249120141	-780.2463249135536	4.047078449816617	-68.41046249120141	0.937850057786385
5138000	-832.8783273038732	-778.3933591509831	-54.48496815289013	-778.3933591509831	3.745859104534088	-54.48496815289013	1.2513462788422585
5139000	-830.4187564500473	-770.2844281365972	-60.13432831345015	-770.2844281365972	4.25947123804114	-60.13432831345015	1.0450926469916633
5140000	-840.3074879892952	-779.2548488308613	-61.05263915843381	-779.2548488308613	4.001043941145485	-61.05263915843381	1.3791509365262908
5141000	-850.0699266674079	-787.1585387360077	-62.911387931400206	-787.1585387360077	4.208674398756431	-62.911387931400206	0.9535997674506344
5142000	-836.2849141010786	-781.0417659782606	-55.24314812281793	-781.0417659782606	4.032326361190355	-55.24314812281793	1.1259686074002155
5143000	-844.033995541753	-780.9331088733061	-63.100886668447	-780.9331088733061	4.253741519159246	-63.100886668447	1.1599343322636757
5144000	-831.0731555152682	-774.6759122717768	-56.39724324349143	-774.6759122717768	3.81851275379256	-56.39724324349143	1.254297473966413
5145000	-849.8727837419144	-788.1785926038091	-61.69419113810534	-788.1785926038091	3.728288915061976	-61.69419113810534	1.0906286389555933
5146000	-848.9738790947563	-786.12559740434	-62.84828169041624	-786.12559740434	3.9723177098721965	-62.84828169041624	1.029421108723048
5147000	-833.5767070340553	-779.592759963583	-53.98394707047221	-779.592759963583	3.6492704990731752	-53.98394707047221	1.160551130574742
5148000	-850.4176253511903	-793.9252679392649	-56.492357411925326	-793.9252679392649	3.358585889077495	-56.492357411925326	1.107493163369689
5149000	-854.3182115161339	-790.8705080398638	-63.44770347627018	-790.8705080398638	3.9733615415480545	-63.44770347627018	1.002320025458382
5150000	-858.3022373463233	-791.5200478567386	-66.78218948958462	-791.5200478567386	4.123268220535566	-66.78218948958462	1.0368833377698101
5151000	-837.7978214454515	-778.0643056477851	-59.73351579766643	-778.0643056477851	3.905112865455566	-59.73351579766643	1.1677074529861269
5152000	-832.3520646748618	-777.3471338618149	-55.004930813046926	-777.3471338618149	3.647598856684401	-55.004930813046926	1.1954689589023477
5153000	-851.4343493826254	-784.7178714151146	-66.7164779675109	-784.7178714151146	4.132489311416424	-66.7164779675109	0.9890165562582546
5154000	-830.8330884811049	-776.1778389014688	-54.65524957963609	-776.1778389014688	3.8476196249810783	-54.65524957963609	1.177565660286885
5155000	-842.7411930156046	-781.7691223134501	-60.97207070215447	-781.7691223134501	4.351074814132267	-60.97207070215447	1.1951507000919275
5156000	-850.017851238851	-788.9614558829453	-61.05639535590566	-788.9614558829453	4.058214480961304	-61.05639535590566	0.9432928709470608
5157000	-845.5153840653602	-783.5560875804025	-61.959296484957676	-783.5560875804025	4.588551268738851	-61.959296484957676	1.1417395086615305
5158000	-828.8404313055137	-776.2101892925027	-52.63024201301101	-776.2101892925027	3.7364952720952274	-52.63024201301101	1.1637303152660887
5159000	-838.6047889297366	-775.384738043054	-63.22005088668267	-775.384738043054	4.1863828707457245	-63.22005088668267	0.9412595070927234
5160000	-838.0705293914137	-783.4285190092149	-54.64201038219883	-783.4285190092149	3.567740998879697	-54.64201038219883	1.248673528378185
5161000	-835.2130177092462	-774.4153780922027	-60.79763961704348	-774.4153780922027	3.641822704403039	-60.79763961704348	1.2966556673696883
5162000	-840.8071612229788	-775.737183733057	-65.06997748992184	-775.737183733057	4.1589623347635385	-65.06997748992184	1.012331697281945
5163000	-839.771052103997	-779.84139920578	-59.929652898216986	-779.84139920578	3.341515282478166	-59.929652898216986	1.4661286190919307
5164000	-839.6105336783429	-785.5199746303692	-54.09055904797369	-785.5199746303692	3.2940642506999	-54.09055904797369	1.148078925861392
5165000	-853.6619053282893	-790.0201865168642	-63.641718811425065	-790.0201865168642	3.8243588789736633	-63.641718811425065	0.9538448208543817
5166000	-856.5108257700663	-790.3658689721398	-66.14495679792655	-790.3658689721398	3.8899476084130824	-66.14495679792655	1.154842862064573
5167000	-842.2908293144669	-780.1598614089139	-62.13096790555298	-780.1598614089139	4.185577259008525	-62.13096790555298	0.9809633985590105
5168000	-848.0206214675683	-786.9239108576775	-61.09671060989076	-786.9239108576775	3.7140177203686724	-61.09671060989076	1.1870896608152044
5169000	-838.1089954042309	-774.2395297446427	-63.869465659588116	-774.2395297446427	3.890173002151208	-63.869465659588116	0.9011734743739572
5170000	-833.2315362376885	-770.3125470717818	-62.91898916590671	-770.3125470717818	4.308474075785432	-62.91898916590671	1.1820335014239027
5171000	-838.654922272158	-779.7018534161856	-58.953068855972475	-779.7018534161856	3.991988639697791	-58.953068855972475	1.1703339359038787
5172000	-849.6690000336288	-780.142826719962	-69.52617331366676	-780.142826719962	4.172805584735741	-69.52617331366676	0.9165335205446583
5173000	-838.8830822774324	-780.8658875579544	-58.017194719478134	-780.8658875579544	3.673573006969688	-58.017194719478134	1.0637149430358421
5174000	-833.4216290779789	-776.1400494712221	-57.28157960675675	-776.1400494712221	3.676138703657054	-57.28157960675675	1.1679522852774746
5175000	-833.9416264568802	-778.9958219553833	-54.94580450149683	-778.9958219553833	3.558783536749182	-54.94580450149683	1.215964719993226
5176000	-842.7728298483881	-779.0633540755138	-63.70947577287437	-779.0633540755138	3.8359635977205997	-63.70947577287437	1.228573360491937
5177000	-849.9521785178961	-790.8904221679348	-59.06175634996126	-790.8904221679348	4.208227856750815	-59.06175634996126	1.393028217953591
5178000	-864.6361107432948	-793.8233515475258	-70.812759195769	-793.8233515475258	4.513785645108041	-70.812759195769	0.9293942943890164
5179000	-853.38436199959	-790.3810172782846	-63.003344721305496	-790.3810172782846	4.5103286930719255	-63.003344721305496	1.099928101480987
5180000	-840.4736890057259	-788.275852296984	-52.19783670874185	-788.275852296984	3.1629288608323822	-52.19783670874185	1.4323861972675922
5181000	-839.7288678690909	-781.9333324554073	-57.79553541368363	-781.9333324554073	3.5234644082360465	-57.79553541368363	1.0907392587907758
5182000	-842.6123797602056	-786.1356249941724	-56.47675476603314	-786.1356249941724	3.6634323354823004	-56.47675476603314	1.2757029125815393
5183000	-847.3435674768356	-782.5504110358784	-64.79315644095723	-782.5504110358784	3.8047610342378877	-64.79315644095723	1.0403010201716907
5184000	-830.4862558327552	-771.3102910926535	-59.175964740101655	-771.3102910926535	3.880027040862693	-59.175964740101655	0.9923394819115833
5185000	-835.9418167583016	-770.5037020273794	-65.4381147309222	-770.5037020273794	3.96421223389839	-65.4381147309222	0.9572132186728414
5186000	-834.7391537234824	-777.7543828539584	-56.98477086952401	-777.7543828539584	3.6921810287203276	-56.98477086952401	1.3612432076032948
5187000	-827.8412983183209	-773.5783784647602	-54.26291985356071	-773.5783784647602	3.430771925644014	-54.26291985356071	1.2558638372856616
5188000	-848.839321732841	-780.2673096381584	-68.57201209468263	-780.2673096381584	4.127883275037945	-68.57201209468263	1.0554571091728504
5189000	-835.6136319935407	-776.433412325885	-59.18021966765572	-776.433412325885	3.8851951217735268	-59.18021966765572	1.025385803242462
5190000	-822.1786599566121	-769.5725006429408	-52.6061593136714	-769.5725006429408	3.688307185148792	-52.6061593136714	1.3308458041867859
5191000	-825.3432117239129	-767.0208664448885	-58.32234527902432	-767.0208664448885	3.757340611252865	-58.32234527902432	1.1957461742180668
5192000	-825.721030287794	-772.5375116467841	-53.1835186410099	-772.5375116467841	3.353223782530798	-53.1835186410099	1.0666689211382465
5193000	-830.0134930315934	-774.3412244111219	-55.67226862047153	-774.3412244111219	3.7266878072284375	-55.67226862047153	1.1580636647302247
5194000	-827.6602255653595	-772.8538662758128	-54.80635928954668	-772.8538662758128	3.47807997448346	-54.80635928954668	1.3310912156325818
5195000	-823.2905903618952	-769.6911692354138	-53.59942112648138	-769.6911692354138	3.3640662658148317	-53.59942112648138	1.29313851830402
5196000	-834.1710526459212	-776.2216551443464	-57.94939750157478	-776.2216551443464	3.801398645277576	-57.94939750157478	1.144252651119144
5197000	-829.7331538730457	-774.7338936101627	-54.99926026288302	-774.7338936101627	3.648463610095364	-54.99926026288302	1.203087156633083
5198000	-843.2506518657369	-780.910211019604	-62.340440846132864	-780.910211019604	4.1570345124233725	-62.340440846132864	1.1421089771695685
5199000	-828.1294899452388	-770.8604383408975	-57.26905160434123	-770.8604383408975	3.906129138218747	-57.26905160434123	1.284826328543752
5200000	-830.9694915767453	-771.9683848205228	-59.00110675622251	-771.9683848205228	4.502884900521348	-59.00110675622251	1.0803747908850436
5201000	-838.1445330787703	-780.8939299361145	-57.25060314265584	-780.8939299361145	3.812288207447649	-57.25060314265584	1.030494899638726
5202000	-839.3699769213258	-778.5662405873496	-60.80373633397617	-778.5662405873496	3.757920510161576	-60.80373633397617	1.1133747678247443
5203000	-839.8947828606217	-778.1633906812373	-61.731392179384486	-778.1633906812373	3.7813900630768624	-61.731392179384486	1.068854195851982
5204000	-842.3093095870904	-778.4218079915892	-63.88750159550128	-778.4218079915892	4.2201010182432395	-63.88750159550128	0.9521488170384459
5205000	-837.0455290567999	-779.3433698918652	-57.702159164934685	-779.3433698918652	3.867609293781089	-57.702159164934685	1.381103418125163
5206000	-832.2165664917874	-772.1063751529771	-60.11019133881026	-772.1063751529771	4.194573609677095	-60.11019133881026	1.1866285200932039
5207000	-814.7756693457608	-762.2477063211431	-52.52796302461767	-762.2477063211431	3.4548018061141597	-52.52796302461767	1.064619300295246
5208000	-823.3701363518671	-776.1882330636695	-47.18190328819767	-776.1882330636695	3.605448305605746	-47.18190328819767	1.2215507542737896
5209000	-833.6716813277208	-773.5551456763976	-60.11653565132311	-773.5551456763976	4.200886997544449	-60.11653565132311	1.1152625484718517
5210000	-830.665529685181	-766.4418464196849	-64.22368326549613	-766.4418464196849	3.7263836965019443	-64.22368326549613	1.1020760560118985
5211000	-833.3849132384904	-773.967130533177	-59.41778270531331	-773.967130533177	3.729374498274749	-59.41778270531331	1.145071016060858
5212000	-835.8112464809012	-771.044091207316	-64.76715527358517	-771.044091207316	4.173045669476095	-64.76715527358517	0.9555645257388874
5213000	-839.8472670631988	-780.0055260611932	-59.8417410020056	-780.0055260611932	3.652795293688357	-59.8417410020056	0.998461828505192
5214000	-848.2890227116355	-787.028253936251	-61.26076877538458	-787.028253936251	3.5997792915771165	-61.26076877538458	0.9096732764490125
5215000	-853.9115485369331	-785.6085665497021	-68.30298198723096	-785.6085665497021	3.8234494242467294	-68.30298198723096	0.9855859285298191
5216000	-840.9533212681611	-781.8233287277641	-59.12999254039704	-781.8233287277641	3.37143381661238	-59.12999254039704	1.2078293597280074
5217000	-848.46772290325	-783.3629050947496	-65.10481780850037	-783.3629050947496	3.979704113450612	-65.10481780850037	1.1118239708716613
5218000	-828.8580620337467	-777.3022892055945	-51.5557728281522	-777.3022892055945	3.3347011504862873	-51.5557728281522	1.3978591364293786
5219000	-840.6923176157965	-774.5802928910496	-66.11202472474692	-774.5802928910496	4.360943465540042	-66.11202472474692	1.0002176855271312
5220000	-850.2133365766589	-792.9548849779827	-57.25845159867619	-792.9548849779827	3.5771065985631267	-57.25845159867619	1.2275914646688164
5221000	-847.2004138947522	-786.8332334715025	-60.36718042324969	-786.8332334715025	4.121246977107253	-60.36718042324969	1.4668555797575566
5222000	-843.9998568263798	-776.4836139366099	-67.51624288976981	-776.4836139366099	4.310802411834131	-67.51624288976981	1.219207076572632
5223000	-855.5837507333146	-786.9180335008848	-68.6657172324298	-786.9180335008848	4.421511798232951	-68.6657172324298	1.0439002354267175
5224000	-835.3316304686585	-784.537959868553	-50.79367060010554	-784.537959868553	3.5303786803573844	-50.79367060010554	1.2788277286170968
5225000	-839.1206696738507	-773.3879472787327	-65.73272239511806	-773.3879472787327	4.530265702055394	-65.73272239511806	1.0124637178864841
5226000	-843.9680673563262	-781.4162716644543	-62.5517956918719	-781.4162716644543	3.9357734294216664	-62.5517956918719	1.0377092101196614
