#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:ruhlen" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:ruhlen" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:ruhlen" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:ruhlen" name="distribution" x="@BDBirthRate.t:ruhlen">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:ruhlen" name="distribution" x="@BDDeathRate.t:ruhlen">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:ruhlen" name="distribution">
#            <parameter id="ucldStdev.c:ruhlen" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <LogNormal S="@ucldStdev.c:ruhlen" id="LogNormalDistributionModel.c:ruhlen" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BirthDeath	BDBirthRate	BDDeathRate
441000	-3139.7573409740444	-3166.605844937293	26.848503963248806	-3166.605844937293	0.5009757595080411	0.3385589693426744	0.9215381809327994	0.13764661008712545	0.3852408828247615	34.12302927809626	5.953188161732845	0.05844014264924622
442000	-3134.4979603743313	-3164.976541826265	30.47858145193388	-3164.976541826265	0.47611376047195286	0.43634564786304664	0.8904519540033792	0.1944120405713747	0.45960814039589326	38.125980111101654	6.096540041894891	0.004301421404674607
443000	-3118.3835346334713	-3151.1749724140086	32.79143778053734	-3151.1749724140086	0.3768387471915705	0.42827520597479307	0.9702108125090823	0.18212874432293572	0.4168876498149036	40.409109024189725	7.599916489067521	0.006464876454382099
444000	-3138.851179932041	-3166.7028417982037	27.85166186616294	-3166.7028417982037	0.420799312048978	0.41908069472997095	0.962943423044679	0.17498366870831877	0.4052929292868104	35.435265573580594	5.9459047632265065	0.001893499738411369
445000	-3145.4535040896544	-3176.990119455685	31.536615366030553	-3176.990119455685	0.4462003542288883	0.49341546650734913	0.9663227182794587	0.2206940477436529	0.46273167155524025	39.390041493826494	5.86900827221814	0.10273855197722258
446000	-3133.387946345621	-3165.7746747627284	32.386728417107214	-3165.7746747627284	0.4465715377519505	0.3892675870584857	0.9714628741641956	0.14812344197812088	0.379906241843983	39.85829099615365	5.266973847643749	0.12367545774069627
447000	-3129.187574742952	-3161.387759243427	32.20018450047464	-3161.387759243427	0.44549138275611533	0.38826314112961474	1.0103972909309096	0.14917695398089723	0.38468959244810363	39.66792742371817	5.256774151572857	0.07664760752791773
448000	-3145.127532598472	-3180.492569844688	35.36503724621637	-3180.492569844688	0.41669697314498444	0.29548485519106543	1.0283684829677082	0.09714480324918809	0.31098333266882333	42.46412201931633	6.348184420861186	0.062239906117727645
449000	-3135.270993344149	-3166.6854855210486	31.414492176899767	-3166.6854855210486	0.4699518362971306	0.3066186892421398	1.010874042599686	0.10552149920352905	0.3078667189042679	38.559759714251264	8.686541544051329	0.1728893647480896
450000	-3135.0961620152975	-3162.7427545498995	27.64659253460184	-3162.7427545498995	0.5640741096038987	0.30528518179391617	0.9776160166052772	0.09423666634137584	0.2979032204644673	34.78636162012346	5.293711696340282	0.2511358208584806
451000	-3134.4469156302607	-3172.6682660068514	38.22135037659061	-3172.6682660068514	0.448017337962309	0.3115946311370315	1.0101994754322563	0.09901965372064285	0.30829648439626034	45.38705894486937	7.655004135060362	0.0021947189564201436
452000	-3124.772797674084	-3154.7249639941742	29.952166320090214	-3154.7249639941742	0.5019823703609	0.4221378190484109	0.9448473320755142	0.18841510682996257	0.4449455730740846	37.54712141736968	6.267284930006192	0.026286851411916043
453000	-3122.500340905242	-3151.464866558314	28.964525653072158	-3151.464866558314	0.45381476474824545	0.4198104010121736	0.884400836214463	0.17483509097041575	0.4473059339372101	36.550841041187766	5.939761544668703	0.02880662011259433
454000	-3135.7612926544057	-3160.030004032139	24.268711377733208	-3160.030004032139	0.48130971028862307	0.3984676824236391	0.8750678857760898	0.17267107358469955	0.44932697851040765	31.77511895261882	5.801031162223262	0.023850279461614617
455000	-3134.3193273838947	-3158.794289536754	24.47496215285957	-3158.794289536754	0.4953502367513853	0.488604912428191	0.889047776722011	0.273188918069743	0.5416737279592998	32.31128121547008	6.143998793946531	0.13552527904828865
456000	-3133.6230191897425	-3167.838816512841	34.21579732309817	-3167.838816512841	0.40387617289621686	0.27370650777439504	0.9527869321356374	0.05460991132392517	0.2453632407580569	41.222607014714384	4.889260274698002	0.23305804621176934
457000	-3134.8476255546584	-3164.789407151895	29.94178159723641	-3164.789407151895	0.44315771527884557	0.33440572147875436	0.9427959042758687	0.08447990346503892	0.3032565248779884	37.199748835892656	6.785734496871141	0.009457823760670088
458000	-3135.132265188097	-3168.2334604939124	33.101195305815395	-3168.2334604939124	0.41388329692845977	0.38509243379537056	0.9566472476832156	0.12199015536121904	0.34753413855797355	40.556860533663915	5.883993322505864	0.01808614871861101
459000	-3137.9921550971103	-3165.587250743065	27.595095645954434	-3165.587250743065	0.43996384030289254	0.39821621515127376	0.9510097613766851	0.1234127425667764	0.35713505377547755	35.10055411358343	3.9154290179418947	0.15738826936204503
460000	-3142.304619581812	-3170.821323618557	28.516704036745132	-3170.821323618557	0.41043537266069485	0.32433953068040583	0.9580187063275392	0.09217172631542393	0.3129132134578257	35.73424138375405	3.9789156476216294	0.21671751796207897
461000	-3139.7420789449307	-3171.9898397766397	32.24776083170897	-3171.9898397766397	0.35611037906509463	0.2900691669059007	0.9448573181228924	0.061987836216085945	0.26545774127333116	39.324148134635784	5.288509956099757	0.02141183184215776
462000	-3133.2953308049277	-3163.324007331697	30.02867652676918	-3163.324007331697	0.41649183228114145	0.3063456548439226	0.9322966736205738	0.08400018540551665	0.3078803656921434	37.172818972720364	5.369744500959435	0.03445952359131254
463000	-3140.083274316243	-3164.976454354743	24.893180038499747	-3164.976454354743	0.4345994763513481	0.40996608272248136	0.9524961951982336	0.14815147647798835	0.40386652504533055	32.44279349451342	4.7512549156227575	0.405976627389706
464000	-3144.910927656186	-3176.664496065885	31.753568409699284	-3176.664496065885	0.4482752863344039	0.39146614613154773	0.9482792357174538	0.11246613227951124	0.3491974568405724	39.23348088087582	6.077801187974421	0.1511867116666538
465000	-3137.057499535642	-3166.773012071844	29.715512536202088	-3166.773012071844	0.482026858289812	0.4119332581357106	0.9438069158621408	0.12276326946542843	0.3620085104066435	37.27248090796425	6.951360398696775	0.06318233238040605
466000	-3148.033453007299	-3179.0957070996164	31.06225409231732	-3179.0957070996164	0.4241790754387484	0.30698890420630404	0.9845399513430101	0.07833938262915718	0.28113659943683256	38.209046589538175	5.974032895053529	0.01459817726575837
467000	-3130.5876676466605	-3167.0361704952384	36.44850284857771	-3167.0361704952384	0.40757952165026257	0.4036992542691405	0.9768336410163274	0.13990897515327566	0.37385553762276025	43.974614581823076	7.244406648207609	0.02144949567521025
468000	-3126.617955173085	-3162.7665380765343	36.14858290344907	-3162.7665380765343	0.3808342423820435	0.37994042761340335	0.9528444289647572	0.11106140706244365	0.3383074728982608	43.58455658077788	6.3303678666828676	0.15108280875596802
469000	-3139.7393397651017	-3169.9995901680413	30.2602504029396	-3169.9995901680413	0.44433528770928366	0.47890423461478493	0.9106872055180235	0.21143507922301907	0.4816684512947096	38.06193571102542	4.5109462288828235	0.007707466489154947
470000	-3133.869449064045	-3163.1967030724636	29.327254008418745	-3163.1967030724636	0.46694793161373765	0.353304283921721	0.9203207256540348	0.11393293224308175	0.35233653834798756	36.66001722479319	4.82897174056111	0.1655311679683704
471000	-3132.817322608224	-3166.8277240634475	34.010401455223366	-3166.8277240634475	0.4232634021484121	0.36487660320419585	0.9571069538452214	0.13813362257919806	0.37563877798537576	41.38830511530416	6.806838998747003	0.09669070874455828
472000	-3134.9866602901557	-3164.952898757327	29.966238467171483	-3164.952898757327	0.4061173360831012	0.4109775916933271	0.9644101338261822	0.18632558567570287	0.4193237779076686	37.519635091260696	6.114162833207284	0.1499351236752234
473000	-3129.87431161981	-3162.534165935441	32.65985431563066	-3162.534165935441	0.4194535551483616	0.40936098864235804	0.961467217283438	0.19266883994892234	0.4374608746075953	40.207203306388266	5.978157870392868	0.08584500263504558
474000	-3142.289101879912	-3172.199133069706	29.91003118979434	-3172.199133069706	0.42168108102115864	0.32444149464236727	0.9545716436905989	0.13562048051578543	0.36870955020214047	37.12798024317188	5.380733645112702	0.1125559230409289
475000	-3141.5472036601473	-3171.085634884925	29.538431224777796	-3171.085634884925	0.4171327880232353	0.31278595224220784	0.9292896460906168	0.0872776096379783	0.31186988451809394	36.709016144190805	5.3417798813044595	0.33424041769369583
476000	-3137.0403776319095	-3168.665324705552	31.624947073642424	-3168.665324705552	0.4901942523037024	0.385853056218907	0.884316258090106	0.1585273219297645	0.4356606738053555	39.08351245170555	5.775349579463561	0.019891599289588315
477000	-3135.566130205297	-3168.7659007838774	33.19977057858024	-3168.7659007838774	0.3846889406383727	0.330357144129706	0.971588040761158	0.13843980742525322	0.3706744918668839	40.44152869315687	6.735260320297067	0.050957662076062726
478000	-3123.0472542852413	-3154.906034535072	31.858780249831014	-3154.906034535072	0.4363246710991318	0.42210075908163136	1.0163125357904559	0.29078006530470774	0.4961472390824976	39.45359788526506	4.348612961258335	0.19708025455823985
479000	-3125.456354492173	-3160.137714386853	34.681359894680014	-3160.137714386853	0.4336264180857704	0.3676052614094544	1.0041183111819962	0.15824860193106088	0.38182266993145647	42.06983871057507	5.85974549514524	0.17403110873407696
480000	-3137.3089167201606	-3172.3163704148765	35.007453694716006	-3172.3163704148765	0.4112317013597078	0.39779133321753307	0.996854086018629	0.17859523606712735	0.4092203335889381	42.51130812275652	7.209828970691518	0.02015435107098466
481000	-3136.754797440704	-3169.7193830111755	32.964585570471414	-3169.7193830111755	0.5280611152153647	0.40022947322163	0.9483252502765446	0.15027679014327797	0.3938552748282404	40.47763750311245	6.391622357127342	0.05420127724756844
482000	-3135.8793031767013	-3162.3316792692985	26.452376092597298	-3162.3316792692985	0.45586031654478715	0.46082777599798797	0.9603986076661016	0.2306175218560288	0.48115780613579806	34.18901396545355	3.292869780553842	0.46538245406332485
483000	-3133.2572190582564	-3164.2546672406984	30.99744818244186	-3164.2546672406984	0.4702159747393702	0.3752544112640735	0.9702411782939013	0.1506754076806904	0.3885673531266756	38.41543791234736	5.007852476286001	0.057609453444367575
484000	-3140.260374656853	-3171.481937715438	31.221563058585183	-3171.481937715438	0.4508763331176194	0.3637863519651537	0.9779232029322615	0.13923827061604618	0.37503596740655937	38.59523417600175	5.719858210802903	0.07810062774432373
485000	-3135.7787513211038	-3166.6464742150083	30.867722893904457	-3166.6464742150083	0.4260776325325997	0.32699023196052607	0.9696058354007842	0.13137074353218384	0.3630084689165635	38.095948445069624	4.821962181206835	0.04052332839236472
486000	-3128.080691036513	-3159.007999054556	30.92730801804283	-3159.007999054556	0.45854849666039643	0.33260033800294175	0.9727801275485967	0.13615867957169683	0.3775903465991983	38.178055551487105	5.222882730029208	0.19146867857050862
487000	-3138.924831214807	-3166.5102582169147	27.58542700210778	-3166.5102582169147	0.41056792886459087	0.34463731372298567	0.9678362173146191	0.14992141779643756	0.388702086025195	34.88406088214647	4.067666783237685	0.22380589436261947
488000	-3120.153515829905	-3153.6764614316608	33.52294560175595	-3153.6764614316608	0.46381056071686494	0.35658138249435634	0.9541280184882458	0.14409839718800457	0.38320805651198137	40.86854064501449	5.0678752187574805	0.10622014165351862
489000	-3128.2883394891146	-3157.5190248307517	29.230685341637173	-3157.5190248307517	0.44586796553863883	0.40036593672701787	0.9603036635837507	0.19219289022679636	0.43311292954950154	36.74425155480906	4.202918295564695	0.2111628240418574
490000	-3129.463172960056	-3163.03756897045	33.57439601039407	-3163.03756897045	0.4480378363403818	0.46129760152873456	1.0109948906138924	0.2500493284305498	0.4900557441868878	41.31273326535457	4.947694131923296	0.4122514813662522
491000	-3136.8411011165203	-3166.7190125940074	29.877911477486983	-3166.7190125940074	0.45532757138324625	0.3625157135451306	1.0090329693992357	0.14036309724664878	0.36745877530442317	37.24664453837773	4.256173965353762	0.335363502944908
492000	-3117.871973890914	-3154.0236103185835	36.15163642766953	-3154.0236103185835	0.44165032403596255	0.35251509678458043	0.9994694377641938	0.12239102083409241	0.34145312503031444	43.48130360757676	5.451574011570334	0.19693010004846226
493000	-3130.9871666633653	-3167.5710334058613	36.583866742496134	-3167.5710334058613	0.4131696526936666	0.3770118966769635	0.9917476171792134	0.1601042224901449	0.38951186817480876	44.00860965114838	5.9679726549247984	0.1519538944829022
494000	-3131.6537093645934	-3162.2799142266617	30.626204862068228	-3162.2799142266617	0.4361812965510418	0.3783249043183919	0.9409886211432729	0.15551111279719612	0.3934947207457344	38.05598649870017	4.896580074580412	0.06254293908724975
495000	-3126.2087970229895	-3161.384049149466	35.175252126476714	-3161.384049149466	0.4392666057115314	0.3555909075217296	1.0304922277670268	0.1576769409918269	0.3786918798789793	42.51697299333281	6.3579201343866725	0.10414212548735331
496000	-3129.631027423636	-3163.401621835225	33.77059441158855	-3163.401621835225	0.4066111867317652	0.37571955208193236	1.0040185287746326	0.1623903984311429	0.3902243238654852	41.19037243477439	4.474276924935789	0.14775528656998999
497000	-3130.5548965506764	-3165.425292787382	34.870396236705986	-3165.425292787382	0.43243600663513804	0.23985148920958266	0.9880200221664982	0.06771023352236756	0.2594542291404363	41.727767434433034	5.20802544702392	0.13027714775201482
498000	-3140.420488130068	-3168.577523144573	28.157035014505045	-3168.577523144573	0.4570993708916656	0.3707600995623762	0.9436101325315495	0.12173089136314037	0.3636304912517593	35.55770908818458	3.9670714581603623	0.32967614065762657
499000	-3133.4402074545237	-3167.48473297815	34.044525523626476	-3167.48473297815	0.418378630765087	0.30422969895651425	0.9470940267295354	0.08675469466207716	0.30306709492146455	41.17993631189112	5.0945721089185625	0.06655013898791483
500000	-3144.310642165801	-3175.807001438791	31.49635927299027	-3175.807001438791	0.4559794858254159	0.3386069136340956	0.9759951299069569	0.11913997581147164	0.3432672901619704	38.77107532324597	4.6985310993141525	0.08255752214039702
501000	-3129.471101751185	-3161.5034045186753	32.03230276749041	-3161.5034045186753	0.3733736383693948	0.42307787007778236	0.9891644844698151	0.19187798427809585	0.4216128805506311	39.63074349222707	4.8311183533971835	0.05548233477443026
502000	-3135.012063638581	-3166.6380686276757	31.62600498909479	-3166.6380686276757	0.3782296579980713	0.4162113093407638	0.9677397476622587	0.1799253219348966	0.4228983554102953	39.19893211565929	5.356855448774463	0.09547497163656052
503000	-3131.394027917453	-3162.283310790525	30.889282873071775	-3162.283310790525	0.4280674412461784	0.36682552006249725	0.9877766893413682	0.14146282647671685	0.3714158564266546	38.27474233781898	3.613892665693545	0.532617928881998
504000	-3132.6549144316577	-3170.255545207048	37.60063077538987	-3170.255545207048	0.4349171176263138	0.3003058605488557	0.9951236023123231	0.09560447482818893	0.3018980627000483	44.71979035650513	6.219534039267525	0.06844122871405382
505000	-3116.927830986377	-3149.3128156985144	32.38498471213742	-3149.3128156985144	0.4696762519944187	0.31911250664657337	0.99531901740599	0.11990519202051325	0.34290297363717526	39.58135496770558	7.424686355952417	0.058490139885031975
506000	-3138.6965983956916	-3164.4140406319298	25.71744223623839	-3164.4140406319298	0.4744561541056305	0.30889046523204217	0.9571318933001958	0.1056232777357082	0.3303406120931763	32.87205697444123	3.2974763832363028	0.25671025035173217
507000	-3129.569549612057	-3166.088456979318	36.51890736726092	-3166.088456979318	0.4137293956720983	0.2316031375235222	0.9923334970292923	0.06557774825986387	0.25499760746519656	43.3385688331958	6.2322599848292395	0.04847515618975749
508000	-3137.4455740114295	-3168.01765023309	30.572076221660723	-3168.01765023309	0.42219022037487536	0.2655646977561195	0.9625945157276534	0.08769880021606546	0.2990956945985551	37.54366358079002	6.196935746423721	0.0017373866849985703
509000	-3150.929705709134	-3183.387565554534	32.45785984540006	-3183.387565554534	0.42028694686695367	0.17350135817059847	1.0085471279975424	0.032051524488295256	0.1777922212039684	38.99240071160953	5.542862698893015	0.23948391812957576
510000	-3137.4672185547706	-3170.1282819740945	32.66106341932368	-3170.1282819740945	0.43666606788397394	0.3398240205849257	0.9947066407863199	0.10369894612859121	0.3260089139233562	39.94061836720688	4.773281183495117	0.009054248902689481
511000	-3124.812025440697	-3155.017830432662	30.20580499196483	-3155.017830432662	0.44025815787008665	0.3892555892933763	0.963706578161714	0.15905843734228328	0.40433162991316945	37.67732196464203	4.276175575622448	0.14141919821311405
512000	-3140.263012098418	-3168.798699455911	28.535687357492964	-3168.798699455911	0.4391785080512074	0.4571428183230314	0.9071538036640268	0.18018052643750326	0.4552074254203271	36.25897988291635	3.8026567590827813	0.3545574969754697
513000	-3138.8097577609283	-3160.890714141879	22.080956380950827	-3160.890714141879	0.6139568916219015	0.4571428183230314	0.8672186817438841	0.15612504516952902	0.4389427362010715	29.804248906374212	4.097807342119589	0.20597195928372772
514000	-3136.813569951184	-3160.2493191175863	23.43574916640206	-3160.2493191175863	0.5078210500944608	0.5259507345200264	0.8626886130655024	0.2535758694666736	0.5570897008172764	31.40376775592282	3.8973068593323577	0.15676894981080491
515000	-3148.6097569836984	-3176.1456714676115	27.53591448391316	-3176.1456714676115	0.5224521094416119	0.3998407903228371	0.9060519152001875	0.12741623163862736	0.37687415175051214	35.04750132086262	4.61030325641874	0.1642446384864786
516000	-3148.1580613499045	-3175.442749801185	27.284688451280694	-3175.442749801185	0.4974480699532878	0.46428165660887655	0.9034332613325258	0.16971272701691284	0.4397718551658493	35.03380807132965	5.243149836938361	0.10964808419830119
517000	-3127.035365950692	-3162.5020838208316	35.46671787013997	-3162.5020838208316	0.4278280235327879	0.36552736686033915	0.976024563517078	0.1096619300481144	0.3317438801104398	42.847145945963824	7.286411648339766	0.15040934822200946
518000	-3132.4792888652805	-3163.1942279576638	30.71493909238326	-3163.1942279576638	0.40902905992859717	0.3655488235467885	0.9824474408768508	0.1237700741951818	0.34566765010207057	38.09545037722776	4.284000855002087	0.4331683128925626
519000	-3139.2001722806926	-3163.6812083486975	24.481036068004652	-3163.6812083486975	0.45671353577232826	0.4633316301312731	0.9533797491375398	0.19341561244280261	0.4492289184673958	32.226725007636816	8.535549107103698	0.2507525719243166
520000	-3138.7859571359245	-3173.141957000832	34.35599986490772	-3173.141957000832	0.5467172052695942	0.2512503078087368	0.9884921582785584	0.0663677262210218	0.259420214288189	41.26459497123131	5.810242243596197	0.058015281227888814
521000	-3140.9076363352606	-3173.1734848331403	32.265848497879766	-3173.1734848331403	0.4435001817052118	0.25903864624268225	0.9792004356468098	0.07554678784143828	0.2777041814766555	39.20889216091121	4.897042951179102	0.02534529135387664
522000	-3139.931633875811	-3170.319606731969	30.38797285615833	-3170.319606731969	0.43955182609221133	0.34646683075636164	0.9525084616507546	0.11276330631854825	0.3422582685300433	37.69383488416232	3.9398139662268523	0.37340937003819685
523000	-3134.582033991294	-3159.9625746327447	25.38054064145095	-3159.9625746327447	0.49980873455021296	0.33094518317895144	0.9890955131000922	0.1072308288442299	0.3223921911685824	32.624657316483216	5.328948714722654	0.5738615153242779
524000	-3149.293164242254	-3175.856488198429	26.563323956174894	-3175.856488198429	0.4843061395126497	0.2658671904997322	1.021595493200796	0.07066528463659165	0.2564482550607248	33.536227510858524	4.213836197219321	0.5424874970388273
525000	-3125.0218558373804	-3157.218596272228	32.19674043484728	-3157.218596272228	0.4144989840436505	0.35876247353049423	0.9911862285262831	0.12692181608696287	0.34782317546162206	39.550854173279	6.5193654694299905	0.1340921422569786
526000	-3135.963246561649	-3166.0394799812666	30.07623341961752	-3166.0394799812666	0.43716204060611075	0.3173523778641286	0.9646984182613514	0.10551246338277302	0.32328755599515263	37.26544834430519	5.35798430935175	0.14855157863802976
527000	-3126.815669877746	-3162.0984260256614	35.282756147915165	-3162.0984260256614	0.43845666807703254	0.32657994529654083	0.9734620605161021	0.10943186643486248	0.3277920406530194	42.50932932545737	6.448564349143419	0.059634887440870345
528000	-3127.8781666327295	-3161.3984557739873	33.5202891412578	-3161.3984557739873	0.41747751084023904	0.4278014506433244	0.9558735116612976	0.16271460215329162	0.3987291731786426	41.136210289491956	6.342479270185203	0.3356296713543161
529000	-3141.749673723581	-3173.254810545361	31.505136821779928	-3173.254810545361	0.44100159701238917	0.41784241279645623	0.9281910246297791	0.15964332947466475	0.40611174343653944	39.08413572043155	5.950451899830818	0.18751549633833786
530000	-3151.486806314799	-3184.208119589864	32.721313275064645	-3184.208119589864	0.3977376345284648	0.3852656317633762	0.9284154946030104	0.15790434712992163	0.4049864010398686	40.17763904096893	7.84459240701979	0.0037920357030368935
531000	-3141.078065523447	-3175.8875294766904	34.80946395324309	-3175.8875294766904	0.41205148682585985	0.2899308372699533	1.0034742792640097	0.09330740337191944	0.3058191227326443	41.88526943165896	5.7954061116956455	0.21493310365589657
532000	-3129.388856622933	-3160.827757634383	31.438901011450106	-3160.827757634383	0.4443133356968026	0.32656980306857203	0.9757279305729546	0.1145352770621296	0.3440120892328333	38.66543333335544	4.8735664561020196	0.1797447135567043
533000	-3139.7523054925296	-3170.062124188465	30.30981869593543	-3170.062124188465	0.4226153534566621	0.39559198107468113	0.9673836170106742	0.19264717874811216	0.4488431435239651	37.805361577283044	4.537198824773228	0.17693995952496255
534000	-3133.2761797966996	-3163.9288255933157	30.65264579661617	-3163.9288255933157	0.5345173580451791	0.3065887261373067	0.9860092622672557	0.10752138258512707	0.33161346627063565	37.797789883005024	4.919100197177827	0.06934572572169581
535000	-3117.086670734505	-3152.452258948994	35.36558821448916	-3152.452258948994	0.44044369118272075	0.28515290451636754	1.01247648657948	0.09997223451270171	0.309196599632659	42.42123233858867	5.5423772494766075	0.11911447968189474
536000	-3122.2395384254787	-3154.818596373037	32.57905794755835	-3154.818596373037	0.44549885857209864	0.39029096315098777	0.9706588347055944	0.17746376633026154	0.4115973074377298	40.05450901652422	6.690286078641511	0.0687021953006861
537000	-3134.8932504080526	-3169.8913844174313	34.99813400937854	-3169.8913844174313	0.45636947577557174	0.31474885800034674	1.0067452947658793	0.11349466451105257	0.32036644417943616	42.17673900890581	5.220435869462277	0.015038066376019371
538000	-3141.7034224662093	-3176.418444446325	34.71502198011564	-3176.418444446325	0.4043140927267554	0.38832273641290904	1.0411478374843286	0.20579433445685924	0.40787648974229695	42.18299161509543	5.825657860252908	0.056878063103099535
539000	-3137.0922749394585	-3171.6840223509803	34.591747411521915	-3171.6840223509803	0.4747114927819879	0.36890014327549947	0.9940775130127613	0.1522575113499603	0.36703677794468875	41.985235757919334	5.498561412640954	0.1915867062234848
540000	-3128.761916391605	-3168.646991612685	39.88507522107983	-3168.646991612685	0.35512044517871305	0.3530060335853594	1.0114307766310136	0.13841120438128982	0.353167255608268	47.21666865106141	7.83791416404054	0.11137588501330131
541000	-3126.9722087187497	-3161.6508578410067	34.67864912225705	-3161.6508578410067	0.4133472338019473	0.3711951556443247	0.9703075958310273	0.1542961399420268	0.39117791276832464	42.08100230873971	6.342837395964275	0.11384702279437786
542000	-3135.2329675420356	-3170.4146121674303	35.181644625394924	-3170.4146121674303	0.46925703451898904	0.3496464684632108	0.9946505570014719	0.14913564416958122	0.36861566998559886	42.50003846057691	5.237133375080106	0.014659918676253719
543000	-3137.5692375256976	-3171.31695853418	33.74772100848208	-3171.31695853418	0.44783556184159373	0.3102479742783404	0.9822594181124354	0.10501914731529187	0.32137498881862914	40.90790929446485	6.187649388692225	0.04670137345514195
544000	-3137.3733681947847	-3171.0076855360326	33.63431734124768	-3171.0076855360326	0.47560559604998237	0.346614839713088	0.9778601770544191	0.1451120517967418	0.3733040520770231	40.94076356736672	5.40935748851222	0.23241789388328096
545000	-3128.208091810861	-3161.8462435525958	33.638151741734944	-3161.8462435525958	0.4017052949467684	0.32487784957264215	0.9670794666302643	0.11759951335727538	0.3416644937294607	40.857862179792775	6.7174073306152815	0.08684784182285497
546000	-3130.1751792173914	-3161.4183600278598	31.243180810468317	-3161.4183600278598	0.46631689574794966	0.34877262073445775	0.978432143528875	0.11024226787042529	0.32830633733817594	38.55813440036377	5.579705983167609	0.09220049078180924
547000	-3125.125325787466	-3159.1348886367896	34.00956284932347	-3159.1348886367896	0.44615704658853944	0.33706090120469745	0.9804226209562996	0.11922160897187895	0.3393076290432239	41.27812377768976	6.233058977655548	0.03591739779140922
548000	-3136.9905922893736	-3167.934134441109	30.943542151735482	-3167.934134441109	0.4969310154379482	0.43519563234396225	0.9797407223675504	0.23038458808014825	0.46105835653691146	38.5867144967202	6.07719198877755	0.018209601227764566
549000	-3144.0952852460496	-3175.6998960448464	31.604610798796884	-3175.6998960448464	0.46536443705888053	0.3325622153656646	0.9728809015510004	0.1450495501582522	0.37728412775925985	38.85520573457564	5.541277360223398	0.026364729683608104
550000	-3154.269435680153	-3185.3424343426527	31.072998662499888	-3185.3424343426527	0.46326170075942436	0.24081854948525155	0.9879090047210275	0.07691244746227947	0.2732604817587859	37.93475465496801	5.678977672956173	0.06331337744602718
