#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:ruhlen" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:ruhlen" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:ruhlen" name="distribution" x="@birthRate.t:ruhlen">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="ExponentialRelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <Exponential id="Exponential.c:ruhlen" name="distr">
#                    <parameter id="UCExpLambda.c:ruhlen" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="100" id="expRateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucedMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation
30000	-3359.636321930492	-3386.686516204811	27.050194274318805	-3386.686516204811	0.5855773148121394	27.050194274318805	5.899982854717492	0.8246564996169763	0.6473105212912448	0.8031878832748699
31000	-3365.7258976751114	-3392.9429761807314	27.21707850562004	-3392.9429761807314	0.5680428962435812	27.21707850562004	5.0419357830134635	0.8215522492919582	0.5357233236974327	0.731155779238955
32000	-3367.6020445302865	-3394.7457992453615	27.143754715075048	-3394.7457992453615	0.5852392596495637	27.143754715075048	4.142611183359305	0.8483956565020203	0.6154009470864331	0.7253967482353046
33000	-3366.670560199625	-3395.041443794585	28.37088359496009	-3395.041443794585	0.6146795650205337	28.37088359496009	4.665102593317119	0.8368420623599151	0.7195618303029784	0.8020445301216407
34000	-3370.2490979350573	-3399.3321502098274	29.083052274769944	-3399.3321502098274	0.6110724422050237	29.083052274769944	4.569015597697784	0.8308435072542714	0.7424832315619823	0.7834580217696169
35000	-3358.866303757691	-3384.6680643179734	25.801760560282005	-3384.6680643179734	0.6659604553575834	25.801760560282005	5.099708570516319	0.8526568888754152	0.6977780494256002	0.7586384998338731
36000	-3324.4070060574763	-3356.164171481924	31.757165424447376	-3356.164171481924	0.5723682184139032	31.757165424447376	3.9864052997971835	0.875129019401074	0.768543631229127	0.8029346027795154
37000	-3320.1441102637514	-3352.6197728982033	32.475662634451766	-3352.6197728982033	0.5105242603014072	32.475662634451766	4.375689462300175	0.8833857291292445	0.7399865405475687	0.8111087007764101
38000	-3331.3331171928926	-3359.9427199397446	28.609602746851905	-3359.9427199397446	0.512372024916868	28.609602746851905	7.215336490286569	0.8840419778164167	0.7278510945136146	0.8033046643124776
39000	-3319.105715858138	-3348.305913411719	29.200197553580878	-3348.305913411719	0.5475136909758371	29.200197553580878	4.090493019641602	0.8585272262754648	0.6851996629278388	0.8135804888097166
40000	-3325.8379053011845	-3359.0555783259474	33.217673024763016	-3359.0555783259474	0.47731459160468487	33.217673024763016	6.450605788928118	0.8993367909632255	0.8456124883290392	0.8679601121516197
41000	-3316.5181528524035	-3351.0300487414574	34.511895889053946	-3351.0300487414574	0.527418146336172	34.511895889053946	5.246626248798627	0.908937855169793	0.8056263781766837	0.843456753818835
42000	-3318.2060011992817	-3353.5490027336864	35.343001534404515	-3353.5490027336864	0.49375914234349383	35.343001534404515	5.804786356544605	0.9025144012786759	0.653574979820201	0.7858557171372031
43000	-3299.677964865167	-3331.0724575059885	31.394492640821756	-3331.0724575059885	0.5149281620928762	31.394492640821756	5.072572849924051	0.8887112634631209	0.5597258509632603	0.7210527577744361
44000	-3299.664540248413	-3333.9989132191754	34.3343729707625	-3333.9989132191754	0.5379219712056017	34.3343729707625	5.857143112706004	0.8975675747344917	0.542308986677661	0.7223121604789239
45000	-3305.9293947136907	-3335.4180828413787	29.488688127687798	-3335.4180828413787	0.5799164569620564	29.488688127687798	6.013618123289594	0.8756000809330934	0.5208762595008558	0.7053984599204884
46000	-3283.247463339515	-3313.518376489078	30.2709131495632	-3313.518376489078	0.6978141814232623	30.2709131495632	6.655672113980926	0.878870635827729	0.49612016915613394	0.688501289170767
47000	-3279.522227757835	-3312.3127234785393	32.79049572070439	-3312.3127234785393	0.5801502360252886	32.79049572070439	5.286845839390655	0.9154901573121256	0.6290706098504896	0.7416687751705855
48000	-3285.3263166293495	-3318.3164012516777	32.99008462232793	-3318.3164012516777	0.5152840417042707	32.99008462232793	5.843818027950687	0.84924519990158	0.6703018734760716	0.7751337897630344
49000	-3289.177104631554	-3316.004874189457	26.82776955790314	-3316.004874189457	0.5845985136964474	26.82776955790314	4.577336677620219	0.8433202116715867	0.7165732952665603	0.8048486820537102
50000	-3297.3374740599506	-3323.21161847768	25.874144417729447	-3323.21161847768	0.7142228458643568	25.874144417729447	4.487544386287038	0.7994434518222184	0.7751642611833204	0.8451214031061423
51000	-3293.852799147067	-3321.928012337313	28.075213190245744	-3321.928012337313	0.586592361558597	28.075213190245744	5.120403598071546	0.7804930009078188	0.7940732980384625	0.8682185886556313
52000	-3291.2378851814965	-3317.6360906989144	26.398205517417644	-3317.6360906989144	0.6666618708553762	26.398205517417644	5.155196144233755	0.7796407178910721	0.6989384676056539	0.8214629570304998
53000	-3287.548771039123	-3313.819507510811	26.270736471687893	-3313.819507510811	0.5797395987876379	26.270736471687893	5.116648895674849	0.7869474327283028	0.6630481711165777	0.8162433723591286
54000	-3298.927665392563	-3323.4644026801006	24.53673728753777	-3323.4644026801006	0.5511972563427966	24.53673728753777	3.800212748663808	0.7834488233442469	0.6368413427252608	0.8246109778113876
55000	-3293.539419842875	-3320.3120325553805	26.772612712505584	-3320.3120325553805	0.6745545396014078	26.772612712505584	4.612469297237725	0.7900198555935375	0.725464726812511	0.8356496034332264
56000	-3296.8842241202656	-3323.400053907386	26.515829787120435	-3323.400053907386	0.5855674435523321	26.515829787120435	3.9723009394144	0.7891947509533275	0.5052475217900958	0.7580458325364643
57000	-3295.6699254950627	-3325.2961776899247	29.62625219486196	-3325.2961776899247	0.6135483077175864	29.62625219486196	4.362925172851721	0.7888474028743079	0.6219960916156092	0.8417106254746861
58000	-3295.0871030720555	-3317.637423860788	22.550320788732535	-3317.637423860788	0.6318355285518151	22.550320788732535	4.6643486751969485	0.7742561421319182	0.6602392310635038	0.8287916520538217
59000	-3288.859876575348	-3314.3021260277437	25.442249452395657	-3314.3021260277437	0.5808977134563391	25.442249452395657	4.50601130432208	0.7453288434292599	0.5802438708959623	0.820594053993929
60000	-3294.371292680921	-3317.323182933288	22.951890252366734	-3317.323182933288	0.5932707765377033	22.951890252366734	4.309409186540901	0.7329464669211571	0.6805571406679551	0.8604588471513258
61000	-3287.684703556518	-3309.4430480601586	21.75834450364072	-3309.4430480601586	0.6226955007332619	21.75834450364072	3.7906190235715145	0.6947500797317685	0.5197818658790239	0.8191862175836864
62000	-3296.4640400431717	-3320.1166650634796	23.652625020307607	-3320.1166650634796	0.5633497280709552	23.652625020307607	4.057470145071463	0.6966743468034672	0.4535637321258354	0.7924004637968503
63000	-3294.380489596561	-3315.2845820307425	20.904092434181656	-3315.2845820307425	0.6427166727990217	20.904092434181656	3.7192662995140857	0.6969197982936367	0.4950639044869358	0.7837293677454964
64000	-3308.4418277647314	-3330.014103213693	21.572275448961747	-3330.014103213693	0.604128693055408	21.572275448961747	3.4090924024733344	0.7218669601318076	0.5338289412902598	0.7921638041098732
65000	-3284.595205253396	-3310.961732767528	26.366527514131405	-3310.961732767528	0.5848529343217461	26.366527514131405	4.846595445573531	0.7455471318184772	0.5852174506640161	0.8077703544782368
66000	-3287.662582334846	-3311.4181743054532	23.755591970607526	-3311.4181743054532	0.60646176702914	23.755591970607526	4.787755305710078	0.7142347274144799	0.5371208385310927	0.7990721720035832
67000	-3292.09884100642	-3313.7671309040584	21.668289897638196	-3313.7671309040584	0.6310621246247575	21.668289897638196	3.554920053771407	0.7070446376036532	0.40712277928501517	0.7269716581606992
68000	-3293.8577700669734	-3315.209879039065	21.35210897209156	-3315.209879039065	0.6439134187060344	21.35210897209156	3.6914576645345853	0.6873411948499101	0.3792672793137519	0.7243357849261821
69000	-3296.382190066257	-3322.1759342085174	25.79374414226034	-3322.1759342085174	0.5543802014052754	25.79374414226034	5.430220313651738	0.7471989965006052	0.3624763691078602	0.6673135595567258
70000	-3281.480010297833	-3307.5898883193554	26.109878021522462	-3307.5898883193554	0.5328350340014415	26.109878021522462	5.182359210551274	0.7783881240324152	0.31332412558685924	0.6413547412842431
71000	-3286.537854853431	-3312.396365895555	25.85851104212385	-3312.396365895555	0.535477067315065	25.85851104212385	5.544125485765633	0.777834126568087	0.2993240103944199	0.611246236442219
72000	-3292.352990073284	-3315.723206348235	23.37021627495093	-3315.723206348235	0.5862978236635931	23.37021627495093	4.784707106580776	0.7467344607357406	0.31837341227853716	0.6466518675538858
73000	-3289.3042608719393	-3312.6866034161717	23.382342544232312	-3312.6866034161717	0.6188298213165118	23.382342544232312	3.7691236930351337	0.7477015194540632	0.26289289873513777	0.604028713273071
74000	-3288.3819068468847	-3311.722714328796	23.340807481911213	-3311.722714328796	0.6620119700572098	23.340807481911213	4.582590640900501	0.7135780508069222	0.2592286453734882	0.6118376570109838
75000	-3296.3560973604076	-3319.728743848314	23.372646487906582	-3319.728743848314	0.6353540873629108	23.372646487906582	3.670382328157859	0.7004266664958254	0.3064439787603435	0.6521607664481989
76000	-3291.555543060085	-3312.4461188764385	20.890575816353795	-3312.4461188764385	0.6389716014507784	20.890575816353795	3.508530547452936	0.706720716885029	0.3091009362063022	0.6467284334052417
77000	-3294.2589012581816	-3315.9551167383765	21.696215480194766	-3315.9551167383765	0.6143278918069122	21.696215480194766	4.2294919344988715	0.7078499623537557	0.4639900095426289	0.7624215290385645
78000	-3294.553437110151	-3314.9461347979736	20.39269768782227	-3314.9461347979736	0.6055310423773478	20.39269768782227	4.150091425074609	0.7145813686339989	0.5024261209119929	0.7789727512659936
79000	-3301.4221356979197	-3323.6937536956543	22.271617997734843	-3323.6937536956543	0.5819511363989097	22.271617997734843	4.9563018710975735	0.691093695240681	0.5093245201636151	0.7806077580689351
80000	-3281.1939299576743	-3306.228167960691	25.034238003016394	-3306.228167960691	0.5295381933636518	25.034238003016394	4.130007439723716	0.7599164998574752	0.44624607139620975	0.7216721569205476
81000	-3274.851031367514	-3299.021314689267	24.170283321752862	-3299.021314689267	0.5237468502569088	24.170283321752862	4.0817013251567005	0.7711080837289495	0.45911341306108383	0.7204795703077408
82000	-3267.586805748941	-3291.795013093036	24.20820734409457	-3291.795013093036	0.5395574597250467	24.20820734409457	4.154537358451171	0.738157501774488	0.44641831621898137	0.7067252520567808
83000	-3278.427922777923	-3299.6717323302682	21.24380955234506	-3299.6717323302682	0.5984485583127778	21.24380955234506	5.106893675084174	0.7089669700968451	0.401537152226685	0.7253147100893202
84000	-3280.178529299729	-3300.0432966455974	19.86476734586845	-3300.0432966455974	0.7441190089560372	19.86476734586845	3.8566062232383604	0.7120599794640311	0.3738851213352972	0.7149010922323539
85000	-3275.3713327653063	-3297.5921880784704	22.22085531316426	-3297.5921880784704	0.6171283370360573	22.22085531316426	4.083122867097192	0.7349526861981625	0.3918442645196456	0.6895422643259635
86000	-3258.9013157218596	-3282.8537382531604	23.9524225313009	-3282.8537382531604	0.6215260214962177	23.9524225313009	4.521087862720982	0.7173285367669501	0.3969845835212231	0.7199751028595148
87000	-3271.194284513307	-3292.0609719670847	20.866687453777516	-3292.0609719670847	0.6478339806883422	20.866687453777516	4.524598211086581	0.7386744816899775	0.32806659310874287	0.6626854126383961
88000	-3272.2552145434524	-3293.3412425592833	21.086028015830657	-3293.3412425592833	0.6710635634445341	21.086028015830657	5.097032617764809	0.7726594000092598	0.33560343993292285	0.6402409160234852
89000	-3252.9939746309697	-3279.2317903042817	26.237815673311882	-3279.2317903042817	0.645751074034053	26.237815673311882	4.566422534737848	0.7578756834243549	0.40518150504706035	0.6968947296247456
90000	-3268.3460088254906	-3293.6690734414674	25.323064615976627	-3293.6690734414674	0.6510370528266631	25.323064615976627	4.645097729820759	0.7743380522155933	0.4738877076308429	0.7533875556334115
91000	-3262.0665653212386	-3286.189211172166	24.122645850927412	-3286.189211172166	0.6125409268282224	24.122645850927412	5.019673422763882	0.7584265590688736	0.4442629649771265	0.7304483131278876
92000	-3269.231165690707	-3292.1087405060493	22.877574815342584	-3292.1087405060493	0.8476012361737385	22.877574815342584	4.47696397411387	0.7301068091974826	0.4335344558634954	0.7518202640181093
93000	-3262.962498074435	-3284.356149148363	21.39365107392791	-3284.356149148363	0.6749833797415802	21.39365107392791	3.4038747631816237	0.740621026958865	0.390686534940607	0.7014954842311286
94000	-3261.0672991535694	-3285.5734090723845	24.506109918815024	-3285.5734090723845	0.6252727561149546	24.506109918815024	5.175968898618002	0.7664138349457352	0.33772564797318033	0.6439410849785576
95000	-3270.547304839438	-3294.8172767927044	24.269971953266595	-3294.8172767927044	0.690884988388534	24.269971953266595	4.112555926478689	0.7577824809956603	0.3427824909621342	0.6336656119340106
96000	-3269.05383809027	-3296.648507390263	27.594669299993264	-3296.648507390263	0.5354782054058781	27.594669299993264	5.766552462056068	0.7320602872858795	0.46398376006084757	0.7379530292035656
97000	-3267.4993372592644	-3290.074050921698	22.574713662433588	-3290.074050921698	0.6754107129019535	22.574713662433588	4.4735771677199025	0.7609549253951924	0.5773458802993183	0.7905574929029011
98000	-3257.7755263127815	-3287.9397968602007	30.164270547419356	-3287.9397968602007	0.5382605592787161	30.164270547419356	5.204213060768549	0.7835866455485759	0.4880618974255173	0.7235495498862267
99000	-3248.7709866809596	-3278.416267160482	29.645280479522835	-3278.416267160482	0.6210482369653967	29.645280479522835	4.812674136567506	0.7890061660420844	0.6699506531729661	0.8466433163744237
100000	-3268.733113626909	-3290.3909507460125	21.657837119103746	-3290.3909507460125	0.7624727080250443	21.657837119103746	3.669762307030909	0.7452585041579081	0.5481231149041051	0.793136536280512
101000	-3259.844941929187	-3288.3664527530577	28.5215108238707	-3288.3664527530577	0.6058117860516696	28.5215108238707	3.9237735081053553	0.7559287015488612	0.5870238203591223	0.8030906024564285
102000	-3268.3943080551326	-3297.002955520575	28.608647465442786	-3297.002955520575	0.5956285742288399	28.608647465442786	4.107517407378314	0.7904777740288317	0.4695074854002814	0.7326505940821826
103000	-3254.9786174130786	-3277.1690430187023	22.190425605623723	-3277.1690430187023	0.6446692332797838	22.190425605623723	3.8286980431436572	0.7353912001696753	0.5548182739339118	0.8272713174038846
104000	-3258.5374814891843	-3285.165668555612	26.6281870664274	-3285.165668555612	0.6898747303932984	26.6281870664274	4.456397448003665	0.7621622666384533	0.588838255522849	0.8182485258433833
105000	-3253.548214525029	-3278.5087086025014	24.960494077472358	-3278.5087086025014	0.6045579098165075	24.960494077472358	4.443298211761869	0.7546172391247589	0.4948240534867902	0.7640342799316786
