#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:ruhlen" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:ruhlen" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:ruhlen" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:ruhlen" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:ruhlen" jeffreys="true" parameter="@bPopSizes.t:ruhlen" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ucldStdevPrior.c:ruhlen" name="distribution">
#            <parameter id="ucldStdev.c:ruhlen" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <LogNormal S="@ucldStdev.c:ruhlen" id="LogNormalDistributionModel.c:ruhlen" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5
26000	-3416.972654743111	-3341.486148210913	-75.4865065321979	-3341.486148210913	0.3559271895412568	0.4013217768425317	0.981974858793811	0.18950702939375705	0.43981366800484095	-65.53838025455659	22.753835803792974	7.7017473014449065	2.2483527197851427	0.36249597037882514	0.16700471468551875	7	3	22	16	2
27000	-3396.5089453121864	-3322.1419668892354	-74.36697842295116	-3322.1419668892354	0.4611825247294806	0.3061681496827826	0.9811030963772274	0.10604747574245263	0.32522873350520215	-65.15642720325836	15.604997670210343	8.088805494190906	2.190698524748345	0.5107195020447721	0.13004837066620853	1	7	22	15	5
28000	-3386.53896835318	-3307.5331226290277	-79.00584572415208	-3307.5331226290277	0.44130994615996705	0.2592283575739678	0.974098178707357	0.07610129573503102	0.27722406522758397	-68.13572993600968	20.09258323936468	18.58120312236065	1.4316328795697588	0.8456649512129824	0.1077646095481832	4	6	20	14	6
29000	-3381.89729481135	-3308.4471646509533	-73.45013016039677	-3308.4471646509533	0.4842771280202764	0.2286652851261836	0.99070385329843	0.05753583305007822	0.2402907300236833	-64.14487652748453	17.425685841179487	7.297876166763958	2.079827766065656	0.6419302238275385	0.2580544056480375	1	11	20	9	9
30000	-3390.2034800332012	-3315.214128944097	-74.9893510891043	-3315.214128944097	0.49019569644005295	0.3546885796598705	0.9844770548438861	0.14409925746500568	0.3796141534936676	-65.40125394428935	11.49618170478972	6.443807860664653	1.4225006362653572	1.270800186820509	0.1827703115121777	6	9	12	10	13
31000	-3375.035262159402	-3301.2066477423687	-73.82861441703326	-3301.2066477423687	0.3959305211631478	0.3416648062838122	0.9970563734224175	0.1328665252497884	0.3614938063172165	-64.09300825112545	11.545172011970067	7.081875920585513	2.1702809618659957	1.1324516141442473	0.18744698916518318	4	5	16	14	11
32000	-3373.5397448982903	-3297.6670752447135	-75.87266965357703	-3297.6670752447135	0.44067686790669885	0.3644868769315153	0.9721198665168964	0.15890927543972735	0.39957614989269646	-66.09734837927851	9.862158732154494	2.9491476470194593	4.186718326373041	0.8300114882584734	0.40275096203200816	4	15	2	19	10
33000	-3370.2108353310105	-3301.114328631711	-69.09650669929938	-3301.114328631711	0.448715457750641	0.3788691843459838	0.9469557123810232	0.13671752245184754	0.37818078765993485	-60.4005832611705	9.776979178253933	4.573828330968793	2.3590293012068155	0.5938305336992892	0.30819789364122224	3	13	4	23	7
34000	-3366.8630255650414	-3290.3681158909294	-76.49490967411198	-3290.3681158909294	0.41711489178057765	0.4843825702303153	1.0163588835731288	0.26087211450711145	0.5012276839995036	-63.595273905772785	32.90100625477821	6.972244570093405	5.1431306598959035	0.9386955294486067	0.32919525297529134	4	5	12	14	15
35000	-3377.6628746314273	-3303.6113570687776	-74.05151756264955	-3303.6113570687776	0.42263425563614754	0.2596081871373157	0.9786191527138607	0.07048698471817798	0.27507946204911315	-63.04915354012048	13.910379770449788	11.16788366136612	4.306103574875364	1.1556905025868596	0.2597069182269195	9	2	6	20	13
36000	-3372.628420877974	-3296.7412368232935	-75.88718405468026	-3296.7412368232935	0.40512317495952255	0.31425851248611236	0.9543688248402328	0.09630552263686887	0.3239579556204767	-65.26105790917461	10.791284519288064	6.166333826840743	4.35274309618253	1.6422335174473657	0.2615081324114695	7	2	10	16	15
37000	-3372.095527066668	-3299.2740404803117	-72.82148658635657	-3299.2740404803117	0.41852404568227936	0.2570698352941196	0.9529222152690894	0.06799770656173008	0.27803497569012997	-64.1425244335946	9.393583799348953	1.9812790636553728	1.274419344738199	2.008590207336418	0.237796916903579	8	5	5	18	14
38000	-3390.9792898483	-3309.73876557318	-81.24052427512015	-3309.73876557318	0.5144062475416297	0.2988164756368389	0.9078874345726993	0.07555534270388732	0.2996529512272232	-69.13502486156537	13.382545580205653	1.3971135743540104	3.5452423895928984	3.7241494218616222	0.39147599850627574	8	4	5	18	15
39000	-3383.253925791344	-3309.387000464185	-73.86692532715917	-3309.387000464185	0.4563887761201554	0.3778095810097111	0.9309095799626035	0.10111208861008401	0.34333540435239507	-62.43810657873101	28.549258947120524	0.960542212191361	2.087813200924224	1.4579554120749942	0.3310617324604377	7	4	9	16	14
40000	-3374.341956040801	-3295.2734977299524	-79.06845831084861	-3295.2734977299524	0.47107191841937557	0.45179743645945275	0.8913326208169186	0.13351802369888388	0.41139467704992666	-68.32466914091854	12.945926814879051	5.0569883099302	3.5934831589452636	1.3500089462066776	0.2014122592508819	7	2	6	22	13
41000	-3372.6629694443727	-3293.5263783716396	-79.13659107273335	-3293.5263783716396	0.46274471601206857	0.35820853786795165	0.9277681313492279	0.10110036224841207	0.33876248390783503	-64.69156324068989	49.58614975786834	10.176615402562172	6.920798555397625	1.9436318805711796	0.21008159339268892	1	7	1	29	12
42000	-3385.061753996826	-3302.2212082705005	-82.84054572632567	-3302.2212082705005	0.48623574555874316	0.3459358361247854	0.9153945444261642	0.12184029698662378	0.3675598917884125	-68.24175313830614	63.98627213885632	6.821602129219724	7.386770782981997	1.4630449290366205	0.2891229967915713	2	4	3	27	14
43000	-3389.657919045448	-3312.112755733718	-77.54516331172987	-3312.112755733718	0.5030332853537772	0.3424832413862427	0.9431401146269378	0.11686747460170782	0.3484255932171067	-65.7774336875385	21.41345029012538	7.942871951595272	4.628149175004158	1.3170778097227942	0.18347375460487791	4	5	4	24	13
44000	-3393.0290433274217	-3323.561930211035	-69.46711311638698	-3323.561930211035	0.3700361076460696	0.256897948633796	0.971713386485249	0.06208009906914373	0.25488971159739654	-58.715411989269775	18.681481165931082	7.054738783562387	3.252736043176016	1.4259950618271369	0.15059202464098373	4	1	8	25	12
45000	-3372.6560630750405	-3301.3546777305464	-71.30138534449424	-3301.3546777305464	0.46891783711706964	0.2859048083730071	0.9348896604993665	0.08118918972607302	0.2982791112371131	-61.097758272826574	17.149870623305553	4.322108886131407	3.70507514772485	0.9917587775994254	0.22460422081848944	3	5	6	24	12
46000	-3371.717852131008	-3299.9749897621914	-71.74286236881636	-3299.9749897621914	0.44978785194977045	0.2782637933298073	0.9619889107528897	0.08618609042532237	0.2997550805375294	-58.298473448364504	43.373921984455976	1.8933374817103048	5.775596909155306	0.9751756391175158	0.15237756246068665	1	1	9	29	10
47000	-3380.585477587183	-3300.526344003518	-80.05913358366507	-3300.526344003518	0.4196118780497434	0.29766281002167305	0.9591172088382843	0.09608119868963613	0.3185444731019581	-63.58903844321579	160.84959939212862	17.02262039326182	7.659216297041996	1.304008016193664	0.3218558466898501	1	1	9	24	15
48000	-3374.157917410516	-3290.9554001518036	-83.20251725871209	-3290.9554001518036	0.5159031813030887	0.3583212504566844	0.9508102025253516	0.13824705723482172	0.3855943972207531	-65.60649663575492	118.07801508918189	60.30451879206033	6.162339479843255	1.9220898977386578	0.21643236016490586	1	2	6	26	15
49000	-3364.74702570787	-3292.820144772667	-71.92688093520279	-3292.820144772667	0.531898141735506	0.3715613439006412	0.9558300682878831	0.1334245830405164	0.38002042364334526	-57.960719821926496	36.48919483094865	30.435677565516237	3.0562353553707973	1.2355288150572383	0.2385031244878756	1	2	11	21	15
50000	-3370.0898600716264	-3298.685689814986	-71.40417025664055	-3298.685689814986	0.4334626991933278	0.39974420741856653	0.9473399609048947	0.14502153222635786	0.39604937412446845	-58.774979947089854	11.203850844456893	19.001186716161133	3.1678472935349045	1.6447001697592292	0.35565118149550057	1	2	11	21	15
51000	-3377.968350528187	-3294.107713802593	-83.86063672559378	-3294.107713802593	0.5426735881700644	0.4667081409308133	0.9617138605750334	0.21142885693667066	0.44943388546956603	-72.30870836106223	16.712045699715024	10.524703152796793	2.90073116671432	1.1500691864435972	0.24057831452701048	1	7	8	20	14
52000	-3377.4711420991157	-3298.3040931066544	-79.16704899246133	-3298.3040931066544	0.4442817004527225	0.45861192892231534	0.9639747852156257	0.2162642122934939	0.4589001098795178	-66.2064971057456	28.07834504707491	4.046570351052199	6.525364424953813	1.041250938654478	0.2493279912754983	2	5	10	19	14
53000	-3369.6704521981183	-3291.122738373099	-78.54771382501926	-3291.122738373099	0.4015961618762722	0.45915406954104326	0.946575358951477	0.1680964132212436	0.42132609942457827	-65.43968093480065	44.156623938888096	3.899839632429513	3.7037113841068523	1.4171599544921314	0.3828275391448763	3	7	5	21	14
54000	-3357.0989772845815	-3280.1842012124503	-76.9147760721314	-3280.1842012124503	0.46646454326367265	0.3073143946611011	1.019315609573355	0.09294684654204205	0.3007388182056723	-62.5567466030234	32.265919289418925	8.063870952571536	13.116968134953844	1.4224531163274767	0.24316638105376143	3	7	1	27	12
