#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="132" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
45000	-821.5495650153532	-758.1060876308849	-63.443477384468295	-758.1060876308849	4.403769885765515	-64.12574249203324	1.2941095842367158	0.1201221816081174	0.9858574556611148	0.011462944160675654	0.10762552229339983
46000	-809.4441453576198	-755.8885402547814	-53.55560510283837	-755.8885402547814	3.872206465788234	-55.09501749381672	1.3187602975220036	0.030990840833259613	0.9980566586044454	7.467415417081448E-4	0.027329042624508623
47000	-805.708863826063	-744.8366670908158	-60.87219673524714	-744.8366670908158	3.8038123176718828	-61.399396819045144	1.0586858875745813	0.14556402714358102	1.0021677488329466	0.023748958999387566	0.15284369404193826
48000	-802.9295735069703	-744.9718169147964	-57.95775659217396	-744.9718169147964	3.8792152404516536	-59.378134182157744	1.2929092309990093	0.03846439388001014	1.002738649368425	0.0016254438018471213	0.04011567439743502
49000	-805.1143316563446	-746.3079131735828	-58.80641848276169	-746.3079131735828	3.827395341595355	-59.69287406912751	1.0576936734676166	0.09098639971458265	1.0013582913488719	0.008070986575895068	0.08929045682899404
50000	-809.5842134118875	-754.4569949024717	-55.12721850941579	-754.4569949024717	4.162548901052729	-57.701333419050925	0.9861243815264175	0.003822147115788053	1.0001267948745711	1.487333480871177E-5	0.0038565429358813803
51000	-795.8796803466562	-740.7761302229063	-55.103550123749855	-740.7761302229063	3.734354281125859	-56.80524532127079	1.3213862672071282	0.022820871176533985	1.0021877188208195	6.028233534679325E-4	0.024527838974316166
52000	-799.7015379580178	-743.1263899537411	-56.575148004276706	-743.1263899537411	3.8295769382692715	-57.43135727103332	1.132036493510135	0.09498161402048752	1.0010195903262713	0.008015213816558136	0.08941674860377063
53000	-804.9691245176614	-742.6866814926012	-62.28244302506015	-742.6866814926012	4.034979141086193	-63.01458469685615	1.269654014119705	0.11253935526083314	1.005260319315792	0.010587030740784797	0.10251919315969009
54000	-816.181389274728	-756.0308598767042	-60.15052939802381	-756.0308598767042	4.196641767479784	-61.00405110683477	1.256718703295011	0.09534204236138609	0.9957833147675814	0.006237333673484238	0.07869206792777104
55000	-815.5909419951284	-756.7484175373336	-58.842524457794816	-756.7484175373336	3.7994470470758626	-59.2891256322339	1.4273308835726426	0.15986613324541504	1.020055590517228	0.02144928596466771	0.14665735218843465
56000	-807.4495949328524	-749.1088247690635	-58.340770163788825	-749.1088247690635	3.9747120283787147	-58.8579198022051	1.0447224865860751	0.14730812167555798	0.9965459552804606	0.016416114083424863	0.12880246855003671
57000	-812.3777174458546	-748.560021391013	-63.81769605484158	-748.560021391013	4.564695962084371	-63.308333949110605	1.0075355637745314	0.37502757819484767	0.9544362302415678	0.12134347538604674	0.3673176250910734
58000	-788.8287049534598	-740.9012077052095	-47.92749724825038	-740.9012077052095	3.6657189686580214	-48.1545027482955	1.4354829395981084	0.2023200492805687	0.9962942601494567	0.042831779771264004	0.20888628182432567
59000	-806.2236522813387	-749.5387987742268	-56.6848535071118	-749.5387987742268	4.086405055167003	-58.71071069298644	0.968838362998559	0.012002515904517256	1.0011808676621177	1.496498925060519E-4	0.012218466515449762
60000	-808.7979713128068	-751.5126223925095	-57.28534892029731	-751.5126223925095	3.946920231570418	-58.73152593653121	1.0910139022718952	0.036728977867245466	1.0056891479571326	0.0012346554830049436	0.034997130898588955
61000	-805.2891282062947	-750.5077414418287	-54.78138676446601	-750.5077414418287	3.78545978800746	-55.70843209922379	1.2065447803758385	0.08580151819829904	1.0175655401510513	0.007192112031443071	0.0847026308213483
62000	-804.3268948176798	-751.6839964532635	-52.642898364416276	-751.6839964532635	3.3162307207735693	-54.118550852444244	1.2152254723362526	0.03482609832921849	0.9971644892217983	0.001178951552044646	0.034446989246555614
