#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:ruhlen" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:ruhlen" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:ruhlen" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:ruhlen" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:ruhlen" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.ruhlen" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:ruhlen" name="distribution" x="@popSize.t:ruhlen">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:ruhlen" name="distribution">
#            <parameter id="ucldStdev.c:ruhlen" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@ruhlen" id="treeLikelihood.ruhlen" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:ruhlen">
#            <siteModel id="SiteModel.s:ruhlen" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:ruhlen" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:ruhlen" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:ruhlen" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:ruhlen" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:ruhlen" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:ruhlen" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:ruhlen" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:ruhlen">
#                <LogNormal S="@ucldStdev.c:ruhlen" id="LogNormalDistributionModel.c:ruhlen" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="100" id="rateCategories.c:ruhlen" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:ruhlen" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
1847000	-3245.5204952144754	-3148.345281903688	-97.17521331078757	-3148.345281903688	0.539971631718927	0.273196235249269	0.9707074968129633	0.10316660125348671	0.3121957456312923	2.324407068429178	-96.23488918499677
1848000	-3252.8452813885547	-3156.4914496171814	-96.3538317713731	-3156.4914496171814	0.48448891554883344	0.2591797784373147	0.9970259284730785	0.07881123108876367	0.27668630399071753	2.451365965352617	-95.42127765678151
1849000	-3239.9622358845986	-3145.5301961474893	-94.43203973710953	-3145.5301961474893	0.4413545593272377	0.36381339361870163	1.002644589743901	0.1655187009755854	0.3850708551629849	2.207403156262617	-93.17420208620938
1850000	-3253.404572658958	-3157.5698265438273	-95.83474611513084	-3157.5698265438273	0.45656881337900834	0.34960482670350085	0.9618006753704818	0.13529803815803684	0.37128917003613915	2.45067080578604	-94.52790964736782
1851000	-3252.9221937632533	-3159.0937202536425	-93.82847350961092	-3159.0937202536425	0.39286511925411594	0.2977895580802947	0.9578888334130947	0.09648975001465562	0.31285379411128816	2.3320854449767237	-92.78076920910013
1852000	-3252.3886267237845	-3150.512443138368	-101.87618358541678	-3150.512443138368	0.47610281318356	0.28677310310254345	0.9311746312459167	0.09494767350439295	0.31367738691030406	2.922152879684241	-100.64912311573916
1853000	-3257.9927987951282	-3156.167883235586	-101.82491555954205	-3156.167883235586	0.433542337390796	0.2920654357369675	0.9362229699587667	0.11977123839694596	0.35752385644497553	3.2744653109023227	-100.46174410060584
1854000	-3256.8854248516236	-3158.7521631923837	-98.13326165923995	-3158.7521631923837	0.4264768690797654	0.3737740072064893	0.9108088021819911	0.13068495934698016	0.3875813217600427	2.607828817815725	-96.67020552315986
1855000	-3265.4020829909123	-3163.720348015191	-101.68173497572124	-3163.720348015191	0.5698515919462211	0.362860515807387	0.9637946949787678	0.12792407911583523	0.3563767302344222	2.5484222705377633	-100.28394218794001
1856000	-3260.583266821622	-3158.05166140508	-102.5316054165422	-3158.05166140508	0.5513340521951141	0.47819501732163056	0.9056209384300473	0.20485365092498767	0.46061909987170535	2.8820328297702407	-100.58171889394556
1857000	-3261.220399122108	-3161.297229481705	-99.92316964040317	-3161.297229481705	0.5748693844449715	0.34984098700312916	0.9208740278038053	0.11419998704639343	0.34651031903672147	2.674136456696539	-98.52813916898333
1858000	-3270.5954887047956	-3168.3500637515413	-102.24542495325446	-3168.3500637515413	0.4701730798313506	0.3873445516042087	0.9428772414322457	0.11673353312232464	0.34498937009554725	2.733591428982089	-100.68331688517013
1859000	-3262.500661900161	-3166.0991340560163	-96.40152784414491	-3166.0991340560163	0.6052261601393434	0.3323219818017408	0.9373677331582809	0.08295881236890293	0.2896377135898375	2.0063777621923724	-95.36331894789235
1860000	-3263.3548750606883	-3167.368562378002	-95.98631268268642	-3167.368562378002	0.5420724171214096	0.3229640433425548	0.9497010344406837	0.08178611615999405	0.2877957999585651	2.181561432726767	-94.90204809209457
1861000	-3264.9223621671786	-3167.5533354119807	-97.36902675519771	-3167.5533354119807	0.4422535623536971	0.3264450238093422	0.9694236686773283	0.09940386069907012	0.31476740980371914	2.5556737946960233	-96.1124364882084
1862000	-3266.2723861404156	-3172.072853874124	-94.19953226629151	-3172.072853874124	0.48851762407393223	0.24937589781157007	0.9544968332414004	0.07388257510843285	0.2714689978308934	2.9598703574551135	-93.12190269878454
1863000	-3277.4240591135876	-3178.7103091876234	-98.71374992596444	-3178.7103091876234	0.4756790812075246	0.2583441000641006	0.9673930274049696	0.08428492632134749	0.2896027989386461	2.079947076968386	-97.94917385536498
1864000	-3251.6362652155867	-3158.1435790755363	-93.49268614005057	-3158.1435790755363	0.49306525387907046	0.2910116076821125	1.0106566713168612	0.11767881494001155	0.3267454432049581	2.639661219531676	-92.34944234021832
1865000	-3261.062156811549	-3165.0473798972484	-96.0147769143003	-3165.0473798972484	0.5137898577199358	0.21823105739160384	0.9813685874485013	0.0561953796413588	0.2339271540505797	2.248765883961208	-95.3548841691788
1866000	-3253.6983992319388	-3157.068907983555	-96.62949124838356	-3157.068907983555	0.454598053898211	0.2831161096269953	0.9890945347012049	0.08893768735184424	0.2930018903929224	3.060477735298637	-95.37166505053096
1867000	-3261.245461692869	-3166.2377149232866	-95.00774676958248	-3166.2377149232866	0.4854288211733409	0.28649866526803386	0.9663798628156078	0.08110415284619658	0.2836909466000688	2.3098721605704013	-94.01697416989079
1868000	-3256.9488389850885	-3161.2937671721015	-95.65507181298676	-3161.2937671721015	0.4468310304207786	0.23050112367571887	0.9672303217893696	0.042879499913186014	0.20630016176324165	2.262975588709625	-94.93156655828273
1869000	-3270.11627600717	-3173.842243442356	-96.27403256481443	-3173.842243442356	0.4537587089450784	0.16537027773915078	0.9897242328977712	0.02104749586688533	0.14407030013802405	2.100434671785337	-95.94849223723932
1870000	-3256.585962308638	-3158.7775542180916	-97.80840809054637	-3158.7775542180916	0.46341171270764614	0.14078533504460658	1.0052789930865513	0.020602537100612314	0.14235476084874724	2.7607000544137152	-97.34800486395434
1871000	-3259.06876367239	-3161.152306128597	-97.91645754379326	-3161.152306128597	0.4891134990246863	0.216540175212496	0.9614485742574949	0.045191006832110726	0.2147482525215348	2.759743840522346	-97.05981718622847
1872000	-3270.23558640218	-3166.724253364865	-103.51133303731494	-3166.724253364865	0.5227571166934424	0.26701921514300014	0.9471802018359275	0.07479325923142688	0.2798391545292366	3.253286543732572	-102.26151182923435
1873000	-3265.9921510233216	-3164.6580122887435	-101.33413873457812	-3164.6580122887435	0.46981681167991574	0.15171384634992222	0.9994188840510234	0.023096235018059068	0.15162844465199904	2.5774593667582986	-100.87938002127714
1874000	-3268.5874641359005	-3171.0828487547933	-97.50461538110706	-3171.0828487547933	0.4104248814929077	0.25290602395074885	0.9949439391371442	0.0674971938258348	0.26006076619752516	2.0483412921365933	-96.77938570354843
1875000	-3258.851704500832	-3161.711632692881	-97.14007180795141	-3161.711632692881	0.40808262240358434	0.21871292648164717	0.9811662682505838	0.052703992033691464	0.2271709043955456	2.0237260364332728	-96.58334300610484
1876000	-3258.6063104596324	-3157.8381998465607	-100.76811061307156	-3157.8381998465607	0.4605266520976324	0.2737661448968759	0.9592981982597004	0.07769219070319602	0.28351036848148486	3.059876057711554	-99.55042532600578
1877000	-3255.9966306193855	-3158.292680414414	-97.70395020497162	-3158.292680414414	0.4914318990951815	0.35300951425633414	0.9184709927283103	0.15175090279430795	0.40502522568031224	2.58475393817492	-96.33046808521671
1878000	-3270.2150887412067	-3170.7030960942398	-99.51199264696717	-3170.7030960942398	0.4970870160119433	0.19113385618532935	0.98812530042473	0.04202368086233038	0.20580165184182425	2.5035564552219887	-98.8767628394587
1879000	-3252.330238553115	-3157.278407910051	-95.05183064306392	-3157.278407910051	0.4428230831881825	0.2827681635656351	0.9771246121283584	0.08424918641072254	0.29207250166026855	2.5129174804069123	-93.99260831643433
1880000	-3253.7498074982263	-3150.8223048271902	-102.92750267103617	-3150.8223048271902	0.5549311446738084	0.32006381673893375	0.9340078120763504	0.08452872285322076	0.297243246804342	2.343238056092902	-101.78349248214128
1881000	-3254.172919547229	-3156.388485612788	-97.78443393444108	-3156.388485612788	0.3967527282490128	0.3831692549813665	0.939402251505809	0.09684481520306228	0.3187037997349435	2.467309408141344	-96.34073658556171
1882000	-3249.4729405219346	-3147.572476959717	-101.90046356221792	-3147.572476959717	0.4311159571169644	0.39140856907626376	0.9315199465751978	0.10958890109778391	0.34014548769150776	2.514037360472464	-100.40663488460577
1883000	-3258.6087690801455	-3154.1632511297576	-104.44551795038792	-3154.1632511297576	0.4415703353292917	0.35879326508336556	0.9007759425602186	0.12268823640593116	0.3605472756996745	2.561910330899501	-103.05828614734496
1884000	-3256.2451401517333	-3154.351131730778	-101.89400842095507	-3154.351131730778	0.4550977874793092	0.34022494270999015	0.9206240579242787	0.10754515336389928	0.3366589732019277	2.4342025342213653	-100.630996884629
1885000	-3260.512421248651	-3161.1792158895764	-99.33320535907478	-3161.1792158895764	0.44734566273877313	0.3174554291478839	0.9515989745928194	0.10435249257845933	0.31744450763866466	2.2575015465603196	-98.23706770586821
1886000	-3250.00387130323	-3148.3699991668313	-101.63387213639844	-3148.3699991668313	0.5427482101021958	0.33077911591154885	0.9246978670825475	0.12359771098404952	0.35559791587555645	2.782322687366189	-100.27489059260559
1887000	-3248.646225351415	-3147.7312013923247	-100.91502395909049	-3147.7312013923247	0.5873895159632486	0.4202533568543061	0.8908988638956439	0.22005377371108514	0.4692915506353937	3.1652241896809077	-99.0825945617799
1888000	-3253.288038417878	-3154.0967354230565	-99.1913029948212	-3154.0967354230565	0.5200837610161846	0.27905638416649375	0.9426856363312293	0.09480727019534366	0.30757933957221223	2.400089729403588	-98.19382170340718
1889000	-3257.300763627826	-3155.9941060314995	-101.30665759632672	-3155.9941060314995	0.5481086636113879	0.23404463062268469	0.9496686284330086	0.07380633042742976	0.27133920704042735	2.7853226419793717	-100.35916667599693
1890000	-3246.6804168585504	-3144.815647446563	-101.86476941198711	-3144.815647446563	0.5030807439992161	0.28968792758627304	0.9077984390309467	0.10138195838690851	0.32762232783701295	3.188376547743145	-100.53822929396839
1891000	-3265.338801624003	-3165.495997525141	-99.84280409886202	-3165.495997525141	0.5222192963540129	0.2729759890052261	0.9543557042191726	0.06673126452223568	0.2658450146340072	2.859846321896536	-98.69612509377794
1892000	-3255.360766236615	-3159.1464621315254	-96.21430410508924	-3159.1464621315254	0.40376797617073246	0.3759841416008854	1.009297863639836	0.11800008176204102	0.33503856235026946	2.6139860963819554	-94.74038813137356
1893000	-3253.4304117620263	-3159.5532237397497	-93.87718802227677	-3159.5532237397497	0.40292943482868615	0.21116096274125115	1.0311255643338384	0.05214763259884595	0.21905527439203004	2.499893802428311	-93.1451042172425
1894000	-3261.824269574316	-3165.5219633656543	-96.30230620866188	-3165.5219633656543	0.40898081401351755	0.1440194576837257	0.999892551813282	0.023191965859385558	0.15026354394220057	2.37475787592086	-95.97356661630829
1895000	-3270.041665110132	-3170.6106019779495	-99.43106313218243	-3170.6106019779495	0.541733154604721	0.19272254859857138	0.9678471544012647	0.03886350516573117	0.1996999741165681	2.3654337559983283	-98.84461324772138
1896000	-3271.395771277194	-3172.5888656402067	-98.80690563698707	-3172.5888656402067	0.5256113149507045	0.035934621377773014	1.0031967231177372	0.001330494532069534	0.03640083750087633	2.7519230326053714	-99.25292927466556
1897000	-3277.7294913228093	-3183.855421766042	-93.87406955676734	-3183.855421766042	0.4701484542791993	0.05148013161801203	0.9990498779942254	0.0028891313073449317	0.053737125621015944	2.6305969384074537	-94.15896527285811
1898000	-3264.220456809824	-3166.6018318080805	-97.61862500174377	-3166.6018318080805	0.4735650494076559	0.06209268856663751	0.9933706973854279	0.003647390157678439	0.06074964717742765	2.685522162918679	-97.76877365689927
1899000	-3255.0356746933694	-3160.9051211096466	-94.13055358372287	-3160.9051211096466	0.45673524148157835	0.1931995386327496	0.9902528834114885	0.033504271729195734	0.18174550636725734	2.441766288967164	-93.50995636609599
1900000	-3252.9988534876256	-3154.7490348309766	-98.24981865664925	-3154.7490348309766	0.4421837176317152	0.30224980171489657	0.9763948997451688	0.07897779927993519	0.2779136821142288	2.0669975202493758	-97.3042564310485
1901000	-3258.69785340523	-3160.646125434041	-98.05172797118888	-3160.646125434041	0.43044614532045955	0.277879796130162	0.9730440647039819	0.06228866007876371	0.252489822931329	2.444418228934772	-97.04097182483166
1902000	-3263.719582126887	-3170.2998010042857	-93.41978112260121	-3170.2998010042857	0.46224285776843266	0.13274224792145312	1.00532267511827	0.015474102613977213	0.1236932671948549	2.4597464564909	-93.12294858415545
1903000	-3250.45133662332	-3159.02603066039	-91.42530596293001	-3159.02603066039	0.42517235446397444	0.197469515691043	0.9971914277174833	0.037106872033032604	0.19034427834370451	2.3768635316189157	-90.81040309895633
1904000	-3266.5258759657195	-3166.140381356189	-100.38549460953045	-3166.140381356189	0.4238812955020795	0.17358905607220387	1.0026058618948281	0.024983404791367195	0.15354270830591807	3.1144411645095125	-99.62219699708854
1905000	-3260.1839666066317	-3163.5174787101523	-96.66648789647937	-3163.5174787101523	0.4446379759210028	0.2276289273749673	0.9673231376815747	0.046607369441410605	0.21775657306540536	2.9478202487084144	-95.69189096065627
1906000	-3263.2930979626753	-3170.7221714576785	-92.57092650499692	-3170.7221714576785	0.4246936271221955	0.07097462258096103	0.9914281252977114	0.004830182767064104	0.069218065663274	2.2877032730020157	-92.79659196045004
1907000	-3256.9288555450375	-3160.641815514607	-96.28704003043055	-3160.641815514607	0.41146552857573776	0.1040825492113441	0.9897762218064087	0.011484014084712021	0.10669583583598687	2.1990530692190386	-96.28926472048312
1908000	-3271.684098980373	-3175.0899598382466	-96.59413914212655	-3175.0899598382466	0.5374592065456797	0.18385032895313355	0.9777030057572733	0.036457911876408726	0.18936885663961509	3.005957922814995	-95.81298462433585
1909000	-3249.381475129289	-3150.997766565078	-98.38370856421061	-3150.997766565078	0.4821298908254277	0.30343709762706234	0.9475660054847438	0.10904171798100622	0.3267403866980036	1.9927009308133559	-97.46983853339351
1910000	-3247.937383928613	-3148.7768310676224	-99.1605528609907	-3148.7768310676224	0.48876755097441793	0.2742145676337703	0.9529316906500025	0.10108576692098935	0.3142730471261503	2.5870249278630544	-98.10880574937433
1911000	-3255.7080519624083	-3155.612996067671	-100.09505589473767	-3155.612996067671	0.48255613273276526	0.2846910782365767	0.9664011348113808	0.11190515240655759	0.3332554559719142	3.4242397523480705	-98.71824311497005
1912000	-3248.4371185844034	-3152.1884998857886	-96.2486186986147	-3152.1884998857886	0.44532788574443133	0.23088361175544178	1.021683777429522	0.0705789751203852	0.25978345567512606	2.542727746755351	-95.40679171900541
1913000	-3250.292942556352	-3158.0121623005707	-92.28078025578122	-3158.0121623005707	0.4665600647218877	0.3022803987931779	1.0375476846224772	0.11014573892194386	0.31666684750096474	2.0521963986250946	-91.3422777551601
1914000	-3260.798212575043	-3165.844247624814	-94.95396495022914	-3165.844247624814	0.43437272126842325	0.178157466668704	1.019385794087666	0.04032474748273216	0.1976269841395696	1.8375794088902968	-94.69434575288292
1915000	-3258.214460581908	-3160.4961915480294	-97.71826903387853	-3160.4961915480294	0.4521763154393063	0.24767873311172914	0.9999289370317006	0.0720424788227719	0.26461315366661975	2.5966431655691617	-96.77915344910717
1916000	-3266.5010993284404	-3170.1571090648586	-96.34399026358196	-3170.1571090648586	0.40601796346240576	0.17561719486230168	1.007559494523373	0.03453598473995193	0.18326896033512458	2.569728873898123	-95.76228340321885
1917000	-3247.8437102463968	-3148.063902791836	-99.77980745456087	-3148.063902791836	0.45211971184173705	0.260972932964321	0.992784720388736	0.09439206824632372	0.2961877882628756	2.8496823638248836	-98.68882151509737
1918000	-3248.2113018327345	-3146.233477067413	-101.97782476532164	-3146.233477067413	0.46607211464016635	0.24556224353680423	0.9966921983440531	0.08269152127712766	0.2770170167674554	2.3159830897204152	-101.16258760559755
1919000	-3257.7360921922195	-3160.58849484563	-97.14759734658925	-3160.58849484563	0.42904974109365107	0.1626588537479773	1.0172361377892507	0.028263516682888252	0.16457505168598086	2.1041137395792777	-96.83501812811825
1920000	-3261.7591125554873	-3163.6074297657656	-98.15168278972173	-3163.6074297657656	0.465137805292784	0.28237097056230126	0.9748130684408574	0.08023752546520427	0.2861698534121499	2.856147042305706	-96.96611855988601
1921000	-3267.9511078552164	-3169.930923186334	-98.02018466888218	-3169.930923186334	0.49031467123754485	0.17783783780237275	0.9752701612434221	0.030441663533493014	0.17568598934994034	2.7501508700809647	-97.35902254686097
1922000	-3252.5096928152493	-3155.4778374734556	-97.03185534179384	-3155.4778374734556	0.47178656703166666	0.2623342908513301	0.9573349162771245	0.04997089254908304	0.22728401064637746	2.136231013032052	-96.22307375331431
1923000	-3255.0624876072334	-3152.641827653029	-102.42065995420438	-3152.641827653029	0.5536332694510872	0.4039575120282783	0.9061882770752268	0.15182815900889893	0.3947072154924098	3.335111652344813	-100.59682666106025
1924000	-3263.476780775409	-3162.8706236780686	-100.60615709734049	-3162.8706236780686	0.48021146881331805	0.4248786985055173	0.8973416308262568	0.12362345346394796	0.3824265368947502	2.0349143857846914	-99.19834692854619
1925000	-3266.8119171071758	-3161.9814004834416	-104.83051662373428	-3161.9814004834416	0.5095168985655952	0.3272420608460347	0.8772097412767074	0.08927253983715887	0.3194000559627932	2.515678736836995	-103.58648986151199
1926000	-3248.4959617947284	-3149.4639181340203	-99.03204366070804	-3149.4639181340203	0.4844556097167695	0.32871742815507676	0.9043858558667909	0.10346043012667992	0.3403103791959104	2.6800621179590443	-97.7187852958029
1927000	-3250.2954475107854	-3149.160162602481	-101.13528490830468	-3149.160162602481	0.4818569028519437	0.2840628847911046	0.922290358860592	0.09537668522298538	0.3249175603515447	2.1727417527534967	-100.21602370260837
1928000	-3249.65582678002	-3153.5892623209816	-96.06656445903856	-3153.5892623209816	0.43023084084940794	0.2372428802320735	0.977619052358624	0.05643028035154949	0.24144525757223145	2.536643767328005	-95.19797200040684
1929000	-3253.6684975481016	-3161.2472260867926	-92.42127146130888	-3161.2472260867926	0.41415866024065634	0.3047201225486888	0.9728491906376452	0.10756893348514196	0.3216180903239528	2.4923916399488517	-91.27834746170734
1930000	-3250.1583580379415	-3153.3631813835614	-96.79517665438034	-3153.3631813835614	0.43132538676707904	0.17656601050977294	0.997856101612569	0.04001184893443786	0.19859572177169663	2.201191262718201	-96.36330630263708
1931000	-3268.1586147632465	-3169.3156980143676	-98.8429167488789	-3169.3156980143676	0.4184858435300758	0.22453839021137473	0.968853605137314	0.04793802733681136	0.22813081643725233	2.470024091036329	-98.05954414952276
1932000	-3261.438778634521	-3158.863949781848	-102.57482885267294	-3158.863949781848	0.48755670032297893	0.2567185296127801	0.9499210234552116	0.08241892864499387	0.29614859912441116	3.2362639094941255	-101.37533832897358
1933000	-3261.430732724299	-3159.0559112245355	-102.37482149976364	-3159.0559112245355	0.4802389158402931	0.23905799774172154	0.9307917049456261	0.06438830976800966	0.2628676038682404	3.129625279126672	-101.28789569812056
1934000	-3252.7250343868436	-3155.1521431504343	-97.5728912364093	-3155.1521431504343	0.462515130867578	0.2008192001891177	0.974685028751493	0.0472436907809172	0.2159386644617977	2.9536393892437984	-96.7242166549914
1935000	-3254.155312955647	-3160.5839376599265	-93.57137529572047	-3160.5839376599265	0.32391157872770593	0.1903391647262141	1.010245307668937	0.035881553226693494	0.18792703353374682	2.502088970941237	-92.94073093869005
1936000	-3252.2973859196572	-3154.835988640524	-97.46139727913294	-3154.835988640524	0.4898762814624013	0.17849071758831245	0.9666080161439342	0.0271806881767625	0.16632872085926897	2.5704432881056527	-96.86441587314656
1937000	-3251.387202836523	-3150.5912643172733	-100.79593851924979	-3150.5912643172733	0.45809164644458306	0.3192385469018505	0.8916059829518709	0.08683657316836148	0.31231562149453235	3.008096293696664	-99.40550428100138
1938000	-3261.2923127795234	-3157.9045508270406	-103.38776195248302	-3157.9045508270406	0.5259226342428425	0.1984182605630342	0.9399009615140878	0.032062529611405266	0.18747925634848794	2.9169415000552483	-102.56341425071238
1939000	-3280.098027386096	-3178.783182277097	-101.31484510899918	-3178.783182277097	0.4928390220315433	0.21162694371370278	0.9429638851161225	0.04430674969479556	0.2211718149709238	2.60170742636471	-100.54060658744157
1940000	-3264.927644009083	-3159.7353191781535	-105.19232483092954	-3159.7353191781535	0.5369987369873619	0.3082621594691493	0.9172254323573759	0.08474493274715422	0.3075626958361581	3.899168251101456	-103.5872847613897
1941000	-3252.971696080008	-3148.656104227322	-104.31559185268608	-3148.656104227322	0.47398349867776945	0.3231362302250906	0.9156044711210091	0.08537459803438557	0.3065989784540131	2.2317488800250382	-103.20788634292396
1942000	-3269.4925494187883	-3162.600994447882	-106.89155497090614	-3162.600994447882	0.5195753695467334	0.313204883167215	0.9373162163879837	0.09826984762865275	0.32000905473478514	3.027134901881927	-105.51939554453266
1943000	-3260.076090124431	-3156.4046111878233	-103.67147893660777	-3156.4046111878233	0.4486279188654667	0.44440854587722817	0.9153752289155591	0.1804267224655818	0.43080648937632976	2.6856623261969332	-101.9143658583637
1944000	-3252.76845655709	-3152.1481449574817	-100.6203115996083	-3152.1481449574817	0.441930428967118	0.34970208653998486	0.940702190891478	0.11124089003379012	0.3379134393744261	2.3777929140347673	-99.34328146807991
1945000	-3249.6531262779754	-3153.454301553673	-96.19882472430263	-3153.454301553673	0.42164320251066517	0.26825620433253833	0.9655426064525914	0.09063642570003211	0.2952504292612881	2.7994127113514415	-95.09389264006283
1946000	-3245.9245861327972	-3149.0079242756774	-96.91666185711966	-3149.0079242756774	0.47068432015050726	0.286502927882015	0.9228551907664319	0.09392773929335109	0.315987596532719	3.2608944525052412	-95.58106189748919
1947000	-3258.6264562106894	-3163.5533181744804	-95.07313803620909	-3163.5533181744804	0.6100431435726914	0.3272673931807804	0.925742645997795	0.13428146039177374	0.37395187412204756	2.562004146420104	-93.81076212340368
1948000	-3261.0294619380616	-3167.6214194426075	-93.40804249545425	-3167.6214194426075	0.49610640282351764	0.24876579330312593	0.9844983058473138	0.08567523570764832	0.2889889430168278	2.379956869080423	-92.55120134279012
1949000	-3262.0911724358384	-3167.8282446542266	-94.26292778161194	-3167.8282446542266	0.4616748247360169	0.20109892977581498	1.0297034247627093	0.0567741343931858	0.22678893740628192	2.2596955153031555	-93.68068789236764
1950000	-3256.451223698938	-3154.3962496071126	-102.0549740918253	-3154.3962496071126	0.49367557075858537	0.2679667796906419	1.0243324896950994	0.11268843102166515	0.3198660074022473	2.6350013437026107	-101.01182281831105
1951000	-3258.66932575761	-3157.3389693268564	-101.33035643075347	-3157.3389693268564	0.4400161785111467	0.17901449276117615	0.9997290373360253	0.03634923697153414	0.18705540024944628	2.320273199479034	-100.8330479087399
1952000	-3257.402651328389	-3153.2776789434547	-104.12497238493397	-3153.2776789434547	0.5026515626175727	0.31684520762834145	0.9469438017394568	0.10849876208115637	0.3374905631128097	2.6038576427940514	-102.88858307090578
1953000	-3253.4871855941337	-3153.649920367033	-99.83726522710108	-3153.649920367033	0.45002694251458203	0.2590475442020661	0.9510597738445921	0.05495874726780269	0.24205187351216398	3.4114674125417355	-98.57479520443871
1954000	-3253.8938798972354	-3153.253800520198	-100.64007937703698	-3153.253800520198	0.4441978997419797	0.18775811336564507	0.9466247520497268	0.03333976286302588	0.18762213920446616	3.136468582611425	-99.79650779421914
1955000	-3260.0823954109305	-3165.406100161597	-94.67629524933348	-3165.406100161597	0.43269326791041113	0.1517245906360849	0.9945309136931801	0.02360860118890196	0.1526188771324737	2.1453973425096504	-94.40495519386121
1956000	-3251.869647957364	-3156.897600589363	-94.9720473680014	-3156.897600589363	0.42433882030366143	0.2065317185084761	0.9964516282825618	0.039264284261588324	0.1980786610311415	2.5192421817378094	-94.25458084155314
1957000	-3271.1532424114985	-3171.418789938041	-99.73445247345747	-3171.418789938041	0.4565804884696981	0.1602792089230071	1.0137912404345915	0.02704315071649429	0.16340468157266122	2.7465695687009184	-99.16843122507801
1958000	-3249.5761192222876	-3149.3135131587364	-100.26260606355133	-3149.3135131587364	0.4493827459749481	0.22513813440290353	0.9990035415695062	0.056910649022487325	0.23184310356949814	2.4889705460329137	-99.46879366308958
1959000	-3250.9464625692035	-3150.5469789275967	-100.39948364160661	-3150.5469789275967	0.47212982756106975	0.32540418041477714	0.9289387439285326	0.10898079818851923	0.3366011008865851	2.835924103934881	-99.04303716050805
1960000	-3254.6856304305993	-3153.600461028487	-101.08516940211226	-3153.600461028487	0.44235530582279087	0.27239338685217773	0.9117529513474459	0.059939163769756894	0.2617118027274636	2.4415821107534796	-100.09912125154989
1961000	-3261.9779042711775	-3160.6188333849805	-101.35907088619686	-3160.6188333849805	0.5144052173030846	0.3180465075652274	0.8969868228382089	0.08346852370912784	0.31836900402992147	2.2653486774742224	-100.25705907140892
1962000	-3264.7627880737446	-3158.1604983866237	-106.6022896871207	-3158.1604983866237	0.4863720102601875	0.2816484846160954	0.8981736615689792	0.06893410747604695	0.2851796087642873	2.6345554122987616	-105.50055586970834
1963000	-3263.668691699539	-3170.6327043487445	-93.03598735079453	-3170.6327043487445	0.4514361955439524	0.2195525044272321	0.9292341999666568	0.04632610199934763	0.2194556997862063	2.6417023773890795	-92.20881299721529
