#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:table" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:table" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:table" name="distribution" x="@birthRate.t:table">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="uralic.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:table">
#            <taxonset id="uralic" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="Udmurt_1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Udmurt_2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mari_1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Mari_2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Khanti_1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Khanti_2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Estonian" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Finnish" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="Hungarian" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.table	TreeHeight	YuleModel	birthRate	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	mrca.age(uralic)
1166000	-825.383001999398	-776.0832532943225	-49.299748705075416	-776.0832532943225	3.8617190994125243	-51.70923342634351	1.4890266368598655	0.005415845899262339	1.0019245688706424	3.09524213692533E-5	0.005559681225159945	2.0447083542208215
1167000	-843.1620484165915	-787.1665807564676	-55.99546766012384	-787.1665807564676	3.925789424630482	-56.152365578797486	1.2135867246300216	0.21687742776022773	0.9909338518694994	0.05710577894805772	0.23298381929176995	1.509574702973705
1168000	-834.031798079471	-779.5261298454624	-54.505668234008574	-779.5261298454624	3.5986142953654796	-54.68823160475582	1.3614910668449056	0.2114947224452337	1.0389844925446143	0.05298495578180738	0.2230092760934388	2.220247712009221
1169000	-841.966937964242	-781.5194207796154	-60.44751718462659	-781.5194207796154	3.7688087731916577	-61.2950161303502	1.1697303628977	0.09615297095776783	1.0259439761476385	0.01010489480095562	0.09944467292775341	1.8637168997626021
1170000	-853.3839241795464	-786.5630505588816	-66.82087362066478	-786.5630505588816	4.293818518135226	-68.22363248583125	0.8856679010909362	0.03968778129366436	1.0039098317527764	0.0014907066216436982	0.03851675658696231	2.345514768481279
1171000	-847.2499823416263	-786.8590517676631	-60.39093057396313	-786.8590517676631	4.086690181049986	-61.19520091262753	0.9060313008523075	0.10210374646860562	0.9790290964100401	0.00922678377455479	0.09729426360361591	2.032638466113329
1172000	-840.6292999962776	-788.3128523171688	-52.31644767910881	-788.3128523171688	3.8688406154304396	-54.38528559172637	1.2201878665666643	0.010995524039768386	1.0013291129450033	1.1546348081833262E-4	0.010738456589855774	1.8562803397937202
1173000	-844.7879859850826	-786.732154576075	-58.055831409007666	-786.732154576075	3.8284394427753283	-61.157218841368135	1.0423975633265625	0.0012340276154979893	0.9999950670050207	1.7437859661417982E-6	0.0013203067028557543	1.5552159774627763
1174000	-844.8887435246645	-786.4939902854684	-58.39475323919617	-786.4939902854684	3.660700159599285	-60.43855315302846	0.9493133726887977	0.011572047566643602	1.000175764966906	1.480482313126783E-4	0.012166956433443281	1.7208636408240445
1175000	-838.7611206775466	-786.2532326030506	-52.507888074496066	-786.2532326030506	3.916045994249108	-55.068482913173824	1.2596280039760315	0.003933559000427463	1.00013357610423	1.6400898800322877E-5	0.004052052070614236	1.6398451024041127
1176000	-828.6568937698213	-780.7848177137673	-47.87207605605401	-780.7848177137673	4.158879147043325	-51.81829498417377	1.0964158632230894	1.9813241893782676E-4	0.9999887762900003	4.071522891820122E-8	2.0178096652721526E-4	1.7620669826452524
1177000	-838.0388136498931	-787.1178262542317	-50.92098739566147	-787.1178262542317	4.022611326328591	-53.73983824062962	1.360657728789879	0.002266166061580464	0.9998166795886931	4.533029865644551E-6	0.0021295491021247883	1.3387424385288633
1178000	-835.3303748421592	-771.7161368575913	-63.61423798456798	-771.7161368575913	4.650646316181059	-66.89059623924082	0.903636934420547	8.457350088958973E-4	0.9999097072444703	7.090053467797426E-7	8.420782622697926E-4	1.7548871067727259
1179000	-835.2371263637368	-775.4565313938298	-59.780594969907014	-775.4565313938298	3.9732332900969873	-63.06326959105331	1.2241462392520404	8.342657619676325E-4	0.999963785224305	7.544381577403086E-7	8.685638315917771E-4	1.9075806737153833
1180000	-842.9424755488747	-789.2308193500264	-53.71165619884821	-789.2308193500264	3.6256379603926905	-54.94746308822197	1.211199322160173	0.05290489581782341	0.996984451372252	0.0026974622286823754	0.05216979997108846	1.7420947359992347
1181000	-853.2628601838076	-789.2896148196339	-63.97324536417368	-789.2896148196339	4.0070445882034464	-65.2062256653928	1.4002797720880584	0.05315502779499038	0.995248678039743	0.0025519271242742687	0.05049650690396953	2.2559018422330546
1182000	-858.4323878227058	-792.0302470043673	-66.40214081833845	-792.0302470043673	4.355410784233037	-67.52015645957513	0.9516007136292902	0.06411060548890044	0.9968932414076576	0.0036861341983964596	0.06071464715171466	1.948998278801681
1183000	-858.6898163430961	-791.4436356734334	-67.2461806696627	-791.4436356734334	4.121634516663411	-68.22199652813526	1.0706367593829698	0.07983928299030978	1.0041361311075363	0.005638697433327363	0.07545073092269221	2.063071671946437
1184000	-844.5208410129824	-788.4763510406235	-56.04448997235889	-788.4763510406235	3.7227730725028723	-58.227535260968196	1.1976466608902663	0.008693036401605988	0.9981083630077224	7.889965436119514E-5	0.008895968717776962	1.2579549962916396
1185000	-847.7895381013989	-779.9436050012473	-67.84593310015161	-779.9436050012473	4.011943307207186	-67.95906752112074	0.8566559260538338	0.2261947382569323	0.9772726913135821	0.05093095007605973	0.23031696903158527	1.6617680008288467
1186000	-833.1636273929741	-773.7370823063176	-59.42654508665654	-773.7370823063176	4.001425145422869	-59.67334246800011	1.282554531138507	0.19829487966239104	0.9965456291765881	0.030418517241072033	0.17480247153050824	1.899689901014678
1187000	-840.4946007022503	-776.3596008971007	-64.13499980514958	-776.3596008971007	3.894101600182064	-64.32442802195791	1.0772975178758788	0.21006536876653747	0.9909226845494399	0.03848398294725941	0.1960099548683193	2.0883188697653083
1188000	-841.5918405614489	-775.3381103640186	-66.25373019743023	-775.3381103640186	4.016080744414871	-67.89697980882958	0.8352327275748752	0.025515704276054468	1.002382401942911	6.299042578974622E-4	0.02499278776476508	2.122262137764119
1189000	-839.4567843752172	-787.1231061329885	-52.33367824222881	-787.1231061329885	3.4823724432622303	-53.528299984726594	1.2375277362331778	0.056639677924021775	1.0044773529480218	0.003094961900684326	0.05507390479764511	2.2109450712334158
1190000	-838.7042671874691	-778.5715535043718	-60.132713683097386	-778.5715535043718	3.9645020983038446	-60.793888343628616	1.032589007430238	0.12341776137274178	0.9969150111998395	0.014049897073940977	0.11704646837262508	2.213587059173941
1191000	-834.6038983987593	-776.67843558099	-57.92546281776923	-776.67843558099	3.9796310792436094	-59.81224479547114	1.133164765781174	0.01588113169661634	0.998057152829963	2.3455492378276216E-4	0.015319044451889984	2.692322453637681
1192000	-835.8795403174721	-771.7096600483483	-64.16988026912388	-771.7096600483483	4.165745837088479	-64.46262013368296	1.3023552136302194	0.1890987387215978	1.0069739705996825	0.03831326060073005	0.19431061275172223	2.262983124110377
1193000	-845.2706633263213	-778.7546662339448	-66.51599709237642	-778.7546662339448	4.448785925334103	-68.37172812586698	0.9274384917960605	0.016891780526880104	1.0004513370180768	2.6272340785670124E-4	0.016207007475084932	2.4326723888469304
1194000	-847.0054796995817	-781.1559421728342	-65.84953752674748	-781.1559421728342	4.476144498302797	-67.53107878183218	1.1486707631544273	0.02372037785735126	0.9960114517583957	5.724875353703236E-4	0.02392255667952953	1.5737584539004794
1195000	-828.2715695368263	-766.2885469517354	-61.98302258509094	-766.2885469517354	4.117701568325082	-62.89109942884701	0.954911983341157	0.08819933023805838	1.0069282873255356	0.006687096465145534	0.08096882965744437	1.8459915449105533
1196000	-833.4653286897991	-771.6579240728666	-61.807404616932494	-771.6579240728666	3.7598005475912184	-62.2594834754578	1.0775378251473253	0.1588715274415181	0.982469715605949	0.023792640608115433	0.1554460475458619	1.7091664393150243
1197000	-834.3464247839711	-771.742995603414	-62.60342918055709	-771.742995603414	3.865221901868674	-62.49318101634101	0.9803750747833211	0.27631418258910084	0.9926120455586294	0.08365620490635389	0.291813298942434	1.6235518928675088
1198000	-842.8979354848917	-776.3127141321332	-66.58522135275851	-776.3127141321332	3.6939133827763095	-67.17740246267266	1.6521438126816175	0.13456380806198573	1.0207823738501443	0.020568554931760075	0.14133454495091524	1.7651872063407743
1199000	-835.6048118844916	-773.3689989834833	-62.23581290100831	-773.3689989834833	3.9463400960588215	-62.41678120825789	1.0763837311027067	0.2118274666784393	1.0153318469492205	0.053045832085389454	0.22732603123310555	1.5546199727408958
1200000	-842.9400691367158	-774.0774427267329	-68.86262640998294	-774.0774427267329	3.573744649441521	-69.02547829219964	0.8428316576394637	0.21562330332901067	0.9844053729981868	0.05289464798491212	0.2271655337611338	2.449234091740974
1201000	-840.0119428072883	-768.3642190432639	-71.6477237640244	-768.3642190432639	4.296804764135171	-71.62227839856556	1.0973708289519237	0.25680339505188254	0.9451919895003205	0.07294496555846514	0.27085306418097876	2.771652282068983
1202000	-861.139734560682	-799.4101214163306	-61.7296131443513	-799.4101214163306	4.018406344962363	-62.64707410430849	1.0666802315382475	0.08700755550744388	0.9922298635797738	0.0077663929461402525	0.08886616240725535	1.8905480845295415
1203000	-839.854514618607	-778.3951915729222	-61.45932304568483	-778.3951915729222	3.7982529262105027	-62.75510163225614	1.1117793502662656	0.04780916813669051	1.0027605459873437	0.0024176000897572787	0.04913705130806294	1.9012949522177511
1204000	-836.9875499670078	-776.1898032903049	-60.79774667670291	-776.1898032903049	3.9262464735274523	-62.261438499294364	1.3136712116630742	0.03558812311166262	0.9993308296385482	0.0013274956881924199	0.036334205514455126	1.5475321687119794
1205000	-816.2417192552	-767.7130783192133	-48.52864093598674	-767.7130783192133	3.6787706527622497	-50.42783271660359	1.2493887745709795	0.01549294991735101	0.9993164128658466	2.674190674311101E-4	0.01633825441299941	1.7053058017660734
1206000	-839.1184676537105	-780.6092522271492	-58.50921542656128	-780.6092522271492	4.31319728878524	-58.972317768842146	1.1486569686174262	0.15687983925817808	1.0109629080619316	0.028546480956664674	0.16499148047867285	1.890685490119156
1207000	-829.6043817173698	-773.7684567696325	-55.83592494773739	-773.7684567696325	3.4617318092566807	-56.75590216000438	1.4205238839899121	0.08668983348169496	1.0234010868326973	0.00895738349578195	0.0941695861527002	1.9386423367129264
1208000	-833.5650112039729	-774.445496693129	-59.11951451084386	-774.445496693129	3.835309843849123	-59.58689650476512	1.157556696461204	0.15611017855223414	1.0486227110276851	0.030383274257670862	0.17195891402694546	2.162552413081234
1209000	-828.6201414631479	-774.4521679840229	-54.167973479125	-774.4521679840229	3.4314402895990375	-55.464488375095065	0.9903160635308035	0.04774908329444055	1.01052742469045	0.0023200330282648405	0.047976563367473975	1.6930561742697245
1210000	-825.7702672240611	-774.149539446106	-51.62072777795509	-774.149539446106	3.7147057086050936	-55.79089323309374	1.3380450686762226	1.2186964906462421E-4	1.0000066085578927	1.596740134215846E-8	1.2636167690098407E-4	1.757120918144372
1211000	-842.3861227342048	-781.9307472970198	-60.45537543718503	-781.9307472970198	3.580195300490412	-63.23488924622783	0.9723204418286153	0.002465505157288602	0.9995485868701578	6.945659429649551E-6	0.002635448393519909	2.1289877729770446
1212000	-874.9695432423533	-813.3957094553355	-61.573833787017904	-813.3957094553355	3.951512200711078	-63.3286654032104	1.2923334872649836	0.020592659795646097	0.9989587020135038	4.113421176098466E-4	0.020255894069442774	2.3707988198393184
1213000	-849.8640781278311	-785.8998730665824	-63.96420506124874	-785.8998730665824	4.27979510445895	-65.61817423177473	1.0802730007180592	0.025001492210616823	0.9972106393404606	5.854024997844565E-4	0.0242141073927347	1.88082108994836
1214000	-853.8650096319687	-790.2848853227359	-63.58012430923282	-790.2848853227359	3.758715158886086	-65.26498969942264	1.3436333602695925	0.023569894961422876	1.001199288096799	5.989554838136702E-4	0.024490969791754413	2.24681006314799
1215000	-849.5770916261083	-788.279856779269	-61.29723484683929	-788.279856779269	4.200412916676461	-65.13859078906985	0.8770632486566035	2.487411290230965E-4	0.9999601078849069	5.987397789839329E-8	2.446974782142017E-4	2.8465374321064614
1216000	-834.9335903326348	-785.7339174792021	-49.19967285343269	-785.7339174792021	3.849381570501616	-52.80010053782601	1.1806090351822451	4.193661207031706E-4	0.9999572658701253	1.5959772525014088E-7	3.9949610647318986E-4	1.8264451756141207
1217000	-844.128441966997	-782.1160382422198	-62.01240372477714	-782.1160382422198	4.437640340758569	-65.25470806735356	1.0354945267242088	9.103276978881008E-4	0.9999806915244669	7.706150987681071E-7	8.778601556986485E-4	2.715233394578773
1218000	-842.409720346413	-780.90001465606	-61.50970569035302	-780.90001465606	3.6709577713520947	-63.34573895098312	1.4106220043671884	0.017562988263703637	1.0010969326033818	2.8087029427536483E-4	0.016758305162602623	2.0417422189544414
1219000	-834.980926157777	-772.8687363514356	-62.1121898063415	-772.8687363514356	3.943105666197099	-63.23684591994652	0.9368223832109107	0.06343561651201741	1.0175648732471612	0.0037177899641612595	0.06064729924268473	1.9292458460405033
1220000	-829.5320234903314	-767.8832161814852	-61.64880730884629	-767.8832161814852	3.8032884623453156	-62.21052689583719	1.3292282007651064	0.13966051384296607	1.0285433034148264	0.01963005406635326	0.13899121438920103	2.029043085570958
1221000	-842.4126052469496	-778.8040955085169	-63.608509738432794	-778.8040955085169	4.094402636666213	-64.83140995995659	1.0603004329773278	0.05405443406102109	1.007245168951606	0.002635702851601931	0.05126430477604774	1.81806034469058
1222000	-840.3694434877636	-782.3759049482741	-57.99353853948957	-782.3759049482741	3.8065646895656617	-59.153617901360946	1.4016455044016385	0.059923117515157796	1.000005071031767	0.00328979678179237	0.05748823321405833	2.6925695573680106
1223000	-839.1312265923976	-775.2201181120316	-63.91110848036606	-775.2201181120316	3.827411332757448	-64.76518162291848	1.0945932295190641	0.09526801737070473	0.9915896273891271	0.0072641129560549475	0.08574442221307003	2.099010645977235
1224000	-827.389724640051	-770.8963040991404	-56.49342054091066	-770.8963040991404	3.6283957126027198	-57.96832638572287	1.3087737931793497	0.03487326612408417	0.9991981146872088	0.0012047255571556693	0.034842228068302575	1.9378343786930619
1225000	-820.0022662756635	-767.7496341387488	-52.2526321369147	-767.7496341387488	3.5855610030407408	-54.510099247797335	1.347959549001189	0.007448084198270464	0.999646947607142	5.559143368015558E-5	0.007455475446563688	1.7598479640278528
1226000	-827.8650897936375	-769.2242511106112	-58.64083868302618	-769.2242511106112	3.8308169930775873	-59.18204108471341	1.3467638091396663	0.1431530939644685	1.008196786543824	0.02247174853262825	0.1497918634189658	1.8692580308121738
1227000	-820.9778996600985	-764.4773174866505	-56.500582173448045	-764.4773174866505	3.7680985877988165	-57.552170268715166	1.1914220091220158	0.071153330778686	0.9875013931112278	0.006127749642949954	0.0781079300214547	2.0227306850029874
1228000	-826.2980495723815	-771.1601875477159	-55.13786202466565	-771.1601875477159	4.001198885130577	-57.571239769742554	1.1802261108109888	0.005149740402655602	0.9999857397720663	2.983808261307157E-5	0.005463893197194622	2.12560431855107
1229000	-828.6927726506707	-773.7507033552835	-54.94206929538723	-773.7507033552835	3.9891526177887475	-56.320143016510556	1.134216129771811	0.04145502306189626	1.0172625650993667	0.0017474153393942829	0.041551632743997126	2.0213080954885334
1230000	-831.7836956737126	-777.1750832298518	-54.608612443860856	-777.1750832298518	4.127879159011	-55.85592114848204	1.1035924036602092	0.05189639890463394	1.008564999391416	0.002538580384298646	0.05007494747174879	1.76700916730122
1231000	-827.3265703488282	-774.2856720843978	-53.04089826443046	-774.2856720843978	3.714623936293742	-53.661610700866476	1.225218505162549	0.12988713998363158	1.0557267757056268	0.017807096212575937	0.13046924303465096	1.6185447256610936
1232000	-834.3031898119359	-780.756675175954	-53.54651463598195	-780.756675175954	3.5799288561976645	-54.32868017994221	1.1782735577450605	0.10523479480757333	1.0069064203923421	0.011372044692412724	0.10740171970726693	1.7295181834482745
1233000	-849.0891390314758	-782.8635806755202	-66.22555835595566	-782.8635806755202	3.8810474993783375	-67.43798451228899	0.8987486228783094	0.05500127734279206	1.0056036306084353	0.002957883156488377	0.05422733560870594	2.141165271202384
1234000	-840.6552941748764	-778.642282107284	-62.01301206759234	-778.642282107284	3.6539052282291067	-63.03051425060527	1.0019338404708247	0.07497407589535374	0.9937053455785577	0.00603879860710173	0.07725801231147858	2.1364286651150404
1235000	-829.6958121702635	-772.3555289104721	-57.34028325979141	-772.3555289104721	3.487256416112002	-59.62856865237159	1.1284657739326875	0.00698424456831121	0.9988652195643349	5.456614087595566E-5	0.007388278459612977	2.289505543977138
1236000	-829.7004944988189	-775.3399684821736	-54.36052601664525	-775.3399684821736	3.948240084953413	-57.073157590697456	1.171985636308104	0.0028448464325015596	1.000164221205416	9.21866759204854E-6	0.003036065532870685	2.1510599506504304
1237000	-833.2370451417293	-776.6694843754693	-56.567560766259945	-776.6694843754693	3.7936700854243535	-57.50748147505849	1.1299422398826693	0.08419912633365625	0.9961313794515614	0.007606019361597774	0.08675617162651111	1.711197796190519
1238000	-822.5410547691939	-770.4836646805925	-52.0573900886014	-770.4836646805925	3.9861887791295354	-55.54560395928705	1.296697671944801	5.347606007493933E-4	1.0001216232568881	2.6361347136289465E-7	5.134009978179226E-4	2.311444034975385
1239000	-842.8260866298986	-783.4612739840827	-59.36481264581582	-783.4612739840827	3.6347893698933507	-62.21551154122001	0.8775178902044074	0.0021165044668011424	0.9998120250237804	4.049214868080375E-6	0.002012470338875831	2.152463663311985
1240000	-838.0575952609345	-777.7829025124291	-60.27469274850537	-777.7829025124291	3.8420153222645093	-65.33052005490406	1.3022788791246087	1.7811864087747222E-5	1.00000143694235	3.366081596986179E-10	1.8346876257895247E-5	2.2072840928065594
1241000	-836.0994923184111	-784.4479416038439	-51.65155071456714	-784.4479416038439	3.458313151207577	-55.25604373267558	1.2090990336269885	4.156881124770399E-4	1.0000351366874554	1.926373197280724E-7	4.388922530656063E-4	2.2928577282639413
1242000	-846.7070363719783	-784.548306911704	-62.158729460274394	-784.548306911704	4.34536982652596	-67.41157705541004	0.8095051564558371	1.1611165323017975E-5	1.0000010906262056	1.4567137736773727E-10	1.2069450034821897E-5	2.274347145680787
1243000	-824.104561837816	-772.9934418473518	-51.1111199904642	-772.9934418473518	4.008258564672285	-55.087565203969525	1.112836747131455	1.8555566015339094E-4	0.9999908679030522	3.307320688749497E-8	1.8186356968226237E-4	2.1360718291125678
1244000	-817.7969158282745	-769.966859614137	-47.83005621413746	-769.966859614137	3.6829019552458737	-52.76775206584929	1.1772991489500746	2.302129189334424E-5	0.9999992734135208	5.242162734885662E-10	2.2895836966359236E-5	2.092587453655707
1245000	-832.8538072911241	-781.1732016006936	-51.68060569043056	-781.1732016006936	4.069290802432296	-56.36410541925716	1.2508484097736052	3.998255440428121E-5	0.9999886821732337	1.607191571910255E-9	4.008997867614898E-5	1.5499420203012535
1246000	-835.4170765433289	-776.1089992291854	-59.308077314143496	-776.1089992291854	4.700641806767936	-64.5604358972295	1.210727180467265	1.1623503812852155E-5	1.0000003449546784	1.3474928202200674E-10	1.1608159263175384E-5	2.2107003662455873
1247000	-840.1175565298722	-787.1072477750253	-53.010308754847	-787.1072477750253	3.903049170096343	-55.148698837972674	1.4259090222122612	0.009532799234701439	1.000797941225972	7.742837645567171E-5	0.008793995530011386	1.7712662022015515
1248000	-860.6643419062676	-796.605451188468	-64.05889071779964	-796.605451188468	4.050276010386424	-65.35488775933074	0.8367669684391574	0.04779133542092674	1.00259554316282	0.0018520118008588677	0.042865532859219756	2.7943353177295682
1249000	-838.4502186977167	-783.3899860896178	-55.06023260809893	-783.3899860896178	3.6568253674770923	-56.15926281239923	1.2645439982748123	0.06606942154329795	1.002999284119785	0.004033321019533277	0.06317389941896889	1.7840555032880538
1250000	-859.9092434210149	-793.5861828320576	-66.32306058895739	-793.5861828320576	4.270887870142289	-68.01052073688795	1.0355989062034852	0.02345301645896002	1.0044559091387557	5.450113633743245E-4	0.023301331506330007	2.9535738929047315
1251000	-836.9636751320548	-778.0879280221261	-58.87574710992879	-778.0879280221261	5.106295856668894	-58.95055546642336	1.073896280545249	0.23449501364530118	0.9753840855507493	0.05721869784333255	0.23910367136046384	2.2376743234085494
1252000	-837.0270988745395	-777.9434834919138	-59.08361538262582	-777.9434834919138	4.276132042850651	-58.95845350862417	1.1788257253049015	0.27980336279305945	0.9753050415777802	0.07255103059711084	0.2711796058103671	2.542835728533145
1253000	-850.6724015670354	-784.771852254031	-65.90054931300439	-784.771852254031	4.323475539587841	-68.1901360403132	0.9613373215009013	0.006965282395718305	0.9988843252577132	4.253787663639169E-5	0.0065261555880216735	2.854157098376559
1254000	-833.1510073920759	-774.608871755513	-58.54213563656298	-774.608871755513	4.142404801975561	-59.22893047310859	1.0632719470265901	0.11942125390608244	0.9950537532085925	0.013785698248486267	0.1174602572948627	2.4830886927413576
1255000	-827.1833251041096	-769.5954513585611	-57.58787374554839	-769.5954513585611	4.211957243204083	-58.209847862674195	1.1834927860582327	0.12968251758434782	0.9805647364357503	0.01927018958788133	0.13877317980365445	1.7773183563145651
1256000	-825.9392243106386	-767.2897480827628	-58.649476227875724	-767.2897480827628	3.9743670881284063	-59.554532103642984	1.1909513693918763	0.08858529321928939	0.9921641280373291	0.007421562407857564	0.08603536500216329	2.029450987207049
1257000	-835.3506430176581	-772.416496651564	-62.93414636609405	-772.416496651564	4.390807581043979	-65.23335658167107	0.9422646338773059	0.006826584882091594	0.9995013760258291	4.382798454579389E-5	0.006616363942440588	2.10643236583319
1258000	-817.3344527032083	-769.2302495959157	-48.10420310729259	-769.2302495959157	3.8275068916087975	-49.41189937288664	1.0820500090201097	0.04684393768391652	1.0046859829327883	0.0021136416272722167	0.0457301321182845	2.059243134356285
1259000	-834.7409979668589	-773.1047675499844	-61.63623041687446	-773.1047675499844	4.173531685295315	-63.574758589674865	0.9773432274309812	0.014319461988175512	1.001252154952608	2.078090315354809E-4	0.014403903526935574	1.9765258730779742
1260000	-822.7461498668151	-773.6732686161811	-49.07288125063402	-773.6732686161811	3.989430262613547	-51.35332641898147	1.355100941370314	0.007099541826855466	1.0003983118624369	5.486817237215372E-5	0.007412030390701896	1.661337925615885
1261000	-832.7723652168321	-773.4634303076147	-59.308934909217406	-773.4634303076147	3.9249960968590627	-59.810748412946765	1.5115724489416784	0.1499912410488284	0.983405037928262	0.021094041384861463	0.146152867879257	1.983069288258006
1262000	-834.5404230397328	-775.4978624306686	-59.04256060906419	-775.4978624306686	3.909411237628744	-59.36969867147623	1.0328093553369877	0.18235094467464966	0.9920164730157227	0.03615057347190737	0.1932146109465142	2.0820319126321305
1263000	-834.892603757194	-778.4534534209296	-56.43915033626443	-778.4534534209296	3.488536560320384	-57.37311688541488	1.235876897111928	0.08493761421561488	0.9911471547346123	0.006999913643567988	0.08514883094559347	1.5711370335409098
1264000	-828.3410526897264	-771.7778824137877	-56.56317027593876	-771.7778824137877	3.7979553494384968	-59.64897529197317	1.4791826789554843	0.0012762024415758006	0.9998562065292438	1.6400644793326635E-6	0.0012808513112206926	1.8826047713040777
1265000	-848.6191660631375	-781.3731222913907	-67.24604377174684	-781.3731222913907	3.9049759761126226	-68.84234037797957	1.003484243241405	0.027878095751341612	0.9983852167567788	7.111388882212568E-4	0.026750503185030867	1.991652448099114
1266000	-832.9505888247586	-773.8732291027846	-59.07735972197389	-773.8732291027846	3.9638101098171394	-60.93979663137664	1.1795730085173723	0.016668667435816187	1.001934871371292	3.1024555237548043E-4	0.017630694744284577	2.4280036783305365
1267000	-824.2326582652846	-773.1657224375168	-51.06693582776775	-773.1657224375168	3.6838128139041624	-52.16230760271745	1.4553292542897518	0.0664518294177069	0.9954195237850383	0.004296186782200865	0.0657262167075538	1.9104645047627573
1268000	-832.5183499793662	-776.3068033092654	-56.21154667010077	-776.3068033092654	3.2766758467036423	-57.49837858495267	1.0420052878558523	0.048543996720177535	1.0062011325154978	0.0021477923888388044	0.046195332161597956	1.8618890285484706
1269000	-852.2920946755728	-788.1280533672061	-64.16404130836666	-788.1280533672061	3.7475199358707076	-65.44109199697571	1.2142351444915882	0.049357466664860655	0.9917930540573283	0.00224003709357636	0.047622118554786305	2.055229252041207
1270000	-840.5053597992268	-780.3613807219266	-60.143979077300145	-780.3613807219266	4.159541362780874	-61.874247532813044	1.078044990608282	0.021597383866579955	0.9974653478696779	4.2925225282891224E-4	0.020799568585188766	1.6576541355152394
1271000	-833.3122137062066	-784.9174420919139	-48.394771614292665	-784.9174420919139	3.3618532748855197	-50.97588399275027	1.1018212578367732	0.0037657034497248316	0.9996480498272787	1.4061864194590327E-5	0.0037513448935582233	1.4704985935659003
