#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:table" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:table" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:table" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:table" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:table" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:table" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.table" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:table" name="distribution" x="@ePopSize.t:table">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:table" name="distribution" x="@growthRate.t:table">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="mu" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="scale" spec="beast.core.parameter.RealParameter">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="ucldStdevPrior.c:table" name="distribution">
#            <parameter id="ucldStdev.c:table" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@table" id="treeLikelihood.table" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:table">
#            <siteModel id="SiteModel.s:table" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:table" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:table" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:table" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="MutationDeathModel.s:table" spec="beast.evolution.substitutionmodel.MutationDeathModel">
#                    <parameter estimate="false" id="deathprob.s:table" name="deathprob" spec="beast.core.parameter.RealParameter">0.1</parameter>
#                    <frequencies id="freqs.s:table" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="RealParameter.1" name="frequencies" spec="beast.core.parameter.RealParameter">1.0 0.0</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:table" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:table">
#                <LogNormal S="@ucldStdev.c:table" id="LogNormalDistributionModel.c:table" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="136" id="rateCategories.c:table" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:table" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
3952000	-1012.0321849501299	-774.0136633877113	-238.0185215624187	-774.0136633877113	3.8532271920651437	0.01591554081783895	1.0010822737601255	2.518594792855727E-4	0.01586474110736227	-232.57078707568573	24.257055718050868	0.8383910380669238
3953000	-1018.8911658497802	-779.1464218751084	-239.74474397467176	-779.1464218751084	4.499937069055698	0.011474953701904007	0.9987348071878833	1.3163418282690105E-4	0.011486178267363614	-234.61784119680866	20.833449512922765	0.6404895454292135
3954000	-1003.0053531330955	-766.4084121199626	-236.59694101313292	-766.4084121199626	3.88232170856773	0.019280726622077447	0.9987433186175851	3.564891667280417E-4	0.018869194098316666	-231.14878476008232	22.067263046130037	0.7743211816548258
3955000	-1026.87923949427	-784.9760404435024	-241.90319905076754	-784.9760404435024	4.264950901901295	0.031403767906865984	0.9964323300895064	8.664417589995994E-4	0.02949402331340259	-236.2999687585313	20.14627091751948	0.4615628365696129
3956000	-1010.9359693610227	-775.6501506513499	-235.28581870967272	-775.6501506513499	4.194168177715032	0.004484847969835274	0.9995238284711888	1.8007503404408608E-5	0.004245057219373952	-230.64412741556094	20.203330378339945	0.5279010930396856
3957000	-1003.0150301319605	-770.5649690859111	-232.45006104604943	-770.5649690859111	3.528657949032502	3.131284279358758E-4	0.9999943753402608	9.82411618770181E-8	3.1343783159238454E-4	-229.14078606888336	18.35791468449908	0.5220078525002562
3958000	-1027.7321766252294	-782.6249347280946	-245.10724189713477	-782.6249347280946	4.725136661475605	0.06720158778514602	1.0104676078590433	0.003904110018809644	0.06202829341312739	-239.12707012884044	18.851612375029084	0.4421622115086852
3959000	-1007.7201248872587	-779.907251044304	-227.8128738429548	-779.907251044304	3.69204082554282	0.011412543913916082	0.999951349161497	1.0953763306476873E-4	0.01044871926041921	-222.7861557294222	18.857210736793295	0.7066221361943017
3960000	-1016.6721731413506	-776.0397741256706	-240.63239901567994	-776.0397741256706	4.036880120939613	0.11346312127602634	0.9858546487118133	0.011414118974161324	0.1068570776328515	-233.95097547449245	26.008690533247318	0.9682420954329153
3961000	-1008.7660857500014	-774.6263319055835	-234.13975384441787	-774.6263319055835	3.793168879287073	0.08732689071917474	0.9833502782664226	0.0063193156741246925	0.07940007449592301	-228.01386243543905	18.17164044040852	0.7231079001174461
3962000	-1008.3751859288669	-767.1667200779426	-241.20846585092428	-767.1667200779426	4.186094750262061	0.03525575351694561	0.9955422237673236	0.0012795695881385996	0.03577286198784156	-235.66465522113972	17.673990362576674	0.7117896601198413
3963000	-1006.973413318631	-775.916830657841	-231.05658266078996	-775.916830657841	4.023349074681462	0.0874436682144278	1.0113837886603325	0.006836597912867141	0.08288687251927826	-225.26787037309558	13.016505090411044	0.5862983798289441
3964000	-1009.2114229989735	-779.7184670701068	-229.49295592886668	-779.7184670701068	3.9542785605588553	0.10414027338240413	0.9917036726861885	0.01008332387520313	0.10128062551509136	-223.71876784502467	11.464090830044602	0.22716859403683798
3965000	-1019.250337872144	-781.5773434311349	-237.6729944410091	-781.5773434311349	4.447578240392678	0.006146906598635957	0.9991912272130438	3.6481518206470544E-5	0.006046442835032324	-233.1523756513324	15.404653123953771	0.5467748560540807
3966000	-1010.723850343363	-777.3380030050567	-233.38584733830626	-777.3380030050567	4.443147198409346	1.0541352577797666E-4	1.0000038800794042	1.194453819945305E-8	1.0929178364426232E-4	-230.5629985959928	18.610442872097295	0.5743047031705202
3967000	-1015.8103272209701	-777.7855618426026	-238.02476537836736	-777.7855618426026	4.3810073944785115	6.82751972380208E-5	0.9999879089799574	5.7740689211647665E-9	7.598760256514308E-5	-235.51416779715208	16.749445972848793	0.3647981060920805
3968000	-1014.6821954377708	-776.5769482476583	-238.1052471901126	-776.5769482476583	4.589472008806936	3.9160346758965676E-5	0.9999957702140614	1.4995702001288477E-9	3.8724385590318725E-5	-235.94101915032726	15.237295377530316	0.4953955241950838
3969000	-1020.2611419864018	-788.6579933092612	-231.6031486771405	-788.6579933092612	4.089077755510731	9.743418976907295E-5	0.9999916543848523	9.873293324841088E-9	9.936432941208419E-5	-228.6026092937501	22.91304574474847	0.7575228361433508
3970000	-1020.4313959495822	-783.564569651895	-236.86682629768723	-783.564569651895	4.030895006430081	4.3468560495014325E-5	0.9999886457025065	1.8521427912306648E-9	4.30366760759155E-5	-234.15631357628428	24.71305831969752	0.9446832436071991
3971000	-1011.1154302072229	-781.4846177177005	-229.63081248952236	-781.4846177177005	3.701198400213583	3.2643133180054397E-6	0.9999995246545381	9.139649596133519E-12	3.0231863218959037E-6	-228.27821521156463	21.053092304661305	0.7741220815353624
3972000	-1023.2106421526814	-785.1632630152627	-238.04737913741877	-785.1632630152627	3.754637269632755	0.015459057294172464	0.9966523261813444	2.455570257957851E-4	0.015695434976770763	-232.45505472711594	28.368077790420127	0.9190229822427849
3973000	-1029.176209440084	-790.0865387054058	-239.08967073467812	-790.0865387054058	3.823470477750127	0.015288586290040375	0.9975582842612882	2.384089718969484E-4	0.015440319543720748	-233.7486640655353	22.330988173407192	0.7201704280083705
3974000	-1011.7952863287666	-770.894774179436	-240.90051214933055	-770.894774179436	4.169598338429394	0.033189297512687885	1.0012501958561373	0.0012509410160293428	0.03535451482369403	-234.9228770625263	28.066039515588344	0.8523392222971035
3975000	-1011.9014093458808	-777.0899073914159	-234.81150195446494	-777.0899073914159	4.365455599816038	3.1151001611458935E-4	1.0000037760381453	1.0166056563610677E-7	3.1884365388690526E-4	-231.36006579842478	21.039900408735942	0.7734907024079265
3976000	-1021.8464711842403	-782.2624322708875	-239.5840389133528	-782.2624322708875	4.0430789684266575	2.3631875650099502E-4	0.9999935553245598	6.092683756575955E-8	2.4683803111279646E-4	-236.1898853616158	22.578588173079645	0.7587043124468965
3977000	-1015.8099421866157	-774.8621459413199	-240.94779624529573	-774.8621459413199	3.991570796448043	3.8060335993577983E-4	1.0000318055082877	1.4680571777664115E-7	3.8316222737984465E-4	-237.504546983723	19.176696586297474	0.531774322037658
3978000	-1011.543226307259	-775.2891322589761	-236.2540940482829	-775.2891322589761	4.183841727883812	0.00709735218728854	0.9999053060135124	3.5524953152701854E-5	0.005963702116388346	-231.16308290500746	25.149278855156005	0.901403993268416
3979000	-1003.478806974687	-777.517103666688	-225.9617033079991	-777.517103666688	3.931144159205682	0.011913325286149756	1.0017637582527286	1.2719751286644659E-4	0.011264516170449088	-220.9598802718396	17.975402330640275	0.7653563181658347
3980000	-1019.5744236951878	-781.7737446875683	-237.8006790076195	-781.7737446875683	4.173450988131786	0.04844231588067232	1.0014879980875486	0.0022324550231837205	0.04725047455452171	-231.69907544227954	25.53765330863002	0.9854727973623943
3981000	-1024.3543286338024	-786.3893914937653	-237.9649371400372	-786.3893914937653	3.763601463440804	0.071430215122218	1.003363202264737	0.004379027081714525	0.06605835177989412	-231.9155227001628	19.232356050489308	0.7515975563163763
3982000	-1025.39366278725	-788.466953733371	-236.92670905387894	-788.466953733371	3.6536309569860865	0.030931206777675174	1.005240254451536	9.80708879486241E-4	0.03133506566326811	-231.6232067229506	15.111965856679857	0.33944851410971477
3983000	-1024.1295982671427	-778.9882782124139	-245.14132005472877	-778.9882782124139	4.820823610785293	0.010387583985545882	0.9994349206909702	1.123331031925049E-4	0.010599675953213867	-240.18767176091174	18.482908701331986	0.4913284974970463
3984000	-1030.6122944898013	-790.9773275065984	-239.634966983203	-790.9773275065984	5.452038597952096	0.14799055601112307	0.973514701942337	0.024709633738459656	0.15689377112562614	-233.503526252883	12.374195258972613	0.3576051026229541
3985000	-1021.7827163662828	-790.8499456716171	-230.93277069466566	-790.8499456716171	4.535817569666387	0.015790824384547326	0.9976062758524048	2.4165459456624352E-4	0.015547494181689882	-225.98450321433583	14.879589989204915	0.6295800085203903
3986000	-1015.127855127044	-782.1215722055849	-233.00628292145907	-782.1215722055849	4.15412753856544	0.04356864011095985	1.0014054751862929	0.0020671858903849837	0.04552734732814875	-227.55032173649002	14.530647440526439	0.36629911333191445
3987000	-1020.8098067231175	-777.3741832103432	-243.43562351277436	-777.3741832103432	4.339514520122158	0.15612799530420077	0.9872506661697434	0.027041723928832105	0.16610854687446716	-236.5640758422884	24.473803076819117	0.7310846833343673
3988000	-1041.8527660577702	-792.9569918834505	-248.89577417431974	-792.9569918834505	4.383878067407864	0.2026522821269155	0.9837038301775398	0.035318225657974614	0.1907788382914289	-241.65256540045831	27.816575742381698	0.7841865363905753
3989000	-1022.2095031438148	-779.5943911687026	-242.61511197511226	-779.5943911687026	4.288970939348714	0.011518505812977975	0.9999595222488047	1.370601376186194E-4	0.011703903624883013	-237.39192558946354	22.925127820080053	0.6021659570334816
3990000	-1018.9245042284915	-777.1084621283468	-241.81604210014476	-777.1084621283468	4.284805709586964	0.04922413334997213	0.9971415312607301	0.002733680497173695	0.0522006817471136	-235.68375174490046	26.285848364475672	0.7518901856221856
3991000	-1020.9429745193733	-781.1815819070472	-239.76139261232603	-781.1815819070472	4.559806659053154	0.05470841484982939	0.99179126710122	0.0034545621247398014	0.05922637100998599	-233.61093269950092	25.100070450066152	0.7928892902725497
3992000	-1008.8456809624539	-774.8041814205171	-234.04149954193682	-774.8041814205171	3.9994095223053225	0.16541698215302797	0.9583247758397639	0.025541567954657687	0.1639422148950517	-227.55230902889932	15.851081065997414	0.7641590489744752
3993000	-1028.1597792068196	-783.1857890972498	-244.97399010956994	-783.1857890972498	4.513350430801896	0.029696323008356548	1.0068990001549625	0.0011248188092785325	0.03350932525294405	-239.4753508961348	18.681177998487104	0.4959805086737682
3994000	-1023.7656531994514	-784.4390601351382	-239.3265930643132	-784.4390601351382	3.8887986237937344	0.06307280842045956	1.0099137919157564	0.004653392443094834	0.0680700763769509	-232.94427516166346	28.76458832979596	1.0440063002734348
3995000	-1029.3096775702716	-792.2005606149378	-237.1091169553337	-792.2005606149378	4.100969164224419	0.03934263776572301	1.0134543502282705	0.0018941103204324287	0.04334036091455689	-231.1255454483805	25.51220342522742	1.064849052757916
3996000	-1020.2326578187269	-781.4608931488256	-238.7717646699013	-781.4608931488256	4.084186530839329	0.022345474662334597	1.000742984086746	4.899639754406841E-4	0.022128475301361656	-232.989616495185	28.324427625289047	1.032834064585351
3997000	-1032.7704192375384	-787.0044038515557	-245.7660153859827	-787.0044038515557	3.890208703638221	0.0351340865465555	1.0031616512860597	0.001192281972124542	0.034456688511075674	-239.64205668022626	31.400910006403507	0.936382384306066
3998000	-1039.7945170174517	-787.2745681002796	-252.51994891717197	-787.2745681002796	4.62640459100403	0.23561533248190014	1.0219888119991636	0.06347468055877377	0.24532433446669075	-245.09601105197024	28.495297987400384	0.8125054663944331
3999000	-1028.219741619457	-782.2289875305867	-245.99075408887026	-782.2289875305867	4.204349954514887	0.10461980384223817	0.9982574758860008	0.012357862481714766	0.1099000191826661	-239.27081092579	28.80986593580164	0.8683935427412125
4000000	-1008.305845395376	-780.6688304628373	-227.6370149325387	-780.6688304628373	3.6028619980815324	0.00668906555808717	1.0011879630614429	4.415428205602327E-5	0.006640660328107271	-222.88888762927337	18.32497365925383	0.9636431247961528
4001000	-1031.0318848674272	-792.5349376167577	-238.49694725066945	-792.5349376167577	4.196651867083505	0.01183507983484463	1.0019953685482843	1.3749274752818135E-4	0.011715578409019854	-233.2204141649685	23.738054160817303	0.7614766508293773
4002000	-1019.4374602369376	-783.7123702434448	-235.72508999349282	-783.7123702434448	4.276937458917411	0.04823221090833062	0.9969209385166714	0.002281285318160825	0.047688315189836454	-229.90449549078062	19.46083994440819	0.779530146813623
4003000	-1025.2629605267173	-782.4608021687822	-242.80215835793513	-782.4608021687822	4.124458435769271	0.01744877562683049	0.9987082708315579	2.6790409815791324E-4	0.016375794888180275	-237.67405117022773	16.929682394799883	0.6435146962062881
4004000	-1026.0948993387833	-780.5825006909803	-245.5123986478031	-780.5825006909803	4.509177880438817	0.020253249330601894	0.9985455180538697	3.898584229077211E-4	0.01978198824223682	-239.8135825396621	27.654581498649577	0.7669885719683542
4005000	-1028.1912078915227	-786.5404930967666	-241.65071479475608	-786.5404930967666	4.15375316716236	0.1622519064711126	0.9727386973965954	0.02504068542112156	0.16079139610967624	-234.57246027575928	28.786701132136475	1.0579851860667442
4006000	-1019.6333588095755	-780.3345175285757	-239.29884128099982	-780.3345175285757	4.432556473780632	0.15759295799362602	0.9859787354697004	0.018784974792455358	0.13670209411070836	-232.7431126913229	17.728242776814056	0.6847069429996306
4007000	-1021.1096760424407	-787.9256641864577	-233.184011855983	-787.9256641864577	3.725716410108465	0.018133513364610505	0.9983807523080593	2.683134414671446E-4	0.01639267420068552	-227.78645002037592	21.604054429041184	0.8316280706519492
4008000	-1031.6333019400854	-789.1180882161794	-242.51521372390587	-789.1180882161794	4.289627470281222	0.11221436928478436	0.9893954093667122	0.009129501158611022	0.0955717827240929	-236.1920490902587	18.58340323765588	0.5466523062245712
4009000	-1017.2511750198105	-779.8698060116087	-237.38136900820174	-779.8698060116087	4.057119502816005	0.009190472471741384	1.0004028166667676	6.403925671959808E-5	0.008002561658630673	-232.31796583657217	21.700762598290602	0.7603231716457153
4010000	-1012.3043740410832	-777.0183182465576	-235.28605579452565	-777.0183182465576	4.32190002205992	0.014671979744558002	0.9997974168969126	1.6063697198530057E-4	0.012688255745389785	-229.94257876202806	22.66852320901072	0.9668919430463019
4011000	-1019.5558975917512	-784.6792841712479	-234.8766134205033	-784.6792841712479	4.520593670343534	0.003115061206739634	1.0002438658736625	9.933080156466689E-6	0.003152093448533009	-230.27175927231545	22.91150152046541	0.7966434062334614
4012000	-1003.5279501175854	-772.3429872918084	-231.184962825777	-772.3429872918084	3.9154910884980123	0.02780702913497114	0.9981374792118833	8.557912778689239E-4	0.02925936113794145	-226.03483925180942	13.678026402975043	0.44751655397011925
4013000	-1001.2787181615179	-767.0898505364854	-234.1888676250325	-767.0898505364854	3.7316084558382623	0.07187223169869998	1.0003641641412317	0.004888390181617619	0.06998663361453579	-228.06948348456535	20.363223428911464	1.0228617083318234
4014000	-1020.4068517581386	-774.9932235461625	-245.41362821197606	-774.9932235461625	4.365343607102925	0.040348741047134845	1.0063274531488153	0.0016614795463616842	0.04054656556599111	-239.27698867731544	29.497717923041993	0.8699535826451741
4015000	-1012.9324675258363	-778.5987840723129	-234.33368345352335	-778.5987840723129	3.6680433291859083	0.012398531026533459	1.0006781954740427	1.3544589321644562E-4	0.011630511019753608	-228.93578111398247	26.022667489687873	0.9638613498879315
4016000	-1010.0840624974239	-773.9289842445348	-236.15507825288907	-773.9289842445348	3.4094808468176856	0.03832191188772253	1.0039490432229248	0.0014310875913049902	0.03762712374200521	-230.30069893149067	22.839394403102208	0.9498164299593606
4017000	-1012.8974845502313	-764.6058510450464	-248.2916335051849	-764.6058510450464	4.533267817010191	0.038515850321727906	1.0032884777956894	0.0013855996250124148	0.037126861115026194	-242.36288230725384	24.617954565160293	0.8439214841049976
4018000	-1004.0645569468594	-766.6873822724722	-237.37717467438725	-766.6873822724722	4.368114417828324	0.07821739103040763	1.0174947823606157	0.006091918912726165	0.07726044010781696	-231.23740216607783	19.847731277061882	0.7300856114209997
4019000	-1007.2178961192354	-770.911521873	-236.3063742462355	-770.911521873	3.959894484359213	0.03885167368534543	1.002798696996804	0.0019049332697720076	0.04354965574547791	-230.17466579712013	29.757520993948077	1.1041185370180087
4020000	-992.2628725103871	-764.5520108860408	-227.71086162434636	-764.5520108860408	3.5714984921181556	0.0053462758776589925	1.0002188330789978	2.7565822890986232E-5	0.005247217063695466	-223.11868125389336	17.526669532309093	0.8185469222517007
4021000	-1004.1935997251302	-767.1786743149187	-237.01492541021153	-767.1786743149187	4.4797191775611775	0.0017185390369400025	1.000272147044317	3.02381905184728E-6	0.001738567827000918	-232.67274924050176	23.1671230206225	0.9107822734715373
4022000	-1003.9234574563468	-770.8288113384983	-233.09464611784844	-770.8288113384983	3.761291606524508	0.012763357069272452	0.9998862136618923	1.6509906755568548E-4	0.012825563832335142	-227.95924335067394	19.837507630708323	0.7976728775647747
4023000	-1016.6013114968573	-777.8143685391169	-238.78694295774034	-777.8143685391169	3.926771811389753	0.0032873128480035685	0.9998690896936544	1.0502671374887247E-5	0.0032398301341591993	-234.11341229516	23.76172277733564	1.0118281376647045
4024000	-1013.1370419573369	-774.8563783265124	-238.28066363082453	-774.8563783265124	3.945667713028122	4.75083199674347E-4	0.9999794875397507	2.444196654730212E-7	4.944006483168574E-4	-234.737243950675	18.93745793940406	0.8508050643592722
4025000	-1022.7954677376526	-783.021254686386	-239.77421305126666	-783.021254686386	4.389045509321562	0.00288112997636759	0.9996796656175242	8.747100564494238E-6	0.0029581753185774716	-235.1930999910757	23.056274629274988	0.9966377900175147
4026000	-1009.2770300695161	-781.9490784044232	-227.32795166509283	-781.9490784044232	3.5314685940672894	1.6046189510481168E-4	1.000008721991524	2.2143284727009738E-8	1.488050094074033E-4	-224.14893308411075	21.606913940977268	0.9823532740682233
4027000	-1006.7967530414768	-772.3444355947033	-234.45231744677346	-772.3444355947033	3.9950623977383604	5.511529707713435E-4	1.0000514823329727	2.6568162115904286E-7	5.154241935021484E-4	-230.5574374899695	25.049669820875877	0.947899529674108
4028000	-1008.4353201812734	-775.6100362271933	-232.82528395408005	-775.6100362271933	4.238563221648889	5.320931624836329E-4	1.0000998500089648	2.6363083793534154E-7	5.134052874499105E-4	-229.0751457046078	22.123963844138913	0.8162136486013015
4029000	-1012.3019929381056	-777.1129445605773	-235.18904837752837	-777.1129445605773	3.4851141840663247	0.002222590711629354	1.00084045407555	4.490434949959375E-6	0.0021182501774502324	-231.19025932831806	14.676938966939167	0.7061684024101237
4030000	-1026.4078109228665	-780.2009158084644	-246.20689511440216	-780.2009158084644	4.310750183250656	0.019759049097175428	1.0035026259888038	3.591614123109024E-4	0.018871549157483587	-240.4756166334773	28.782724012703127	0.9249785882021464
4031000	-1016.8759952676738	-777.829761189501	-239.0462340781728	-777.829761189501	4.050954573185861	0.003487655303329766	1.0007852803214403	1.2868324461753444E-5	0.0035852187264715763	-234.02899554707892	32.45091105186708	1.1436543658552167
4032000	-1022.84830467488	-790.1585752874917	-232.68972938738827	-790.1585752874917	3.4493340377651824	0.003236821801026003	1.0002284470339233	1.0529855348367054E-5	0.0032436585396801013	-227.97449308223645	25.012221770234316	0.940466352202739
4033000	-1026.6935478587402	-785.6944503827789	-240.99909747596124	-785.6944503827789	3.8456908996450245	0.04625154486375823	0.9911748428409597	0.0023209351584998444	0.048191578592508916	-234.85383740869	27.516836978006573	0.8643778871498065
4034000	-1033.391544266274	-792.074368991873	-241.31717527440097	-792.074368991873	3.837710975056065	0.04261116335185185	0.9972739352917187	0.0018285824533928042	0.04283810439916163	-235.15125613731325	29.34213832008529	0.9782092772809129
4035000	-1032.743117131165	-784.7605305787552	-247.98258655240977	-784.7605305787552	3.9142276818410804	0.14998226561353173	0.9862173917990299	0.020862498402299437	0.14512733098901123	-240.76565613233558	35.47331657214216	1.0008562589152792
4036000	-1027.523744133534	-780.8657190991191	-246.65802503441472	-780.8657190991191	4.091500915483811	0.09206964685347474	0.9796726138058053	0.007394386433047826	0.0868382101469688	-240.09047130515017	27.167499399256815	0.8070796581103599
4037000	-1030.3873952668207	-791.4826517997913	-238.90474346702942	-791.4826517997913	4.476372369735171	0.13009164414628294	1.00962513148378	0.016257367104653808	0.12744107595395096	-232.15682815019585	24.99390780239784	0.9616087600017338
4038000	-1020.6896409969236	-780.611645398415	-240.0779955985086	-780.611645398415	4.645790757428258	9.747767098729916E-4	0.9999662766945794	1.0269525066870625E-6	0.0010133889186588465	-235.97367367399502	23.83521177692424	0.8100862231997477
4039000	-1022.9902965399124	-790.0327800912875	-232.95751644862497	-790.0327800912875	4.164255853415128	0.0025316561743953954	0.9996083165538227	6.688705848662277E-6	0.0025874926191776933	-228.3207415934092	25.906018287104974	0.9835386126901776
4040000	-1018.7744510602662	-782.341861836656	-236.43258922361017	-782.341861836656	4.464369281594845	3.3704800506664855E-4	0.999977606365064	1.27372622085252E-7	3.5690334080761097E-4	-233.05499316822912	18.96222112392845	0.5827858249961674
4041000	-1001.1114554403998	-776.4144665992775	-224.69698884112233	-776.4144665992775	3.836100323629493	9.497491958097577E-4	0.9998502233334778	9.981113523980118E-7	9.991958351968859E-4	-220.81088968946221	19.26211471102837	1.0201361272035787
4042000	-1017.4918145769497	-780.937961091718	-236.55385348523166	-780.937961091718	4.693315561814867	0.12540837263855295	0.9752740988723597	0.016564463793659272	0.1301651187930987	-230.18133895724768	17.736597632157228	0.8616529485814372
4043000	-1014.2511062818055	-776.5640514588324	-237.6870548229731	-776.5640514588324	3.9592490381195184	0.004407387754478124	0.9997447840364548	2.081073114238326E-5	0.004562167954108984	-233.02036295355546	20.67953229690929	0.8326933096874725
4044000	-1019.148583184239	-781.4778947899661	-237.6706883942729	-781.4778947899661	4.358691074965031	0.007347514170428462	0.997837802877035	5.5354400084796705E-5	0.007441907701951709	-233.0368488491999	15.873575090976718	0.48381998163011697
4045000	-1029.501443753062	-795.0275958250461	-234.47384792801594	-795.0275958250461	4.576606400132904	0.05198581736494012	0.9944214041683236	0.003229464485575464	0.05716856781705855	-228.6942326487701	18.005501922883845	0.5466533900767923
4046000	-1013.0938771073914	-785.0403768469515	-228.05350026043996	-785.0403768469515	4.430800453588444	0.05925678072004915	0.998609171118401	0.0036178792835140903	0.0602728010940916	-222.11247729793322	19.460150503491583	0.6819439346655363
4047000	-1014.7222639260061	-782.1099461470856	-232.61231777892053	-782.1099461470856	4.890004902769988	0.050068188733677375	0.9897613116851448	0.0023294530436065233	0.04852876721035587	-226.99862201993554	15.6037655694485	0.5334839685994013
4048000	-992.8899216206746	-765.3655949004986	-227.52432672017596	-765.3655949004986	3.999776296391552	0.16827690260204853	0.9789895273489169	0.028306320708526834	0.16682513869034354	-221.20213726033842	13.350761836435565	0.435123832255995
4049000	-1001.2044955134	-770.7954931005344	-230.4090024128657	-770.7954931005344	4.751096600993655	0.18085485181256225	0.9591630649024857	0.028187163982952602	0.1701131574199527	-224.01654139836256	13.497193011446909	0.22760356733040876
4050000	-1006.8707260890519	-780.0270536030055	-226.84367248604644	-780.0270536030055	4.6045591378510435	0.10094104035626862	0.9763725613788817	0.009263889229301448	0.09686052607847548	-220.77345300617563	15.569302483102243	0.6168414663019325
4051000	-1024.2068862708513	-788.0702842451522	-236.13660202569912	-788.0702842451522	5.575941955518914	0.05647025539679861	0.9826896879577587	0.0026495091035387314	0.0517714341668908	-230.46473489774417	15.345748849855305	0.6158343168230176
4052000	-1012.2891657580452	-777.41737140246	-234.8717943555852	-777.41737140246	4.30879943549321	0.2690926044299246	0.9811991606622722	0.0731684933917101	0.26753946763678454	-228.01429845540287	14.08031800027504	0.49606706895360425
4053000	-1001.1757647879372	-773.5981528832153	-227.57761190472186	-773.5981528832153	3.918951124944097	0.1919572904091168	1.0195064743007416	0.05134031136178253	0.2211974398098533	-220.91344154185134	16.495438997658603	0.676018776605651
4054000	-1012.466828935085	-775.6658533241695	-236.8009756109155	-775.6658533241695	4.02226414415375	0.10093016061089037	1.0020706970246964	0.013498086297630465	0.11496870838568177	-230.46886096209545	20.25138626874187	0.5877128620483018
4055000	-1028.9975743703799	-785.4805643060384	-243.5170100643414	-785.4805643060384	4.120059446062899	0.007958694284150816	0.9994721364046679	6.521784669149709E-5	0.008074546473488266	-238.77141970894132	17.12138360390971	0.41292319482533624
4056000	-1024.0519753108742	-784.5674121636077	-239.48456314726653	-784.5674121636077	4.260446658201562	0.013111303081760272	0.9988316479962066	1.6209155246262727E-4	0.012735314558159759	-234.45145826982622	17.653606690687464	0.8296726901466321
4057000	-1011.143150478083	-772.9168363115391	-238.22631416654392	-772.9168363115391	5.079554002648027	0.0705317064111166	0.9900196191510845	0.005195536018440714	0.07245371341922685	-232.22315086297192	18.621139235645515	0.5743366185565406
